feature	s__Acetatifactor_sp900066565	s__Acutalibacter_sp900543305	s__Acutalibacter_sp900543555	s__Acutalibacter_sp900755895	s__AF33_28_sp003477885	s__Agathobacter_sp900550845	s__Agathobacter_sp900557055	s__Agathobaculum_butyriciproducens	s__Agathobaculum_sp900291975	s__Alistipes_A_ihumii	s__Alistipes_communis	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_sp900021155	s__Alistipes_sp900290115	s__Alistipes_sp900541585	s__Alistipes_sp900546065	s__Alistipes_sp902363575	s__Alistipes_sp902388705	s__Alloprevotella_tannerae	s__Amedibacillus_dolichus	s__Amulumruptor_caecigallinarius	s__An92_sp900199495	s__Anaerobutyricum_soehngenii	s__Anaerobutyricum_sp900554965	s__Anaerostipes_hadrus_B	s__Anaerostipes_sp900756035	s__Anaerotignum_sp001304995	s__Anaerotruncus_colihominis	s__Angelakisella_massiliensis	s__Arthrobacter_D_sp013116745	s__Azonexus_sp009469585	s__Bacteroides_acidifaciens	s__Bacteroides_acidifaciens_A	s__Bacteroides_bouchesdurhonensis	s__Bacteroides_caccae	s__Bacteroides_caecimuris	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_congonensis	s__Bacteroides_cutis	s__Bacteroides_eggerthii	s__Bacteroides_faecichinchillae	s__Bacteroides_faecis	s__Bacteroides_finegoldii	s__Bacteroides_fluxus	s__Bacteroides_fragilis	s__Bacteroides_fragilis_A	s__Bacteroides_gallinarum	s__Bacteroides_graminisolvens	s__Bacteroides_helcogenes	s__Bacteroides_heparinolyticus	s__Bacteroides_ihuae	s__Bacteroides_intestinalis	s__Bacteroides_intestinalis_A	s__Bacteroides_massiliensis_A	s__Bacteroides_ndongoniae	s__Bacteroides_neonati	s__Bacteroides_nordii	s__Bacteroides_oleiciplenus	s__Bacteroides_ovatus	s__Bacteroides_pyogenes	s__Bacteroides_pyogenes_A	s__Bacteroides_reticulotermitis	s__Bacteroides_rodentium	s__Bacteroides_salyersiae	s__Bacteroides_sp002160055	s__Bacteroides_sp002293435	s__Bacteroides_sp002307035	s__Bacteroides_sp002471185	s__Bacteroides_sp002491635	s__Bacteroides_sp003463205	s__Bacteroides_sp003545565	s__Bacteroides_sp003865075	s__Bacteroides_sp007097645	s__Bacteroides_sp007896885	s__Bacteroides_sp010500955	s__Bacteroides_sp010500965	s__Bacteroides_sp010500995	s__Bacteroides_sp010501015	s__Bacteroides_sp012113595	s__Bacteroides_sp014385165	s__Bacteroides_sp900066265	s__Bacteroides_sp900547205	s__Bacteroides_sp900552405	s__Bacteroides_sp900553815	s__Bacteroides_sp900555635	s__Bacteroides_sp900556215	s__Bacteroides_sp900556625	s__Bacteroides_sp900557355	s__Bacteroides_sp900755095	s__Bacteroides_sp900760255	s__Bacteroides_sp900761785	s__Bacteroides_sp900765785	s__Bacteroides_sp900765805	s__Bacteroides_sp900766195	s__Bacteroides_sp902362375	s__Bacteroides_sp902388495	s__Bacteroides_stercorirosoris	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_timonensis	s__Bacteroides_togonis	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	s__Bacteroides_zoogleoformans	s__Bariatricus_comes	s__Bariatricus_massiliensis	s__Barnesiella_intestinihominis	s__Barnesiella_sp002159975	s__Barnesiella_sp003150885	s__BHEP01_sp003851245	s__Bilophila_sp900550745	s__Blautia_A_schinkii_A	s__Blautia_coccoides	s__Blautia_coccoides_A	s__Blautia_hominis	s__Blautia_sp001304935	s__Blautia_sp900543715	s__Blautia_sp900555025	s__Butyricicoccus_sp900547195	s__Butyricimonas_faecalis	s__Butyricimonas_faecihominis	s__Butyricimonas_paravirosa	s__Butyricimonas_sp003479425	s__Butyricimonas_sp900761485	s__Butyricimonas_virosa	s__Butyrivibrio_A_sp900543865	s__CAG_110_sp900752285	s__CAG_170_sp000432135	s__CAG_170_sp900556635	s__CAG_196_sp002102975	s__CAG_238_sp900754805	s__CAG_272_sp900556615	s__CAG_279_sp900544305	s__CAG_279_sp900548875	s__CAG_279_sp900550025	s__CAG_313_sp900760745	s__CAG_462_sp900765575	s__CAG_485_sp002491945	s__CAG_56_sp900752065	s__CAG_590_sp900544905	s__CAG_617_sp000438115	s__CAG_81_sp000435795	s__CAG_81_sp900066535	s__CAG_81_sp900066785	s__CAG_81_sp900541255	s__CAG_83_sp900757415	s__CAIKAP01_sp903825435	s__Catenibacillus_scindens	s__Catenibacillus_sp900553975	s__Catenibacillus_sp902363555	s__Chitinophaga_varians	s__Christensenella_minuta	s__Chryseobacterium_sp002835665	s__Citrobacter_freundii	s__Clostridium_AP_scindens	s__Clostridium_AP_sp000509125	s__Clostridium_Q_sp900547735	s__Clostridium_Q_symbiosum	s__Collinsella_aerofaciens_J	s__Coprobacter_fastidiosus	s__Coprobacter_secundus	s__Coprobacter_sp900545915	s__Coprobacter_sp900555475	s__Daejeonella_soli	s__Dorea_A_longicatena_B	s__Dorea_formicigenerans	s__DUMB01_sp012840085	s__Duncaniella_dubosii	s__Duncaniella_muris	s__Dysgonomonas_mossii	s__Dysgonomonas_sp001261735	s__Dysosmobacter_sp000403435	s__Dysosmobacter_sp001916835	s__Dysosmobacter_sp014297375	s__Dysosmobacter_welbionis	s__Echinicola_strongylocentroti	s__Eggerthella_lenta	s__Eisenbergiella_massiliensis	s__Eisenbergiella_sp003478085	s__Eisenbergiella_sp900539715	s__Eisenbergiella_sp900548905	s__Eisenbergiella_tayi	s__Enterocloster_aldenensis	s__Enterocloster_asparagiformis	s__Enterocloster_bolteae	s__Enterocloster_citroniae	s__Enterocloster_clostridioformis	s__Enterocloster_clostridioformis_A	s__Enterocloster_lavalensis	s__Enterocloster_sp000155435	s__Enterocloster_sp001304855	s__Enterocloster_sp001517625	s__Enterocloster_sp005845215	s__Enterocloster_sp900538485	s__Enterocloster_sp900540675	s__Enterocloster_sp900549235	s__Enterocloster_sp900555045	s__Enterocloster_sp900759225	s__ER4_sp000765235	s__Erysipelatoclostridium_ramosum	s__Eubacterium_F_sp900539115	s__Eubacterium_G_sp900548465	s__Eubacterium_G_sp900552275	s__Eubacterium_G_sp900556905	s__Extibacter_muris	s__F0040_sp000318095	s__F082_sp902802535	s__F23_B02_sp004557075	s__Faecalimonas_sp000209385	s__Faecalimonas_sp900556835	s__Flavihumibacter_solisilvae	s__Flavobacterium_fluvii	s__Flavonifractor_massiliensis_A	s__Flavonifractor_plautii	s__Flavonifractor_sp000508885	s__Flavonifractor_sp002159265	s__Flavonifractor_sp002159455	s__Flavonifractor_sp002161215	s__Flavonifractor_sp900549795	s__Fusobacterium_A_sp900764925	s__Fusobacterium_B_sp900545035	s__GCA_900066755_sp902363085	s__Gemmiger_A_sp002160955	s__Gemmiger_qucibialis	s__Gemmiger_variabilis	s__Gemmiger_variabilis_C	s__Gordonibacter_pamelaeae	s__Gordonibacter_urolithinfaciens	s__Gracilibacillus_orientalis	s__Halobiforma_A_nitratireducens	s__Halodesulfovibrio_sp009914765	s__HGM11788_sp900760465	s__Hungatella_A_hathewayi_A	s__Hungatella_effluvii	s__Hungatella_sp005845265	s__Hydrogeniiclostridium_sp002160025	s__Intestinibacter_sp900553485	s__Intestinimonas_massiliensis	s__Intestinimonas_timonensis	s__JAAFHB01_sp903904515	s__JAAYEB01_sp012728995	s__JJ008_sp002342205	s__Lachnoclostridium_A_edouardi	s__Lachnoclostridium_B_sp900066765	s__Lawsonibacter_asaccharolyticus	s__Lawsonibacter_sp002160305	s__Lawsonibacter_sp002161175	s__Lawsonibacter_sp003478995	s__Lawsonibacter_sp900066645	s__Lawsonibacter_sp900066825	s__Lawsonibacter_sp900754605	s__Lawsonibacter_sp900764755	s__Lawsonibacter_sp902363045	s__Limosilactobacillus_fermentum_A	s__Marinilabilia_salmonicolor	s__Marseille_P3106_sp900169975	s__Marvinbryantia_sp900066075	s__Massilioclostridium_methylpentosum	s__Massilistercora_sp902406105	s__Mediterraneibacter_sp900541505	s__Methanobrevibacter_A_sp900766745	s__Muribaculum_arabinoxylanisolvens	s__Muribaculum_sp001701065	s__Muribaculum_sp009775095	s__Muricomes_contortus_B	s__Muricomes_oroticus	s__Muricomes_sp000509105	s__MWCK01_sp002070005	s__Negativibacillus_massiliensis	s__Negativibacillus_sp900547455	s__Neobittarella_massiliensis	s__NK3B98_sp900752305	s__NK3B98_sp900758315	s__Odoribacter_laneus	s__Odoribacter_massiliensis	s__Odoribacter_sp900544025	s__Odoribacter_splanchnicus	s__OF09_33XD_sp003481995	s__Olsenella_B_sp004557505	s__OM05_12_sp003438995	s__OM05_12_sp900760755	s__Ornithobacterium_rhinotracheale_A	s__Oxalobacter_sp900760095	s__Parabacteroides_acidifaciens	s__Parabacteroides_B_pacaensis	s__Parabacteroides_bouchesdurhonensis	s__Parabacteroides_chinchillae	s__Parabacteroides_distasonis	s__Parabacteroides_distasonis_A	s__Parabacteroides_faecis	s__Parabacteroides_goldsteinii	s__Parabacteroides_gordonii	s__Parabacteroides_johnsonii	s__Parabacteroides_massiliensis	s__Parabacteroides_merdae	s__Parabacteroides_sp002159645	s__Parabacteroides_sp003473295	s__Parabacteroides_sp003480915	s__Parabacteroides_sp011038785	s__Parabacteroides_sp014287585	s__Parabacteroides_sp900540715	s__Parabacteroides_sp900547435	s__Parabacteroides_sp900548175	s__Parabacteroides_sp900549585	s__Parabacteroides_sp900552465	s__Parabacteroides_sp900760525	s__Parabacteroides_timonensis	s__Paramuribaculum_sp900759835	s__Paraprevotella_clara	s__Paraprevotella_sp003477995	s__Paraprevotella_sp900546665	s__Paraprevotella_sp900548345	s__Paraprevotella_xylaniphila	s__Phil12_sp002633275	s__Phocaeicola_barnesiae	s__Phocaeicola_coprocola	s__Phocaeicola_coprophilus	s__Phocaeicola_dorei	s__Phocaeicola_ilei	s__Phocaeicola_massiliensis	s__Phocaeicola_mediterraneensis	s__Phocaeicola_paurosaccharolyticus	s__Phocaeicola_plebeius	s__Phocaeicola_plebeius_A	s__Phocaeicola_plebeius_B	s__Phocaeicola_salanitronis	s__Phocaeicola_sartorii	s__Phocaeicola_sp000432735	s__Phocaeicola_sp000434735	s__Phocaeicola_sp002161565	s__Phocaeicola_sp002161765	s__Phocaeicola_sp002493165	s__Phocaeicola_sp011959205	s__Phocaeicola_sp900066455	s__Phocaeicola_sp900540105	s__Phocaeicola_sp900541515	s__Phocaeicola_sp900542985	s__Phocaeicola_sp900544675	s__Phocaeicola_sp900546095	s__Phocaeicola_sp900546355	s__Phocaeicola_sp900546645	s__Phocaeicola_sp900551065	s__Phocaeicola_sp900551645	s__Phocaeicola_sp900552645	s__Phocaeicola_sp900553715	s__Phocaeicola_sp900554435	s__Phocaeicola_sp900556845	s__Phocaeicola_sp900557085	s__Phocaeicola_sp900751965	s__Phocaeicola_sp902388365	s__Phocaeicola_vulgatus	s__Porphyromonas_A_sp900541275	s__Prevotella_brunnea	s__Prevotella_buccalis	s__Prevotella_copri_A	s__Prevotella_disiens	s__Prevotella_lascolaii	s__Prevotella_pectinovora	s__Prevotella_sp000436595	s__Prevotella_sp000436915	s__Prevotella_sp000688375	s__Prevotella_sp002251365	s__Prevotella_sp002251435	s__Prevotella_sp002298815	s__Prevotella_sp002342415	s__Prevotella_sp002371715	s__Prevotella_sp002439605	s__Prevotella_sp003043945	s__Prevotella_sp004792655	s__Prevotella_sp013166515	s__Prevotella_sp013166545	s__Prevotella_sp013166605	s__Prevotella_sp900313215	s__Prevotella_sp900315765	s__Prevotella_sp900316015	s__Prevotella_sp900316295	s__Prevotella_sp900546535	s__Prevotella_sp900548745	s__Prevotella_sp900549175	s__Prevotella_sp900551275	s__Prevotella_sp900554045	s__Prevotella_sp900554545	s__Prevotella_sp900554695	s__Prevotella_sp900765465	s__Prevotella_sp900767615	s__Prevotella_sp900770395	s__Prevotella_stercorea	s__Prevotellamassilia_sp000437675	s__Prevotellamassilia_sp002933955	s__Prevotellamassilia_sp900539625	s__Prevotellamassilia_sp900540885	s__Prevotellamassilia_sp900543155	s__Prevotellamassilia_sp900752815	s__Proteiniphilum_acetatigenes	s__Pseudomonas_E_sp000282275	s__Pygmaiobacter_sp014287275	s__QAMI01_sp900551915	s__RC9_sp001915575	s__RC9_sp900546445	s__Robinsoniella_sp900539655	s__Roseburia_inulinivorans	s__Roseburia_sp003470905	s__Ruminococcus_A_sp004556655	s__Ruminococcus_B_gnavus	s__Ruminococcus_C_sp900765125	s__Ruminococcus_E_bromii_B	s__Ruthenibacterium_lactatiformans	s__Ruthenibacterium_sp003149955	s__Ruthenibacterium_sp900546885	s__Ruthenibacterium_sp900759375	s__Schaedlerella_sp004556565	s__Seonamhaeicola_sp001971785	s__SFDP01_sp004558185	s__Sporolactobacillus_sp900543345	s__Streptomyces_djakartensis	s__Streptomyces_griseoloalbus	s__Streptomyces_tendae	s__Succinivibrio_hippei_A	s__Tannerella_sp003033925	s__Tidjanibacter_inops_A	s__Tolumonas_sp008015085	s__Turicibacter_sp002311155	s__UBA11358_sp903872345	s__UBA11471_sp900547555	s__UBA11517_sp900555365	s__UBA1232_sp900544815	s__UBA12481_sp903851365	s__UBA1390_sp900764045	s__UBA1394_sp900554975	s__UBA1409_sp900760125	s__UBA1417_sp003531055	s__UBA1777_sp003150355	s__UBA3263_sp001689615	s__UBA3402_sp003478355	s__UBA5416_sp900539175	s__UBA5446_sp004553625	s__UBA5508_sp002409745	s__UBA6382_sp900557555	s__UBA7160_sp004557975	s__UBA7160_sp902363665	s__UBA7173_sp001915385	s__UBA7173_sp002491305	s__UBA7332_sp002471225	s__UBA945_sp900755905	s__UBA9475_sp900549885	s__UBA9502_sp003611875	s__UBA9502_sp900538475	s__UMGS1071_sp900541905	s__UMGS1071_sp900542375	s__UMGS1384_sp900551265	s__UMGS1477_sp900552205	s__UMGS1590_sp900759105	s__UMGS1840_sp900555525	s__UMGS1851_sp900555605	s__UMGS1975_sp900546685	s__UMGS2037_sp900557385	s__UMGS687_sp900545735	s__UMGS775_sp003343995	s__Veillonella_sp900757715	s__VFJJ01_sp009886115	s__Zag111_sp900555325
CM20_HKmB1_6178_CC1_plate6_5ngDNA_C8_HiSeq3000	-19.8039598910149	-14.1042645496961	-17.9068077851083	-15.2197431224689	-18.8009675440364	-13.482776521469	-14.9973503415489	-15.3452728604236	-14.2197418639269	-12.2197421785623	-12.7386154935217	-12.8505082572517	-9.73324220327093	-6.65495742240274	-13.5193020489749	-9.33913813250984	-12.9467236733064	-13.9467236733064	-14.482776521469	-15.1042645496961	-14.8047049939189	-19.8015829512806	-14.8047049939189	-14.8047049939189	-13.8978135173313	-12.6549574755806	-19.8033758499144	-12.6961801814659	-11.922061592592	-12.8739670064533	-19.6305030213898	-11.1753478589813	-15.2197431224689	-14.8047049939189	-19.8065955825897	-9.28900471205046	-12.6961801814659	-10.8978138948937	-12.1322792447721	-9.03486669833889	-2.1698226096272	-12.3452728604236	-11.2272757804135	-10.7119474588404	-11.7712816032903	-12.5193024362185	-8.52277452268305	-6.44660283699885	-11.6448331422825	-11.6050323023414	-12.5952513731801	-12.0632376722987	-15.3452728604236	-11.6448331422825	-13.8978135173313	-14.8978135173313	-7.41668726338809	-5.84108592933653	-13.8978135173313	-12.8978140207478	-14.1042645496961	-11.6857634458469	-7.93049161152456	-10.349377305695	-13.7172420416208	-13.3452728604236	-13.0498172819985	-9.36176104239126	-6.91444026931313	-12.5193024362185	-11.2122475556129	-14.2197418639269	-18.8065955825897	-9.82171096406027	-10.9098867388278	-10.4471525749029	-9.04814823272389	-11.1753478589813	-17.8003309394617	-14.9973503415489	-14.4123878408278	-15.6347797827196	-14.7172411532385	-11.1753478589813	-10.0801907168221	-9.46485454821402	-12.0767840763073	-6.06365896742986	-14.7172411532385	-10.5285801623644	-6.21692702741054	-9.48277642707838	-8.42532616764997	-7.55737036315682	-3.6687147623082	-7.97181453264063	-7.57949710749619	-8.76990556883653	-14.8047049939189	-11.7278889633703	-11.8160199652594	-7.594642057253	-8.66132132091186	-3.70297503271032	-6.15141160017325	-13.1899948030626	-2.22858930424228	-9.17899571594063	-13.1042645496961	-19.7833811817533	-19.7976915101716	-8.05819022665009	-15.3452728604236	-11.1464931186516	-18.7833811817533	-17.8033642525476	-18.7978141292126	-15.2197431224689	-14.7172411532385	-19.8063818901798	-8.80048406621709	-18.7956518942487	-19.8061935725315	-15.2197431224689	-9.42316158139479	-13.0767840763073	-11.4648545948267	-12.8739670064533	-14.0498172819985	-11.9592144997489	-15.3452728604236	-12.1608484265816	-13.1042645496961	-18.8039954248883	-12.0365203054349	-17.8065955825897	-14.5567763875314	-12.6961801814659	-11.6754215994114	-18.2216330818685	-11.4383822648151	-14.482776521469	-15.4827750112198	-15.2197431224689	-12.9220613366174	-17.7720625795912	-19.8021469253518	-18.2157512041318	-17.4801410817452	-19.7788156994666	-14.8978135173313	-18.2215908360103	-14.1042645496961	-18.8063695468459	-13.8047049939189	-18.8024244800399	-13.8047049939189	-18.183034893433	-10.5379180364342	-12.8739670064533	-11.0565117316448	-15.3452728604236	-11.7066724562298	-14.5567763875314	-15.3452728604236	-15.2197431224689	-14.5567763875314	-11.0038046283946	-19.8037975416301	-18.215472405422	-18.2166311789506	-18.8068172732384	-14.8047049939189	-13.8978135173313	-19.7720744414697	-17.0493739562014	-18.8024244800399	-14.8978135173313	-18.6797977692966	-7.47490821124813	-18.1743570714275	-13.7172420416208	-14.8047049939189	-14.0498172819985	-19.8046995951873	-15.3452728604236	-7.55499849426294	-8.24724083759248	-18.8064098845285	-7.97023349524317	-10.6549574755806	-5.53674746091176	-10.660046304149	-14.6347797827196	-13.2501158610777	-15.3452728604236	-18.7593195721486	-13.0233447655363	-15.3452728604236	-14.482776521469	-18.8041572963438	-18.8039741692574	-13.9467236733064	-18.8061864677471	-12.378439756288	-15.4827750112198	-9.80752507335367	-11.5952511690923	-11.2197420212446	-19.8032820732317	-15.3452728604236	-15.8047031061071	-19.8039598910149	-18.2192063749315	-13.7603103597025	-19.8056883205063	-18.218405617605	-15.4827750112198	-10.353493461374	-8.50092379171091	-19.791506153778	-15.2197431224689	-15.4827750112198	-18.8061935725315	-18.806557608681	-15.6347797827196	-13.0767840763073	-18.8039741692574	-19.8063818901798	-19.8063818901798	-14.2197418639269	-11.2501157004128	-14.1042645496961	-15.4827750112198	-13.4471522065493	-15.3452728604236	-19.7976915101716	-13.8505082572517	-14.3452728604236	-9.1698934806988	-15.6347797827196	-13.8978135173313	-15.3452728604236	-15.3452728604236	-18.8032820732317	-18.2214111605576	-18.8027444054388	-15.4827750112198	-19.6797977692966	-18.7679973941542	-18.8061935725315	-15.6347797827196	-18.8068172732384	-10.6805832558094	-17.4614530868659	-10.2811426274678	-19.7807404040315	-14.6347797827196	-14.8047049939189	-19.7720744414697	-12.482776521469	-15.4827750112198	-18.8068172732384	-18.8038140138542	-15.4827750112198	-13.7603103597025	-15.6347797827196	-15.1042645496961	-13.3452728604236	-10.4080998038043	-18.2218610614968	-14.4123878408278	-18.7900395653561	-18.8039741692574	-11.0767840763073	-14.6347797827196	-12.6961801814659	-14.1608487286317	-15.3452728604236	-12.9973498021738	-14.4123878408278	-11.3128515200267	-18.8063695468459	-18.8061935725315	-13.7172420416208	-19.8068361402592	-17.4630630005455	-12.6148799954113	-15.3452728604236	-15.4827750112198	-15.6347797827196	-15.6347797827196	-10.1536528425269	-10.1287475132563	-14.9973503415489	-14.482776521469	-10.0266273870551	-10.6448332478944	-9.42966513042209	-5.45362728592534	-15.2197431224689	-15.6347797827196	-10.978156015963	-15.8047031061071	-11.1899946489554	-15.8047031061071	-19.5232653833652	-13.4123871216609	-14.9973503415489	-11.3128515200267	-12.9973498021738	-9.19552581826848	-19.8037975416301	-9.53557787111821	-14.7172411532385	-14.2197418639269	-15.2197431224689	-10.6001334465097	-12.2969099595615	-13.0233447655363	-9.73056307234736	-12.6754213836614	-6.6760657299811	-13.8047049939189	-9.33302933815094	-12.2197421785623	-15.3452728604236	-12.0365203054349	-10.5807028966992	-15.2197431224689	-14.482776521469	-8.85779828528472	-15.3452728604236	-15.8047031061071	-11.353493461374	-14.9973503415489	-12.2348489285386	-9.6754215454739	-14.5567763875314	-13.7172420416208	-12.4296649484643	-13.8505082572517	-14.4123878408278	-15.9973503415489	-12.782336919501	-13.7172420416208	-13.6347797827196	-13.7603103597025	-18.8063695468459	-11.1252244063448	-9.87101390272366	-18.801513146898	-12.9973498021738	-6.37791564879922	-12.3953137690569	-3.34348091736835	-15.8047031061071	-14.8047049939189	-14.6347797827196	-15.2197431224689	-15.2197431224689	-13.8047049939189	-9.92512129940759	-15.2197431224689	-19.6797977692966	-14.7172411532385	-19.7807404040315	-15.3452728604236	-15.1042645496961	-15.3452728604236	-18.2216330818685	-18.1870961249322	-15.1042645496961	-13.8047049939189	-13.5567771823996	-13.7172420416208	-15.4827750112198	-14.5567763875314	-19.7720744414697	-14.1042645496961	-15.6347797827196	-13.8505082572517	-11.2122475556129	-13.1899948030626	-13.4123871216609	-18.2190069091064	-18.6212086039116	-13.1608481245317	-12.6961801814659	-13.5952509650045	-14.2197418639269	-12.4648544083761	-14.4123878408278	-14.7172411532385	-13.2811424633102	-15.4827750112198	-18.2214552895705	-18.8056680961402	-18.2214111605576	-17.8039670301185	-12.9973498021738	-15.6347797827196	-13.2197418639269	-15.1042645496961	-15.2197431224689	-18.798434820433	-17.4717010377219	-15.2197431224689	-14.1608487286317	-18.2218610614968	-17.7593195721486	-8.22727572111054	-11.8621899513972	-14.482776521469	-8.88435170015723	-14.8978135173313	-14.1042645496961	-14.3452728604236	-18.9068077851083	-19.8041572963438	-15.3452728604236	-13.2501158610777	-18.7956518942487	-13.8505082572517	-15.6347797827196	-7.67735500305909	-9.49636550522563	-15.4827750112198	-19.7743354152861	-15.3452728604236	-14.482776521469	-18.1957779033103	-14.5567763875314	-15.6347797827196	-13.1608481245317	-14.2811431199407	-13.8047049939189	-15.6347797827196	-14.8978135173313	-14.7172411532385	-19.8068361402592	-15.3452728604236	-15.8047031061071	-15.6347797827196	-18.215472405422	-13.7172420416208	-13.6347797827196	-18.7976915101716	-14.2811431199407	-19.7953823427589	-14.1608487286317	-19.8021469253518	-19.8021469253518	-17.8065955825897	-18.801513146898	-14.4123878408278	-14.1608487286317	-13.8978135173313	-14.1608487286317	-13.5567771823996	-13.7172420416208	-19.798527316627	-13.1322792447721	-10.2811426274678	-19.7900395653561	-15.6347797827196
