p.value,m.z,t.score,r.t,pos_inx
0.0201985861932835,344.928720169511,-3.90787977310959,245.65,1
0.0203081147946083,224.12597498474,-3.87461726544142,1022.086,1
0.0203081147946083,299.943600911415,-3.86469275758154,245.161,1
0.0203081147946083,228.955865777846,-3.89345987533575,5.592,1
0.0203081147946083,422.32683479821,-3.86049566507023,1205.969,1
0.0203081147946083,155.047372627304,-3.85816184011258,996.5765,1
0.0203081147946083,202.143984968227,-3.85693206118562,1068.334,1
0.0203081147946083,633.255905981316,-3.84778177347373,1136.67,1
0.0203081147946083,410.230465548025,-3.84422880760119,1110.92,1
0.0203081147946083,384.274777355147,-3.87402711689181,1004.666,1
0.0203081147946083,506.324415180953,-3.87188125967654,1264.648,1
0.0203081147946083,323.911403664396,-3.86494450255284,245.608,1
0.0203081147946083,425.214877684561,-3.86399318576878,5.1005,1
0.0203081147946083,609.388868779419,-3.87100691403646,801.524,1
0.0210624568136056,114.956257996168,3.84912068443274,1736.016,1
0.0211451882295373,141.982973830153,3.84814807333762,1736.19,1
0.0211558034890847,300.201920975653,-3.81262326370218,740.3105,1
0.0214022391429145,266.173025396894,-3.80565560113627,1051.1795,1
0.021731585933183,280.249899986071,-3.82649207391237,1381.911,1
0.0226542073434547,175.069249151866,-3.81537191166871,290.028,1
0.0233187684320325,520.785471211494,-3.76760182396694,245.2485,1
0.0234443969265105,453.28091204891,-3.79266209539875,1273.117,1
0.0234443969265105,308.222095414749,-3.75686785341252,925.288,1
0.0234443969265105,537.812110229686,-3.75521134079694,245.117,1
0.0234443969265105,378.240786534836,-3.75236713754117,1113.944,1
0.0234443969265105,230.175300792336,-3.78514573512453,994.045,1
0.0236414069410142,520.339898695776,-3.77412893338546,1334.6485,1
0.024700287127024,257.179039849975,-3.75242932468154,727.0915,1
0.0249551198209847,94.0450276204074,3.75252592317242,1791.746,1
0.0251011033460269,241.068539937031,-3.7115177543383,1022.853,1
0.0251011033460269,256.175653345384,-3.70841332208773,727.0705,1
0.0251011033460269,521.336523194685,-3.73703416904805,789.7755,1
0.0251011033460269,196.126166104972,-3.70396724719513,707.4875,1
0.0251011033460269,476.306870231051,-3.72588728970768,782.697,1
0.0251011033460269,253.143674138654,-3.72807808915371,1266.488,1
0.0251011033460269,565.362619882044,-3.72724168058882,796.012,1
0.0251011033460269,148.097247254013,-3.72761695615461,436.587,1
0.0251011033460269,355.263439409224,-3.69193748988769,1160.9565,1
0.0251011033460269,205.060222901532,-3.69027461548057,996.552,1
0.0251011033460269,834.608943059429,-3.72355952765147,1091.671,1
0.0251011033460269,132.102111112123,-3.68529274528386,446.6505,1
0.0251011033460269,368.279760034395,-3.6849509242286,1091.667,1
0.0253908770880551,564.359318241301,-3.71002601004471,795.969,1
0.0259184766069007,262.888289775818,-3.66802550368172,247.5815,1
0.0259184766069007,364.930808630557,-3.66645954848189,4.7075,1
0.0260677589990118,398.326775123636,-3.65963703589004,1232.852,1
0.0260677589990118,389.25757578571,-3.68592515068468,764.6645,1
0.026860574746896,84.0805864543385,-3.64475418224871,13.1565,1
0.026860574746896,413.266385298164,-3.64441118426633,5.1005,1
0.0270981653942123,163.034290321924,-3.66599075793822,787.9805,1
0.0270981653942123,432.280426510715,-3.63285027377456,1091.65,1
0.0270981653942123,361.274117894984,-3.63309036568067,1103.687,1
0.0270981653942123,520.33307627382,-3.66088187626223,789.7165,1
0.0270981653942123,349.228206694103,-3.62949036604801,1111.435,1
0.028305672010742,231.251475686196,-3.61214566671756,1119.244,1
0.0285466646735455,200.237526088543,-3.60683548358092,1017.094,1
0.0285466646735455,167.070312099257,-3.60302546474814,1004.1995,1
0.0285466646735455,518.652633385903,-3.63391440883742,269.4155,1
0.0285466646735455,344.228088645424,-3.62787041801801,753.3925,1
0.0287829765367422,244.191097959461,-3.59291382899909,1051.1395,1
0.0287829765367422,369.204178659306,-3.59266601861796,1110.9155,1
0.0287972719082823,240.232547621048,3.61463094412745,1347.634,1
0.0287972719082823,369.283091414455,-3.5877351270523,1091.667,1
0.0287972719082823,301.205377118275,-3.6112123963234,740.3365,1
0.0297295958040144,608.385611048136,-3.60064396407229,801.5055,1
0.0297295958040144,810.597325956365,-3.59786140862251,1737.256,1
0.0305676791329999,303.218513028842,-3.58230755142271,1059.24,1
0.0305676791329999,399.330092036428,-3.55646254029072,1233.239,1
0.0307035614602777,484.330808340832,-3.58080466140314,1351.5635,1
0.0307432992716604,690.532124060631,-3.55019222825697,269.63,1
0.031376114130029,226.951589369993,-3.56377063243274,6.1045,1
0.0322005387144573,666.891145711098,-3.52986467851954,247.177,1
0.0322624379892642,133.105318717208,-3.52709438359778,446.675,1
0.0325623775871753,276.12364673192,3.5214361227059,1735.125,1
0.0325623775871753,565.830762757051,3.54814509206945,1744.301,1
0.0332110859924344,146.060274092381,-3.50870550487645,1003.171,1
0.0332110859924344,426.348829940983,-3.53766907520354,1261.095,1
0.0332760583695023,216.19601559998,-3.50576812685494,1005.306,1
0.0332760583695023,518.321968089164,3.52487137416455,1004.653,1
0.0332760583695023,354.151002551876,-3.501707033783,718.0355,1
0.0332760583695023,202.143913603239,-3.49856720055942,1021.964,1
0.0332760583695023,245.194334410478,-3.49790882923616,1051.1395,1
0.0333149052916222,479.296407718602,-3.52484993719822,1340.1645,1
0.0334422358063363,237.148728860236,-3.49155001824734,1492.837,1
0.0334422358063363,480.157343856457,-3.4898687996204,1681.7165,1
0.0334422358063363,363.929861771787,-3.48600907114726,5.096,1
0.0334422358063363,294.939037405064,-3.50536154106231,5.9045,1
0.0334422358063363,477.31020578283,-3.50877159694486,782.677,1
0.0334422358063363,284.206973922394,-3.5065220439091,789.643,1
0.0336430496393566,295.942535091934,-3.50266073927003,5.098,1
0.0342044705681576,428.364580598122,-3.47074667552007,1326.586,1
0.0344303592564641,612.881575024457,-3.46654125843847,259.339,1
0.0344574554180522,448.218123640509,-3.46437594008165,1028.934,1
0.0351296179507753,345.231490293459,-3.48025573737383,753.424,1
0.0351296179507753,168.122888021635,-3.45384728625175,669.054,1
0.0362728631207013,186.131049412122,-3.46502037779823,1122.121,1
0.0362728631207013,158.117880804315,-3.46444931841185,775.793,1
0.0362728631207013,285.203979375016,-3.46224189586424,1382.656,1
0.0363690992218361,497.343369048614,3.45545938423451,999.897,1
0.0363690992218361,704.868100511919,-3.43214085174736,260.3185,1
0.0363690992218361,227.127947787107,-3.43061556882515,1004.805,1
0.0382898074010051,469.312060183587,-3.43270108287044,1237.8935,1
0.0389844314180952,86.0963148100082,-3.40136854333079,447.228,1
0.0389844314180952,816.84470457724,-3.42372399898818,259.789,1
0.0392729041649125,453.173498283067,-3.39407951402205,1028.9525,1
0.0392729041649125,345.206350430547,-3.39333797659869,1077.977,1
0.0392729041649125,506.8877799555,-3.39276413238395,260.3175,1
0.0394187851354202,430.913766493027,-3.40857973854127,5.61,1
0.0394187851354202,474.259366438587,-3.38586463521244,1273.4275,1
0.0394187851354202,536.395109245032,3.41049504810375,1265.527,1
0.0394187851354202,206.893944809911,-3.40942360210614,268.2775,1
0.0394187851354202,432.280557549213,-3.40631075463675,774.7295,1
0.0395162170236679,267.134204161563,-3.37985595883926,650.9235,1
0.0395162170236679,324.274693167457,-3.40144506120726,1377.5715,1
0.0395162170236679,499.904366018311,-3.39601908594803,5.0865,1
0.0395162170236679,285.188661822695,-3.39942022316678,1059.247,1
0.0395806384736394,309.28397963747,-3.37133971291087,1611.765,1
0.0395806384736394,264.159675908492,-3.39633226323447,1052.658,1
0.0395806384736394,226.16505262179,-3.36841463817768,739.085,1
0.0395806384736394,110.008961375507,3.39027253294637,239.124,1
0.0395806384736394,349.211762353492,3.3848174103141,1503.656,1
0.0395806384736394,430.316613758893,-3.36413312591382,1013.2485,1
0.0395806384736394,828.297501621413,-3.38497232798068,771.891,1
0.0397188060818242,828.798966554266,-3.38256739239709,771.8235,1
0.0398087669946883,209.194115655706,-3.35741101783067,1158.266,1
0.04033863535208,148.961403417068,-3.35014304418079,311.745,1
0.04033863535208,332.24337604963,-3.34946425284761,919.6405,1
0.0410111392605306,710.849678114374,-3.36627645749806,260.3215,1
0.0410111392605306,304.213797377051,-3.36683517202116,1059.274,1
0.0410988595032553,124.096815919161,-3.36205611128832,450.758,1
0.0410988595032553,222.058516362613,-3.33550157023474,1037.974,1
0.0410988595032553,239.148951997867,-3.33481695200432,727.055,1
0.0411247598010511,270.170347927235,-3.33301198243672,921.31,1
0.0411404340219326,442.352948225154,-3.33130231102377,1217.322,1
0.0413070164113587,373.273959815075,-3.34764353929697,1160.63,1
0.0413070164113587,208.190871345212,-3.32673296300045,1157.88,1
0.0413128298767765,590.426465142018,-3.34661937370203,1671.572,1
0.0413807781942357,117.0412069565,-3.34625694943191,290.558,1
0.0413807781942357,623.87914003403,-3.34814632043327,259.804,1
0.0413807781942357,342.26421570754,-3.31790139825283,1050.166,1
0.0413807781942357,228.135820920354,-3.31720789572031,997.087,1
0.0413807781942357,854.812344363059,-3.33872604872105,260.313,1
0.0422912784583118,431.169014123153,-3.30647388145743,761.6155,1
0.0422912784583118,433.283958259893,-3.32680295234614,774.7295,1
0.0422912784583118,346.232377841761,-3.32569150647342,753.3115,1
0.0422949230990827,380.337247715245,-3.30243313789206,1704.849,1
0.0422949230990827,442.171197633693,-3.32555973924725,950.6035,1
0.0426342390911015,483.408732809126,-3.31865489959286,1563.865,1
0.0426342390911015,635.879041736513,-3.31509129148966,4.589,1
0.0428453759715862,363.216973871578,-3.29244279538861,1017.252,1
0.0429227000411806,288.217263028906,-3.28713553674635,929.389,1
0.0429227000411806,483.32777501813,-3.30876855345545,1351.3555,1
0.0429227000411806,408.919357745479,-3.30992935650351,259.3085,1
0.0429227000411806,216.159652198393,-3.28623877929905,940.034,1
0.0431778553426484,760.582469412836,-3.28125440857246,1743.564,1
0.0431778553426484,482.324489197488,-3.30004389346401,1351.24,1
0.043261797359023,424.342420694219,-3.301096245849,1261.358,1
0.043261797359023,362.926372844403,-3.29527079049772,5.6165,1
0.043261797359023,820.786509169896,-3.29904606816639,770.7665,1
0.0438676186673398,571.460996878673,-3.26946486058105,1540.341,1
0.0438676186673398,212.097460001752,-3.28846125665967,939.7545,1
0.0442172879116918,389.26885793556,-3.28374264075664,1085.741,1
0.0442172879116918,108.517634981839,3.2814510739565,1736.176,1
0.0442172879116918,585.270994389987,-3.26100666938141,997.0965,1
0.0446221482118347,425.345769805175,-3.27957247984977,1261.293,1
0.0447307905528046,354.311568980417,-3.25323740408429,1606.0145,1
0.0447307905528046,161.029489361691,3.25249797703411,238.08,1
0.0447307905528046,509.343433171812,-3.24937843250523,1428.113,1
0.0447307905528046,316.248580644214,-3.24905491124747,1009.472,1
0.0447307905528046,440.358541427715,-3.26895625353033,1597.288,1
0.0447542739444193,784.583771029782,-3.24697667443962,1743.0005,1
0.0449947217784894,476.906771646975,-3.26744701124383,259.3165,1
0.0452114279193692,165.111883214565,-3.23977296415429,716.519,1
0.0452114279193692,270.191259226948,-3.23800559379734,755.762,1
0.0452114279193692,517.371406676765,3.23672081698218,1692.2575,1
0.0452114279193692,240.102046925855,-3.2584830845,709.512,1
0.0452114279193692,292.655102804713,3.25422759335626,1744.97,1
0.0452114279193692,406.9526538568,-3.23179159657495,8.6275,1
0.0452114279193692,676.856553276199,-3.23152589822427,260.313,1
0.0452114279193692,183.078328960127,-3.22988429163223,996.539,1
0.0452114279193692,226.144046043799,-3.23013265816731,1119.4535,1
0.0454938193991009,512.334958957379,-3.22631579912793,1014.238,1
0.0461647860848493,295.19348559328,-3.21775111481116,1124.103,1
0.0461647860848493,544.894191246234,-3.23997911426057,259.3485,1
0.0461647860848493,502.786836386537,-3.21709089210437,246.141,1
0.0465517374076966,576.332216260629,-3.21182168414107,1707.181,1
0.0465517374076966,170.045093717925,3.23338565821829,238.5705,1
0.0465517374076966,176.070880288229,-3.21006640523931,1008.161,1
0.0465517374076966,464.907563854914,-3.22711556368949,5.1005,1
0.0465517374076966,519.327601124267,-3.20760661596437,1264.7165,1
0.0470851183930847,264.25354807688,-3.20205991195969,1615.654,1
0.0470851183930847,158.964217389377,-3.2183884495012,6.114,1
0.0473857302419112,293.674567937344,-3.21734182720984,795.926,1
0.0479141318769462,314.233186603463,3.19155120368282,1306.031,1
0.0479141318769462,315.195622212511,-3.19077557637629,1070.5385,1
0.0481323587399122,114.01673552092,3.20754870562785,1736.628,1
0.0481323587399122,200.974812886865,-3.21042297858287,313.184,1
0.0481323587399122,440.336754929443,-3.20635976063944,1155.842,1
0.0481328132873512,478.312378162926,-3.20316282423394,782.8,1
0.0481328132873512,204.042178062475,-3.2052466880524,718.0315,1
0.0484294678250995,353.147359766605,-3.20081813463725,718.034,1
0.0484539453555685,880.818659506293,-3.19925973913622,260.313,1
0.0484539453555685,661.492575147178,-3.19532038652671,1546.5665,1
0.0484539453555685,90.5068458121008,3.17550117431262,1736.181,1
0.049505140386484,426.321722666149,-3.18881725874741,1091.176,1
0.049505140386484,158.117822528579,3.18584953717288,306.744,1
0.0496052890460543,198.149009544168,-3.16327394322887,939.801,1
0.0499882924657862,145.122803229167,-3.17853644052311,1288.667,1
0.0500709792807393,199.038980797196,3.17773439864084,239.1125,1
0.0500709792807393,358.222721111393,-3.15495667948858,1036.5115,1
0.0500709792807393,397.335610645229,-3.17058268415083,1602.4635,1
0.0500709792807393,209.946073316187,-3.17240305153438,13.047,1
0.0500709792807393,374.277374203236,-3.17348975610015,1160.667,1
0.0500709792807393,328.385057550704,-3.1514359220731,1347.895,1
0.0502286726725668,157.029692165733,3.16466315179846,1690.421,1
0.0502286726725668,117.522871342249,3.16664936289947,1736.199,1
0.0502614219198715,567.891646476019,-3.16339515771509,4.601,1
0.050486153771018,309.203885274457,3.14368011645847,1694.358,1
0.0505015352221595,227.955070417435,-3.1581546948331,5.626,1
0.0505015352221595,294.218474789349,-3.15881075974596,1061.727,1
0.0505015352221595,214.051580106636,-3.15788118455886,404.326,1
0.0505015352221595,327.381719988662,-3.13888949585225,1347.755,1
0.0508051442667764,258.933493231699,-3.15971082109254,311.836,1
0.0510620543786383,314.232838246262,-3.14921875723583,974.766,1
0.051440225468148,1001.65754977639,-3.1464346034108,1358.451,1
0.0515447589205205,343.209244589988,-3.12676792693244,1124.5335,1
0.05196459978389,326.378444632574,-3.1226416234436,1347.784,1
0.0525651697089475,534.369877784833,-3.13292686844496,1580.224,1
0.0525651697089475,337.162504622006,-3.11548770877681,1013.304,1
0.0525651697089475,317.251606722752,-3.11499219660604,1009.696,1
0.0525933117367953,239.163951845672,-3.11247185331548,1492.067,1
0.0525933117367953,998.62944470025,-3.13211437912768,1338.7375,1
0.0525933117367953,600.882304695966,-3.12685177143752,5.095,1
0.0525933117367953,107.070416090449,-3.13298042551156,450.747,1
0.0525933117367953,169.04577004771,3.12753954963547,238.645,1
0.0525933117367953,402.735249780467,-3.13077876764025,269.3755,1
0.0528940803136432,232.154581678107,-3.12479301150099,738.221,1
0.0537218567837837,276.232237125454,3.11563552935524,1280.3495,1
0.0544576284000785,326.891506528616,-3.11018271344887,246.126,1
0.05459981463758,458.359152172801,-3.10764883900434,1343.976,1
0.0548271035076356,247.129531645922,-3.08713726542294,444.197,1
0.0548507187171975,156.102578639171,-3.10065757299259,777.437,1
0.0548507187171975,276.128962852659,-3.10463606538222,1266.318,1
0.0549846355680902,325.278099588448,-3.09982473556102,1377.585,1
0.0550343801432976,313.32162778554,3.09574908340906,1582.811,1
0.0550343801432976,499.402975413781,-3.08044580948084,260.3165,1
0.0552591965466693,465.40918421185,-3.07766015911094,5.098,1
0.0557369557979187,326.20478968865,-3.07258705247935,1467.215,1
0.0557369557979187,233.157873248834,-3.09057672795861,738.2335,1
0.0557369557979187,396.332343261057,-3.086681031647,1602.461,1
0.0557369557979187,234.990127053978,-3.08980079925976,439.143,1
0.0559024828138241,162.112496520099,-3.08657923006854,317.9135,1
0.0559024828138241,270.977888094373,-3.06645792689193,9.1285,1
0.0559024828138241,387.011750959477,-3.06431173514553,247.6825,1
0.0559024828138241,243.05640956819,-3.08429359696717,289.029,1
0.0559024828138241,414.321601987545,-3.06200722725399,1136.64,1
0.0559024828138241,568.893205460245,-3.06031502951352,260.3145,1
0.0559024828138241,236.998432035314,-3.05945516540473,537.284,1
0.0559024828138241,150.932708559715,-3.07758149288559,267.42,1
0.0559024828138241,287.175680619709,-3.05851914390531,932.895,1
0.0559024828138241,282.823836986218,-3.07629180394952,268.913,1
0.0559024828138241,309.262048048083,-3.05652460268385,1007.155,1
0.0559024828138241,226.188435939705,-3.07723437758744,1114.493,1
0.0559024828138241,377.268953067366,-3.07752294185699,1008.242,1
0.0562341932679515,518.324195730148,-3.0701722995533,1264.6905,1
0.0562359908609029,149.117988577761,3.06861735084499,250.7025,1
0.0562359908609029,476.277391712068,-3.06885533255051,1228.376,1
0.0565336064649964,164.029267610843,-3.04700262427795,313.5055,1
0.0575007298208935,530.416795464642,-3.05372461147828,1580.124,1
0.0575007298208935,819.784081198276,-3.05694144544729,771.2285,1
0.0575007298208935,389.233530630594,3.03582135021671,1690.258,1
0.0575007298208935,318.206869856899,-3.03401142561779,1084.028,1
0.0575007298208935,191.164378358993,-3.03185731275363,1156.999,1
0.0575007298208935,335.279439628568,-3.03177122689879,1606.0425,1
0.0575007298208935,446.887689184799,3.03194560026652,1728.707,1
0.0575007298208935,244.924483412928,-3.03195553356494,260.82,1
0.0575007298208935,243.9294943603,-3.03153610604749,260.82,1
0.0575424148461701,251.164445061348,-3.03026111437781,1481.315,1
0.0576200985684172,521.897895854655,-3.04670990526027,259.805,1
0.057647667480857,642.862405527242,-3.04474828645523,260.319,1
0.0577941334815023,565.328431208456,3.04436416573475,1744.502,1
0.0583425988138092,829.299633634834,-3.0373326801497,772.017,1
0.0583885044487799,153.033527492334,3.03557773472729,238.59,1
0.0583885044487799,438.34255475076,-3.01850220953731,1665.349,1
0.0583885044487799,192.167801342611,-3.01702232703125,1158.53,1
0.0583885044487799,567.296857055708,-3.01655439243293,1719.807,1
0.0583885044487799,240.152344287799,-3.01588136717012,727.09,1
0.058620458623205,293.156763593199,3.03102739243722,1745.275,1
0.058620458623205,777.693911658398,-3.0120543555148,984.404,1
0.058620458623205,181.162934488988,-3.0114643472445,951.111,1
0.0590193212422798,718.837200714687,-3.00538109883648,260.314,1
0.0590193212422798,521.343355155621,-3.00506889867495,1363.672,1
0.0590193212422798,244.263790551158,-3.02455467366344,1076.437,1
0.0590193212422798,390.236942730916,3.00451403093471,1690.406,1
0.0590193212422798,431.917190816324,-3.01857229215688,4.883,1
0.0590193212422798,975.816681801947,-3.01805410798108,4.985,1
0.0590653621217796,454.337600861447,-3.01742877995879,1460.671,1
0.0602122019814075,256.137130908234,-2.99370857770352,731.1275,1
0.0609543491405847,468.308784820131,-3.00318038108289,1237.8885,1
0.0616829133503891,527.435362185971,-2.9824096022551,1550.843,1
0.0616829133503891,618.182647700176,-2.98179309445958,1170.244,1
0.0617306784382652,226.180500605052,-2.98006024420632,1051.1685,1
0.0617306784382652,395.356367903767,-2.99210430989795,1571.223,1
0.0617306784382652,582.862395125573,-2.97856373506265,260.317,1
0.0617306784382652,274.274416322874,-2.9771059921518,1039.548,1
0.0617306784382652,338.965223896799,-2.97587152388987,9.098,1
0.0617306784382652,543.29117672363,-2.9758266191281,1091.22,1
0.0620158610983888,574.875082857763,-2.9893053480079,260.3185,1
0.0623138206548388,315.236097597217,-2.98420479153287,975.2655,1
0.0623281270385534,343.128434889839,-2.98922298259257,1055.655,1
0.063068689111058,443.356129706554,-2.96401976649345,1217.952,1
0.063470935515257,529.41425223268,-2.97631702817101,1580.098,1
0.063470935515257,839.34020329434,-2.97476117548022,5.084,1
0.0636213778445743,456.332152748813,-2.95794696050723,1049.66,1
0.0636870607190712,558.37672157518,2.97485807083807,1265.56,1
0.0641833399124711,131.019265047327,2.95278357977366,238.534,1
0.0641870889787592,207.124166676403,-2.95139036321771,977.8965,1
0.0641870889787592,485.388055817558,-2.9652851113747,1589.3675,1
0.0641870889787592,308.258774728464,-2.95000456125272,1007.207,1
0.0654204225617232,340.782370820804,-2.95889327761811,269.3005,1
0.0655753985998787,278.150223213554,-2.95854801057007,943.513,1
0.0655753985998787,329.16086502663,-2.95693709690761,666.096,1
0.0658018191760618,279.232163394124,-2.95086690792942,1465.952,1
0.0659063500083334,657.203589969511,-2.93546124070476,1171.069,1
0.0660114867276839,109.018442387087,2.94803692746744,1736.176,1
0.0660114867276839,567.390343160727,-2.93286062217184,260.314,1
0.0660114867276839,498.901143634059,-2.93214588835556,5.6025,1
0.0662300729012001,484.384731896249,-2.94511842361841,1589.3735,1
0.0663326186674209,513.338471829675,-2.92767420745472,1260.6165,1
0.0663326186674209,321.146515807129,-2.94749381096082,1054.966,1
0.0667098030349101,439.382602193209,-2.92452801581921,1569.555,1
0.0667098030349101,130.0863995747,2.93971247896039,250.1985,1
0.0667583502227783,182.138906433172,-2.92251172581783,716.5295,1
0.0670501881091658,514.658396561057,-2.93588306452723,269.4645,1
0.0671780868659918,90.976519258582,-2.91751192943311,6.1125,1
0.0671780868659918,608.869288737925,-2.93036929387926,260.314,1
0.0673036385971302,312.91222633053,-2.93276973976011,260.6555,1
0.0673497876367662,289.220521135193,-2.92918324549171,929.479,1
0.0674301959424104,528.411024787088,-2.92869924769306,1580.21,1
0.067533772605287,388.269539666041,-2.91194606314652,1005.739,1
0.0676046178756674,360.274911347067,-2.92671658227527,994.552,1
0.0677603624357297,293.20906994874,-2.90692429808016,1578.405,1
0.0677603624357297,263.222112021113,-2.92162678616166,1382.797,1
0.0677603624357297,584.258525425538,-2.92368611098832,1113.56,1
0.0677603624357297,115.111932088752,-2.90457913360311,1158.93,1
0.0677603624357297,230.247945297098,-2.90474055778722,1729.6215,1
0.0677603624357297,472.342625759398,-2.92167425121318,1241.8315,1
