Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
268.104434268427,C00330,M+H [1+],308.817,0.000404339427007017,EC00076
186.054451684643,C00331,M-H2O+H [1+],326.0435,0.000467941126998994,EC000107
204.06550885882,C00331,M+H [1+],1040.531,1.03001799800495e-05,EC000108
204.065591158985,C00331,M+H [1+],958.7415,7.19999850105069e-05,EC000109
104.070689500832,C00334,M+H [1+],278.0685,8.49638319948554e-05,EC000110
125.021075643973,C00349,M+Na [1+],513.402,0.000163585973012914,EC00037
125.021131775763,C00349,M+Na [1+],474.9575,0.000219717763002336,EC00037
348.070767866109,C00362,M+H [1+],306.5855,0.000407527109018702,EC0002
169.03564525328,C00366,M+H [1+],461.849,2.92392799963181e-05,EC000111
169.035767661771,C00366,M+H [1+],309.827,0.000151647770991303,EC000112
191.017677549299,C00366,M+Na [1+],309.327,0.000119535299006657,EC000112
191.017726066402,C00366,M+Na [1+],462.3525,0.000168052401988916,EC000111
288.101667065582,C00378,M+Na [1+],438.105,0.00014218958199308,EC000113
152.068622093767,C00379,M [1+],304.433,0.000148599767015867,EC000114
175.057936531903,C00379,M+Na [1+],279.299,0.000245037903027878,EC000114
153.041095772412,C00385,M+H [1+],337.523,0.000394380412018336,EC000115
153.041133828176,C00385,M+H [1+],542.374,0.000432436175998419,EC000116
153.041140076432,C00385,M+H [1+],569.657,0.000438684431998126,EC000116
153.041164671661,C00385,M+H [1+],318.821,0.000463279661005345,EC000115
209.102308572392,C00386,M-H2O+H [1+],636.2185,0.000958228378010517,EC000117
284.099217136678,C00387,M+H [1+],313.355,0.00027258567803301,EC000118
284.099246327443,C00387,M+H [1+],662.484,0.000301776442995561,EC000119
112.087006332715,C00388,M+H [1+],239.603,8.30297150002934e-05,EC000120
114.091521203072,C00407,M-H2O+H [1+],799.296,0.000216071302020282,EC00042
132.102018055121,C00407,M+H [1+],586.7255,0.0001133901210153,EC00043
132.102022956422,C00407,M+H [1+],642.2735,0.000118291422012362,EC00043
132.102044945295,C00407,M+H [1+],555.7775,0.000140280295028106,EC00043
132.102050948737,C00407,M+H [1+],485.555,0.000146283737024078,EC00043
132.102094278949,C00407,M+H [1+],360.81,0.000189613949032719,EC00043
132.102111112123,C00407,M+H [1+],446.6505,0.000206447123019871,EC00043
154.084274977351,C00407,M+Na [1+],585.8155,0.000428312351004934,EC00043
154.084289694547,C00407,M+Na [1+],639.753,0.000443029547028573,EC00043
154.084340189622,C00407,M+Na [1+],555.523,0.000493524622015684,EC00043
112.075803930299,C00408,M-H2O+H [1+],1712.7245,0.000148862529016469,EC000121
130.086360969734,C00408,M+H [1+],707.951,0.000106368734009266,EC000122
130.086393027269,C00408,M+H [1+],728.586,0.000138426269018055,EC000122
130.0863995747,C00408,M+H [1+],250.1985,0.000144973700031414,EC000123
130.086405892032,C00408,M+H [1+],307.2885,0.000151291032011613,EC000124
130.086414802039,C00408,M+H [1+],332.4515,0.000160201039022922,EC000124
130.086457315191,C00408,M+H [1+],436.6165,0.000202714191033238,EC000125
147.113143475773,C00408,M+NH4 [1+],250.7095,0.000341874772999518,EC000123
147.113404035782,C00408,M+NH4 [1+],305.5735,0.000602434781995953,EC000124
152.068622093767,C00408,M+Na [1+],304.433,0.000425492767021751,EC000124
152.068679297586,C00408,M+Na [1+],708.422,0.000482696586004749,EC000122
337.212193173731,C00410,M+Na [1+],718.533,0.0016050302689905,EC000126
157.013326418256,C00417,M-H2O+H [1+],339.245,0.000212027486014676,EC000127
157.013621336061,C00417,M-H2O+H [1+],530.807,0.000506945290993599,EC000128
175.02404747128,C00417,M+H [1+],530.7785,0.000333547280007451,EC000128
175.024066846648,C00417,M+H [1+],338.905,0.00035292264800546,EC000127
171.063542091334,C00418,M+Na [1+],763.525,0.000765219333999312,EC000129
335.222237760172,C00427,M-H2O+H [1+],1005.8305,0.000587159402016368,EC000130
335.22299509408,C00427,M-H2O+H [1+],806.1755,0.00134449331000042,EC000131
352.225154147928,C00427,M [1+],1072.456,0.000180013928002154,EC000130
353.232654575848,C00427,M+H [1+],1005.685,0.000404441848047554,EC000130
115.050241065878,C00429,M+H [1+],436.653,3.76198780003278e-05,EC000132
114.055418576311,C00430,M-H2O+H [1+],339.842,0.000498950541000909,EC000133
132.065671411145,C00430,M+H [1+],276.479,0.00015225214499992,EC000134
197.090414717453,C00437,M+Na [1+],303.783,0.000754393453007651,EC000135
157.061008271655,C00439,M-H2O+H [1+],294.385,0.000274986884988948,EC000136
230.600865079215,C00440,M+2H [2+],697.948,0.000273295715004451,EC000137
460.19412504096,C00440,M+H [1+],698.168,0.000217473959992276,EC000137
468.983203516162,C00460,M+H [1+],256.262,0.00231478216198866,EC000138
244.093119833747,C00475,M+H [1+],437.049,0.000323833747017943,EC000139
266.07505576561,C00475,M+Na [1+],305.3255,0.000317765609963772,EC000140
120.080880653191,C00483,M-H2O+H [1+],718.032,0.00014020742099774,EC000141
120.080953599575,C00483,M-H2O+H [1+],900.873,0.000213153804992317,EC000142
138.091585528564,C00483,M+H [1+],696.93,0.000245549563999248,EC000141
585.270994389987,C00486,M+H [1+],997.0965,0.000238389986975562,EC000143
144.102162388527,C00487,M-H2O+H [1+],706.39,0.000295921757015094,EC000144
144.102177216785,C00487,M-H2O+H [1+],298.359,0.000310750015017902,EC000145
144.102201719728,C00487,M-H2O+H [1+],324.683,0.000335252957995635,EC000145
162.112477182313,C00487,M+H [1+],282.864,1.11823130168887e-05,EC000145
162.112496520099,C00487,M+H [1+],317.9135,3.05200990169396e-05,EC000145
184.09463715905,C00487,M+Na [1+],286.417,0.000229159050007866,EC000145
200.068391391873,C00487,M+K [1+],286.1195,4.33918730209371e-05,EC000145
159.051666057341,C00499,M-H2O+H [1+],327.95,0.00043482657102345,EC000146
177.061287687941,C00499,M+H [1+],260.309,0.000543076058988845,EC000147
583.255464354126,C00500,M+H [1+],1099.344,0.000353523126022992,EC000148
115.086712773681,C00515,M-H2O+H [1+],250.215,0.000158668911012683,EC00026
133.097325648337,C00515,M+H [1+],250.2305,0.000172010337024631,EC00026
155.079542620256,C00515,M+Na [1+],260.299,0.000446982256022466,EC00026
229.081892225253,C00526,M+H [1+],660.764,5.27874698263986e-06,EC000149
251.064070099587,C00526,M+Na [1+],660.468,0.000230595587026983,EC000149
152.068622093767,C00532,M [1+],304.433,0.000148599767015867,EC000114
175.057936531903,C00532,M+Na [1+],279.299,0.000245037903027878,EC000114
113.021096333443,C00577,M+Na [1+],350.5785,0.000188333443006172,EC00069
113.021230850236,C00577,M+Na [1+],438.166,0.000322850236003092,EC00069
91.0388998333437,C00577,M+H [1+],348.515,6.61666562962182e-05,EC00069
91.038935064777,C00577,M+H [1+],438.0865,3.09352230090099e-05,EC00069
118.061343586225,C00581,M+H [1+],282.2255,0.000241103224993822,EC000150
335.222237760172,C00584,M-H2O+H [1+],1005.8305,0.000587159402016368,EC000130
335.22299509408,C00584,M-H2O+H [1+],806.1755,0.00134449331000042,EC000131
352.225154147928,C00584,M [1+],1072.456,0.000180013928002154,EC000130
353.232654575848,C00584,M+H [1+],1005.685,0.000404441848047554,EC000130
167.070312099257,C00588,M-H2O+H [1+],1004.1995,0.000233852512991461,EC000151
103.054226956918,C00601,M-H2O+H [1+],718.031,3.56121479967442e-05,EC000152
138.091585528564,C00601,M+NH4 [1+],696.93,0.000247650563977686,EC000152
177.039453532385,C00618,M-H2O+H [1+],309.321,0.000124391615003105,EC00073
177.039712314402,C00618,M-H2O+H [1+],436.541,0.000383173632002354,EC00074
190.070726851966,C00624,M+H [1+],819.288,0.000271615033994976,EC000153
212.05275601149,C00624,M+Na [1+],291.993,0.000184455509980808,EC000154
142.065290150192,C00637,M-H2O+H [1+],763.6255,0.000199768421992985,EC000155
159.067802035066,C00637,M [1+],697.928,0.000611879934012904,EC000156
160.075764748584,C00637,M+H [1+],697.7985,7.48335839944048e-05,EC000156
160.075772437613,C00637,M+H [1+],675.919,8.25226130132251e-05,EC000156
160.075820560012,C00637,M+H [1+],653.445,0.00013064501200688,EC000156
160.075842618938,C00637,M+H [1+],357.43,0.000152703937999377,EC000157
160.075879028459,C00637,M+H [1+],376.949,0.000189113459015289,EC000157
160.075880972694,C00637,M+H [1+],447.695,0.000191057693996299,EC000157
177.10248243087,C00637,M+NH4 [1+],697.802,0.000245515869977453,EC000156
177.102488895791,C00637,M+NH4 [1+],675.9305,0.000251980790977768,EC000156
177.102506493612,C00637,M+NH4 [1+],654.3555,0.000269578611977295,EC000156
177.102568271153,C00637,M+NH4 [1+],357.004,0.00033135615296942,EC000157
177.102582827937,C00637,M+NH4 [1+],377.419,0.000345912936978721,EC000157
182.057935907659,C00637,M+Na [1+],296.9945,0.000303992658984953,EC000158
221.091980148778,C00643,M+H [1+],681.353,8.8111221998588e-05,EC000159
221.092156651373,C00643,M+H [1+],725.565,8.83913729978758e-05,EC000160
244.079420949045,C00645,M+Na [1+],277.919,0.000265732044994138,EC00047
240.099672678269,C00670,M-H2O+H [1+],1752.857,0.000172322499025768,EC000161
258.108900759223,C00670,M+H [1+],647.725,0.00119912977697822,EC000162
258.11034838953,C00670,M+H [1+],275.454,0.000248500530005913,EC000163
280.092299317281,C00670,M+Na [1+],311.506,0.00025742828103148,EC000164
280.09232231741,C00670,M+Na [1+],272.898,0.000280428410007971,EC000163
296.066273932802,C00670,M+K [1+],272.844,0.000292043802005537,EC000163
391.284527520358,C00695,M-H2O+H [1+],1091.669,0.000276663588010706,EC000165
426.321722666149,C00695,M+NH4 [1+],1091.176,0.000325276149055753,EC000165
431.277118613503,C00695,M+Na [1+],1091.65,0.00032622350300926,EC000165
335.222237760172,C00696,M-H2O+H [1+],1005.8305,0.000587159402016368,EC000130
335.22299509408,C00696,M-H2O+H [1+],806.1755,0.00134449331000042,EC000131
352.225154147928,C00696,M [1+],1072.456,0.000180013928002154,EC000130
353.232654575848,C00696,M+H [1+],1005.685,0.000404441848047554,EC000130
100.075707919952,C00719,M-H2O+H [1+],723.062,5.28521819944672e-05,EC00066
118.086388128051,C00719,M+H [1+],656.613,0.000133527050991233,EC00066
118.086388331047,C00719,M+H [1+],697.8735,0.000133730046997016,EC00066
118.086415277261,C00719,M+H [1+],309.822,0.00016067626098959,EC00067
118.086427933138,C00719,M+H [1+],333.9545,0.000173332137990201,EC00067
118.086437772843,C00719,M+H [1+],280.4565,0.000183171842991214,EC00067
118.086442724548,C00719,M+H [1+],369.3875,0.000188123547985697,EC00067
118.086467687372,C00719,M+H [1+],436.581,0.000213086371985582,EC00067
140.068427737943,C00719,M+Na [1+],283.591,0.000231136943000365,EC00067
140.068427991922,C00719,M+Na [1+],310.326,0.000231390921982211,EC00067
140.068440250314,C00719,M+Na [1+],10.489,0.000243649314001004,EC00068
156.042504817939,C00719,M+K [1+],284.2705,0.000368216938994692,EC00067
345.206350430547,C00735,M-H2O+H [1+],1077.977,0.000349893777013222,EC000166
363.216973871578,C00735,M+H [1+],1017.252,0.00037380157800726,EC000166
385.197178731921,C00735,M+Na [1+],718.0335,0.00136333807898836,EC000167
116.070749397183,C00763,M+H [1+],596.391,0.000144860182984985,EC00049
116.070764538038,C00763,M+H [1+],291.197,0.000160001037997404,EC00050
116.070787225366,C00763,M+H [1+],567.121,0.000182688365995887,EC00049
116.070795555665,C00763,M+H [1+],324.035,0.000191018664992271,EC00050
116.070828443871,C00763,M+H [1+],443.706,0.000223906870985502,EC00049
138.052755644762,C00763,M+Na [1+],597.377,0.000209107761975247,EC00049
138.053122231004,C00763,M+Na [1+],290.4945,0.000575694003998706,EC00050
154.027032264088,C00763,M+K [1+],290.55,0.000545727087995829,EC00050
98.0600094485112,C00763,M-H2O+H [1+],597.388,4.44474119376537e-06,EC00049
301.216446282179,C00777,M+H [1+],1449.4685,0.000240140179016635,EC000168
159.091887298951,C00780,M-H2O+H [1+],763.608,0.000247816181001781,EC000169
177.10248243087,C00780,M+H [1+],697.802,0.000243414869999015,EC000170
177.102488895791,C00780,M+H [1+],675.9305,0.00024987979099933,EC000170
177.102506493612,C00780,M+H [1+],654.3555,0.000267477611998856,EC000170
177.102568271153,C00780,M+H [1+],357.004,0.000329255152990982,EC000171
177.102582827937,C00780,M+H [1+],377.419,0.000343811937000282,EC000171
199.084399308853,C00780,M+Na [1+],697.6295,0.000218292852991908,EC000170
139.050386941655,C00785,M+H [1+],307.288,0.000183495655022625,EC000172
139.050446917061,C00785,M+H [1+],330.117,0.000243471061025957,EC000172
139.050456182555,C00785,M+H [1+],437.7535,0.000252736555012234,EC000173
156.076874881756,C00785,M+NH4 [1+],310.05,0.000124435755992636,EC000172
156.077143933068,C00785,M+NH4 [1+],274.636,0.000393487067981368,EC000172
156.077282830585,C00785,M+NH4 [1+],252.742,0.000532384585000045,EC000172
161.032228721795,C00785,M+Na [1+],307.0105,8.32757950206542e-05,EC000172
166.086017936165,C00788,M-H2O+H [1+],718.033,0.000201817604988719,EC000174
184.097063269544,C00788,M+H [1+],718.03,0.000243982544020582,EC000174
175.118923554997,C00792,M+H [1+],309.032,2.81570029869727e-05,EC00020
175.119266080672,C00792,M+H [1+],273.922,0.000314368672007959,EC00020
197.101060070323,C00792,M+Na [1+],272.195,0.000166358323014038,EC00020
193.034464190398,C00818,M-H2O+H [1+],530.7405,0.000220427628022435,EC000175
193.0344816297,C00818,M-H2O+H [1+],339.032,0.000237866930007158,EC000176
129.065939677386,C00819,M-H2O+H [1+],1711.0225,0.000121014616013326,EC00021
129.065952741005,C00819,M-H2O+H [1+],287.633,0.000134078234992785,EC00022
129.065972950365,C00819,M-H2O+H [1+],1685.632,0.000154287594995139,EC00021
129.066029249114,C00819,M-H2O+H [1+],1598.4665,0.000210586343996511,EC00023
147.076642882391,C00819,M+H [1+],1733.153,0.000224686391021578,EC00021
147.076766397891,C00819,M+H [1+],275.969,0.000348201891000599,EC00022
147.076812170778,C00819,M+H [1+],321.135,0.000393974778006623,EC00022
169.058295312213,C00819,M+Na [1+],313.858,6.48837869903218e-05,EC00022
169.058319958809,C00819,M+Na [1+],274.451,4.02371910013244e-05,EC00022
238.092426873832,C00835,M+H [1+],530.8245,0.00103836916798627,EC000177
238.092430589204,C00835,M+H [1+],340.5215,0.00103465379598333,EC000178
202.107547661203,C00864,M-H2O+H [1+],717.5305,0.000198535433014513,EC000179
220.118207156533,C00864,M+H [1+],717.525,0.000258497533025093,EC000179
242.100162220984,C00864,M+Na [1+],717.026,0.000271561984021673,EC000179
258.073994790527,C00864,M+K [1+],718.023,0.000164131527014888,EC000179
228.098040167279,C00881,M+H [1+],306.928,0.000158248279007012,EC000180
228.09806254457,C00881,M+H [1+],437.7855,0.000180625570010307,EC000181
301.216446282179,C00909,M-H2O+H [1+],1449.4685,0.000274989408978854,EC000182
319.225487326701,C00909,M+H [1+],1486.662,0.00128349929900651,EC000183
341.208816685323,C00909,M+Na [1+],1450.3895,0.000103859322962307,EC000182
341.208896825527,C00909,M+Na [1+],1539.8525,0.000183999526996104,EC000184
209.092174606121,C00931,M-H2O+H [1+],726.1195,0.000141193350998492,EC000185
227.102628739614,C00931,M+H [1+],710.025,4.20638599507583e-06,EC000185
295.165489086354,C00951,M+Na [1+],718.041,0.00135892564600226,EC000186
176.070880288229,C00954,M+H [1+],1008.161,0.0002757512290259,EC000187
162.076090265583,C00956,M+H [1+],587.251,6.42058299149539e-06,EC000188
162.076142480648,C00956,M+H [1+],350.247,5.86356480027916e-05,EC000189
162.076246415472,C00956,M+H [1+],688.194,0.000162570472014067,EC000190
184.058243624767,C00956,M+Na [1+],588.339,0.000217779766984449,EC000188
184.058607027739,C00956,M+Na [1+],687.562,0.000581182738983443,EC000190
142.977568745996,C00957,M+Na [1+],287.042,0.000236061995991577,EC000191
163.060094741005,C00984,M-H2O+H [1+],324.459,3.01582350061835e-05,EC0009
181.071016974499,C00984,M+H [1+],348.586,0.000352858499013564,EC0009
181.071018883403,C00984,M+H [1+],438.0305,0.000354767403024425,EC0009
198.097316033729,C00984,M+NH4 [1+],326.893,0.000104917728975806,EC0009
203.052682945384,C00984,M+Na [1+],1724.628,7.68293839996659e-05,EC00010
203.05271998889,C00984,M+Na [1+],277.978,0.000113872890011635,EC00011
203.052728767939,C00984,M+Na [1+],359.36,0.000122651938994522,EC0009
203.052743114194,C00984,M+Na [1+],316.6515,0.000136998193994486,EC0009
219.026700339592,C00984,M+K [1+],277.1125,0.000154223592005565,EC00011
219.026715441331,C00984,M+K [1+],314.3865,0.000169325331000891,EC0009
91.0388998333437,C00984,M+2H [2+],348.515,7.02246562980235e-05,EC0009
91.038935064777,C00984,M+2H [2+],438.0865,3.49932230108152e-05,EC0009
113.021096333443,C01013,M+Na [1+],350.5785,0.000184275443004367,EC00069
113.021230850236,C01013,M+Na [1+],438.166,0.000318792236001286,EC00069
91.0388998333437,C01013,M+H [1+],348.515,7.02246562980235e-05,EC00069
91.038935064777,C01013,M+H [1+],438.0865,3.49932230108152e-05,EC00069
187.057902346907,C01019,M+Na [1+],295.023,0.000214346907029039,EC000192
104.070689500832,C01026,M+H [1+],278.0685,8.49638319948554e-05,EC000110
176.055639720734,C01042,M+H [1+],332.0065,0.000291317734024688,EC000193
176.055708834108,C01042,M+H [1+],439.619,0.000360431108020975,EC000194
198.03741104878,C01042,M+Na [1+],325.404,0.000120645780015138,EC000193
233.042566269314,C01068,M+H [1+],305.402,0.000490269314013858,EC000195
569.314671272785,C01079,M+H [1+],796.0335,0.00243948478487255,EC000196
325.112957449347,C01083,M-H2O+H [1+],277.8195,6.94365770073091e-05,EC00033
325.113120232059,C01083,M-H2O+H [1+],324.472,0.000232219288989199,EC00034
343.123600572039,C01083,M+H [1+],325.041,0.000113026039002762,EC00034
105.054725936926,C01089,M+H [1+],636.227,0.000105814926001813,EC000197
122.08130745862,C01089,M+NH4 [1+],635.997,0.000140336620006565,EC000197
127.036987707377,C01089,M+Na [1+],635.21,0.00042558537700188,EC000197
87.0439343249392,C01089,M-H2O+H [1+],1217.132,8.62638307950192e-05,EC000198
114.055418576311,C01110,M-H2O+H [1+],339.842,0.000498950541000909,EC000133
132.065671411145,C01110,M+H [1+],276.479,0.00015225214499992,EC000134
382.271978200501,C01120,M+H [1+],1249.8745,0.000292293500990581,EC000199
404.254840120825,C01120,M+Na [1+],1250.477,0.00121221382499925,EC000199
345.206350430547,C01124,M-H2O+H [1+],1077.977,0.000349893777013222,EC000166
363.216973871578,C01124,M+H [1+],1017.252,0.00037380157800726,EC000166
385.197178731921,C01124,M+Na [1+],718.0335,0.00136333807898836,EC000167
170.0925345192,C01152,M+H [1+],274.968,0.000131908200017961,EC000200
114.055418576311,C01157,M-H2O+H [1+],339.842,0.000498950541000909,EC000133
132.065671411145,C01157,M+H [1+],276.479,0.00015225214499992,EC000134
114.055418576311,C01165,M-H2O+H [1+],339.842,0.000498950541000909,EC000133
132.065671411145,C01165,M+H [1+],276.479,0.00015225214499992,EC000134
104.070689500832,C01205,M+H [1+],278.0685,8.49638319948554e-05,EC000110
588.071506364016,C01222,M+H [1+],277.375,0.00235775098394697,EC000201
588.071540935145,C01222,M+H [1+],319.696,0.0023231798550114,EC000202
216.063161430413,C01233,M+H [1+],880.2215,1.17334130038671e-05,EC000203
325.112957449347,C01235,M-H2O+H [1+],277.8195,6.94365770073091e-05,EC00033
325.113120232059,C01235,M-H2O+H [1+],324.472,0.000232219288989199,EC00034
343.123600572039,C01235,M+H [1+],325.041,0.000113026039002762,EC00034
190.050094566845,C01252,M-H2O+H [1+],775.6525,0.000260319074982363,EC000204
208.060548905368,C01252,M+H [1+],811.1145,0.000115124367994213,EC000204
230.04254692355,C01252,M+Na [1+],811.262,0.000171142549987735,EC000204
335.222237760172,C01312,M-H2O+H [1+],1005.8305,0.000587159402016368,EC000130
335.22299509408,C01312,M-H2O+H [1+],806.1755,0.00134449331000042,EC000131
352.225154147928,C01312,M [1+],1072.456,0.000180013928002154,EC000130
353.232654575848,C01312,M+H [1+],1005.685,0.000404441848047554,EC000130
267.268491119672,C01530,M-H2O+H [1+],1280.683,0.000284256901977642,EC000205
173.153859802443,C01571,M+H [1+],1158.93,0.000253918443007706,EC000206
162.054892282029,C01586,M-H2O+H [1+],811.205,2.73437410100996e-05,EC000207
263.237232785188,C01595,M-H2O+H [1+],1502.51,0.00032605041798206,EC000208
263.23725231627,C01595,M-H2O+H [1+],1440.346,0.000345581499971104,EC000209
298.274295319495,C01595,M+NH4 [1+],1553.487,0.000242051495035867,EC000208
255.111450508836,C01598,M+Na [1+],326.8685,0.00105474283600415,EC000210
449.136700488022,C01674,M+Na [1+],308.0745,0.00109181797802194,EC000211
285.083280400589,C01762,M+H [1+],680.426,0.000320264588992814,EC000212
777.693911658398,C01829,M+H [1+],984.404,4.58666021359022e-05,EC000213
130.050006468106,C01879,M+H [1+],508.349,0.000137373106014138,EC000214
130.05003235712,C01879,M+H [1+],275.958,0.000163262119997398,EC000215
130.050047905574,C01879,M+H [1+],687.9345,0.000178810573999044,EC000216
130.050060936078,C01879,M+H [1+],339.9925,0.000191841078020616,EC000217
130.050212727512,C01879,M+H [1+],1052.642,0.000343632511999203,EC000218
147.076766397891,C01879,M+NH4 [1+],275.969,0.000350302890979037,EC000215
147.076812170778,C01879,M+NH4 [1+],321.135,0.000396075777985061,EC000217
152.032376692369,C01879,M+Na [1+],339.05,0.000565597369018178,EC000217
152.03253094804,C01879,M+Na [1+],508.365,0.000719853040010321,EC000214
317.246620984923,C01953,M+H [1+],1416.626,0.000885283076968335,EC000219
347.2220411327,C02140,M+H [1+],1110.893,0.000355684699968606,EC000220
369.204178659306,C02140,M+Na [1+],1110.9155,0.000551211306003552,EC000220
319.225487326701,C02165,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C02165,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C02165,M+Na [1+],1427.222,0.000255993932967158,EC000223
101.023401493731,C02170,M-H2O+H [1+],655.91,0.000116346961007707,EC00013
141.01606135372,C02170,M+Na [1+],656.2785,0.00023467372000141,EC00013
141.016078148134,C02170,M+Na [1+],508.981,0.000251468133996013,EC00014
335.222237760172,C02198,M-H2O+H [1+],1005.8305,0.000587159402016368,EC000130
335.22299509408,C02198,M-H2O+H [1+],806.1755,0.00134449331000042,EC000131
352.225154147928,C02198,M [1+],1072.456,0.000180013928002154,EC000130
353.232654575848,C02198,M+H [1+],1005.685,0.000404441848047554,EC000130
130.050006468106,C02237,M+H [1+],508.349,0.000137373106014138,EC000214
130.05003235712,C02237,M+H [1+],275.958,0.000163262119997398,EC000215
130.050047905574,C02237,M+H [1+],687.9345,0.000178810573999044,EC000216
130.050060936078,C02237,M+H [1+],339.9925,0.000191841078020616,EC000217
130.050212727512,C02237,M+H [1+],1052.642,0.000343632511999203,EC000218
147.076766397891,C02237,M+NH4 [1+],275.969,0.000350302890979037,EC000215
147.076812170778,C02237,M+NH4 [1+],321.135,0.000396075777985061,EC000217
152.032376692369,C02237,M+Na [1+],339.05,0.000565597369018178,EC000217
152.03253094804,C02237,M+Na [1+],508.365,0.000719853040010321,EC000214
149.045185440719,C02266,M+H [1+],944.07,0.000736074719014823,EC000224
171.026801465136,C02266,M+Na [1+],738.176,0.000410099136018971,EC000225
163.060094741005,C02336,M-H2O+H [1+],324.459,3.01582350061835e-05,EC0009
181.071016974499,C02336,M+H [1+],348.586,0.000352858499013564,EC0009
181.071018883403,C02336,M+H [1+],438.0305,0.000354767403024425,EC0009
198.097316033729,C02336,M+NH4 [1+],326.893,0.000104917728975806,EC0009
203.052682945384,C02336,M+Na [1+],1724.628,7.68293839996659e-05,EC00010
203.05271998889,C02336,M+Na [1+],277.978,0.000113872890011635,EC00011
203.052728767939,C02336,M+Na [1+],359.36,0.000122651938994522,EC0009
203.052743114194,C02336,M+Na [1+],316.6515,0.000136998193994486,EC0009
219.026700339592,C02336,M+K [1+],277.1125,0.000154223592005565,EC00011
219.026715441331,C02336,M+K [1+],314.3865,0.000169325331000891,EC0009
91.0388998333437,C02336,M+2H [2+],348.515,7.02246562980235e-05,EC0009
91.038935064777,C02336,M+2H [2+],438.0865,3.49932230108152e-05,EC0009
159.051666057341,C02350,M+H [1+],327.95,0.000400057341011006,EC000226
181.033472627864,C02350,M+Na [1+],293.499,0.000264627863998612,EC000226
181.033501630325,C02350,M+Na [1+],324.2625,0.000293630324989635,EC000226
197.007099087364,C02350,M+K [1+],292.6315,4.89126360037062e-05,EC000226
104.070689500832,C02356,M+H [1+],278.0685,8.49638319948554e-05,EC000110
149.045185440719,C02630,M+H [1+],944.07,0.000736074719014823,EC000224
171.026801465136,C02630,M+Na [1+],738.176,0.000410099136018971,EC000225
115.050241065878,C02642,M-H2O+H [1+],436.653,7.24671079979089e-05,EC00053
177.039453532385,C02670,M+H [1+],309.321,8.95443850197353e-05,EC000227
177.039712314402,C02670,M+H [1+],436.541,0.000348326402018984,EC000228
194.06604267189,C02670,M+NH4 [1+],436.164,0.00013168388997542,EC000228
237.087106985308,C02700,M+H [1+],718.783,0.000124103307996393,EC000229
237.087234490479,C02700,M+H [1+],763.636,0.000251608479004517,EC000230
147.044453878076,C02763,M-H2O+H [1+],649.478,0.000433289306016604,EC00060
165.054440003308,C02763,M+H [1+],649.508,0.000180118691986308,EC00060
165.054466957413,C02763,M+H [1+],344.2425,0.000153164586976118,EC00061
165.054497743427,C02763,M+H [1+],1255.632,0.00012237857299624,EC00062
165.054635445046,C02763,M+H [1+],782.27,1.53230460000486e-05,EC00063
182.081403366075,C02763,M+NH4 [1+],649.6135,0.00023624407498346,EC00060
182.08143703503,C02763,M+NH4 [1+],344.3555,0.000269913029995905,EC00061
127.049776277875,C02835,M+H [1+],700.8695,0.000427168125000321,EC00065
300.290118341053,C02934,M+H [1+],1171.0445,0.000412908053021965,EC000100
146.081542630335,C02946,M+H [1+],732.826,0.000373407335018783,EC000231
240.108976382901,C02953,M+H [1+],532.285,0.000138924098990856,EC00088
400.342451365996,C02990,M+H [1+],1310.52,0.00031643299598727,EC000232
230.04254692355,C03090,M+H [1+],811.262,0.00013266855000893,EC000233
104.070689500832,C03284,M+H [1+],278.0685,8.49638319948554e-05,EC000110
177.039453532385,C03289,M+H [1+],309.321,8.7532385009581e-05,EC000227
177.039712314402,C03289,M+H [1+],436.541,0.000346314402008829,EC000228
194.06604267189,C03289,M+NH4 [1+],436.164,0.000129671889965266,EC000228
265.056817906034,C03366,M+Na [1+],811.715,0.000827172033950774,EC000234
308.097949581644,C03410,M-H2O+H [1+],532.25,0.000377281874023083,EC000235
569.314671272785,C03428,M-H2O+H [1+],796.0335,0.000832235985058105,EC000236
114.055418576311,C03440,M-H2O+H [1+],339.842,0.000498950541000909,EC000133
132.065671411145,C03440,M+H [1+],276.479,0.00015225214499992,EC000134
474.173448547818,C03479,M+H [1+],728.161,0.000276422817989896,EC00078
118.050343652386,C03508,M+H [1+],318.441,0.000474557385999219,EC000237
140.032072450265,C03508,M+Na [1+],316.516,0.000261355264996155,EC000237
114.055418576311,C03564,M+H [1+],339.842,0.000464103310989117,EC000238
139.050386941655,C03680,M-H2O+H [1+],307.288,0.000218342885005995,EC000239
139.050446917061,C03680,M-H2O+H [1+],330.117,0.000278318291009327,EC000239
139.050456182555,C03680,M-H2O+H [1+],437.7535,0.000287583784995604,EC000240
157.061008271655,C03680,M+H [1+],294.385,0.000240139655005578,EC000239
317.246620984923,C03681,M+H [1+],1416.626,0.000885283076968335,EC000219
238.092426873832,C03684,M+H [1+],530.8245,0.00103836916798627,EC000177
238.092430589204,C03684,M+H [1+],340.5215,0.00103465379598333,EC000178
136.075832771691,C03758,M-H2O+H [1+],649.463,0.000177703921025341,EC000241
136.075881153096,C03758,M-H2O+H [1+],344.246,0.000226085326005432,EC000242
