feature	s__Acetatifactor_sp900066565	s__Acutalibacter_sp900543305	s__Acutalibacter_sp900543555	s__Acutalibacter_sp900755895	s__Agathobacter_sp900550845	s__Agathobacter_sp900557055	s__Agathobaculum_butyriciproducens	s__Agathobaculum_sp900291975	s__Alistipes_A_ihumii	s__Alistipes_communis	s__Alistipes_dispar	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_sp002161445	s__Alistipes_sp900021155	s__Alistipes_sp900290115	s__Alistipes_sp900541585	s__Alistipes_sp900546065	s__Alistipes_sp902363575	s__Alloprevotella_tannerae	s__Amedibacillus_dolichus	s__Amulumruptor_caecigallinarius	s__An92_sp900199495	s__Anaerobutyricum_soehngenii	s__Anaerobutyricum_sp900554965	s__Anaeromassilibacillus_sp002159845	s__Anaerostipes_hadrus_B	s__Anaerostipes_sp900756035	s__Anaerotignum_sp001304995	s__Anaerotruncus_colihominis	s__Anaerotruncus_colihominis_A	s__Angelakisella_massiliensis	s__Arthrobacter_D_sp013116745	s__ASTD01_sp000403455	s__Azonexus_sp009469585	s__Bacteroides_acidifaciens	s__Bacteroides_acidifaciens_A	s__Bacteroides_bouchesdurhonensis	s__Bacteroides_caccae	s__Bacteroides_caecimuris	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_congonensis	s__Bacteroides_cutis	s__Bacteroides_eggerthii	s__Bacteroides_faecichinchillae	s__Bacteroides_faecis	s__Bacteroides_finegoldii	s__Bacteroides_fluxus	s__Bacteroides_fragilis	s__Bacteroides_fragilis_A	s__Bacteroides_gallinarum	s__Bacteroides_graminisolvens	s__Bacteroides_helcogenes	s__Bacteroides_heparinolyticus	s__Bacteroides_ihuae	s__Bacteroides_intestinalis	s__Bacteroides_intestinalis_A	s__Bacteroides_massiliensis_A	s__Bacteroides_ndongoniae	s__Bacteroides_neonati	s__Bacteroides_nordii	s__Bacteroides_oleiciplenus	s__Bacteroides_ovatus	s__Bacteroides_pyogenes	s__Bacteroides_pyogenes_A	s__Bacteroides_reticulotermitis	s__Bacteroides_rodentium	s__Bacteroides_salyersiae	s__Bacteroides_sp002160055	s__Bacteroides_sp002293435	s__Bacteroides_sp002307035	s__Bacteroides_sp002471185	s__Bacteroides_sp002491635	s__Bacteroides_sp003463205	s__Bacteroides_sp003545565	s__Bacteroides_sp003865075	s__Bacteroides_sp007097645	s__Bacteroides_sp007896885	s__Bacteroides_sp010500955	s__Bacteroides_sp010500965	s__Bacteroides_sp010500995	s__Bacteroides_sp010501015	s__Bacteroides_sp012113595	s__Bacteroides_sp014385165	s__Bacteroides_sp900066265	s__Bacteroides_sp900547205	s__Bacteroides_sp900552405	s__Bacteroides_sp900553815	s__Bacteroides_sp900555635	s__Bacteroides_sp900556215	s__Bacteroides_sp900556625	s__Bacteroides_sp900557355	s__Bacteroides_sp900755095	s__Bacteroides_sp900760255	s__Bacteroides_sp900761785	s__Bacteroides_sp900765785	s__Bacteroides_sp900765805	s__Bacteroides_sp900766195	s__Bacteroides_sp902362375	s__Bacteroides_sp902388495	s__Bacteroides_stercorirosoris	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_timonensis	s__Bacteroides_togonis	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	s__Bacteroides_zoogleoformans	s__Bariatricus_comes	s__Barnesiella_intestinihominis	s__Barnesiella_sp002159975	s__Barnesiella_sp003150885	s__Bifidobacterium_longum	s__Bilophila_sp900550745	s__Blautia_A_hydrogenotrophica	s__Blautia_A_schinkii_A	s__Blautia_A_sp900551075	s__Blautia_coccoides	s__Blautia_coccoides_A	s__Blautia_hominis	s__Blautia_sp001304935	s__Blautia_sp900543715	s__Blautia_sp900555025	s__Butyricicoccus_sp900547195	s__Butyricimonas_faecalis	s__Butyricimonas_faecihominis	s__Butyricimonas_paravirosa	s__Butyricimonas_sp003479425	s__Butyricimonas_sp900761485	s__Butyricimonas_virosa	s__Butyrivibrio_A_sp900543865	s__CAG_110_sp900752285	s__CAG_170_sp000432135	s__CAG_170_sp900556635	s__CAG_196_sp002102975	s__CAG_238_sp900754805	s__CAG_245_sp900761475	s__CAG_269_sp900556945	s__CAG_269_sp900754285	s__CAG_272_sp900556615	s__CAG_279_sp900544305	s__CAG_279_sp900548875	s__CAG_279_sp900550025	s__CAG_313_sp900760745	s__CAG_462_sp900765575	s__CAG_485_sp002491945	s__CAG_56_sp004793585	s__CAG_56_sp900752065	s__CAG_590_sp900544905	s__CAG_617_sp000431275	s__CAG_617_sp000438115	s__CAG_81_sp000435795	s__CAG_81_sp900066535	s__CAG_81_sp900066785	s__CAG_81_sp900541255	s__Catenibacillus_scindens	s__Catenibacillus_sp900553975	s__Catenibacillus_sp902363555	s__Christensenella_minuta	s__Clostridium_AP_scindens	s__Clostridium_AP_sp000509125	s__Clostridium_AQ_sp000165065	s__Clostridium_Q_sp000435655	s__Clostridium_Q_sp900547735	s__Clostridium_Q_symbiosum	s__Collinsella_aerofaciens_J	s__Coprobacter_fastidiosus	s__Coprobacter_secundus	s__Coprobacter_sp900545915	s__Coprobacter_sp900555475	s__Dialister_sp900555245	s__Dielma_fastidiosa	s__Dielma_sp001305055	s__Dorea_A_longicatena_B	s__Dorea_formicigenerans	s__DUMB01_sp012840085	s__Duncaniella_dubosii	s__Duncaniella_muris	s__Dysgonomonas_mossii	s__Dysgonomonas_sp001261735	s__Dysosmobacter_sp000403435	s__Dysosmobacter_sp001916835	s__Dysosmobacter_sp014297375	s__Dysosmobacter_welbionis	s__Echinicola_strongylocentroti	s__Eggerthella_lenta	s__Eisenbergiella_massiliensis	s__Eisenbergiella_sp003478085	s__Eisenbergiella_sp900539715	s__Eisenbergiella_sp900548905	s__Eisenbergiella_tayi	s__Enterocloster_aldenensis	s__Enterocloster_asparagiformis	s__Enterocloster_bolteae	s__Enterocloster_citroniae	s__Enterocloster_clostridioformis	s__Enterocloster_clostridioformis_A	s__Enterocloster_lavalensis	s__Enterocloster_sp000155435	s__Enterocloster_sp001304855	s__Enterocloster_sp001517625	s__Enterocloster_sp005845215	s__Enterocloster_sp900538485	s__Enterocloster_sp900540675	s__Enterocloster_sp900549235	s__Enterocloster_sp900555045	s__Enterocloster_sp900759225	s__ER4_sp000765235	s__Erysipelatoclostridium_ramosum	s__Eubacterium_F_sp900539115	s__Eubacterium_G_sp900548465	s__Eubacterium_G_sp900552275	s__Eubacterium_G_sp900556905	s__Eubacterium_I_ramulus	s__Eubacterium_I_sp900066595	s__Extibacter_muris	s__F0040_sp000318095	s__F082_sp902802535	s__F23_B02_sp004557075	s__Faecalimonas_phoceensis	s__Faecalimonas_sp000209385	s__Faecalimonas_sp900556835	s__Flavobacterium_fluvii	s__Flavonifractor_massiliensis_A	s__Flavonifractor_plautii	s__Flavonifractor_sp000508885	s__Flavonifractor_sp002159265	s__Flavonifractor_sp002159455	s__Flavonifractor_sp002161215	s__Flavonifractor_sp900549795	s__Fournierella_massiliensis	s__Fusobacterium_A_sp900764925	s__Fusobacterium_B_sp900545035	s__Gabonibacter_massiliensis	s__GCA_900066755_sp902363085	s__Gemmiger_A_sp002160955	s__Gemmiger_qucibialis	s__Gemmiger_variabilis_C	s__Gordonibacter_pamelaeae	s__Gordonibacter_urolithinfaciens	s__H1_sp001653155	s__Halobiforma_A_nitratireducens	s__Halodesulfovibrio_sp009914765	s__HGM11788_sp900760465	s__Hungatella_A_hathewayi_A	s__Hungatella_effluvii	s__Hungatella_sp005845265	s__Hydrogeniiclostridium_sp002160025	s__Intestinibacter_sp900553485	s__Intestinimonas_massiliensis	s__Intestinimonas_timonensis	s__JAAFHB01_sp903904515	s__JAAYEB01_sp012728995	s__Lachnoclostridium_A_edouardi	s__Lachnoclostridium_A_sp002160755	s__Lachnoclostridium_B_sp900066765	s__Lawsonibacter_asaccharolyticus	s__Lawsonibacter_sp002160305	s__Lawsonibacter_sp002161175	s__Lawsonibacter_sp003478995	s__Lawsonibacter_sp900066645	s__Lawsonibacter_sp900066825	s__Lawsonibacter_sp900754605	s__Lawsonibacter_sp902363045	s__Limosilactobacillus_fermentum_A	s__Longicatena_caecimuris	s__Marinilabilia_salmonicolor	s__Marseille_P3106_sp900169975	s__Marvinbryantia_sp900066075	s__Massilioclostridium_methylpentosum	s__Massiliomicrobiota_sp002160815	s__Massiliomicrobiota_sp002160865	s__Mediterraneibacter_sp900541505	s__Methanobrevibacter_A_sp900766745	s__Muribaculum_arabinoxylanisolvens	s__Muribaculum_sp001701065	s__Muribaculum_sp009775095	s__Muricomes_contortus_B	s__Muricomes_oroticus	s__Muricomes_sp000509105	s__MWCK01_sp002070005	s__Negativibacillus_massiliensis	s__Negativibacillus_sp900547455	s__Neobittarella_massiliensis	s__NK3B98_sp900752305	s__NK3B98_sp900758315	s__Odoribacter_laneus	s__Odoribacter_massiliensis	s__Odoribacter_sp900544025	s__Odoribacter_splanchnicus	s__OF09_33XD_sp003481995	s__Olsenella_B_sp004557505	s__OM05_12_sp003438995	s__OM05_12_sp900760755	s__Ornithobacterium_rhinotracheale_A	s__Oxalobacter_sp900760095	s__Parabacteroides_acidifaciens	s__Parabacteroides_B_pacaensis	s__Parabacteroides_bouchesdurhonensis	s__Parabacteroides_chinchillae	s__Parabacteroides_distasonis	s__Parabacteroides_distasonis_A	s__Parabacteroides_faecis	s__Parabacteroides_goldsteinii	s__Parabacteroides_gordonii	s__Parabacteroides_johnsonii	s__Parabacteroides_massiliensis	s__Parabacteroides_merdae	s__Parabacteroides_sp002159645	s__Parabacteroides_sp003473295	s__Parabacteroides_sp003480915	s__Parabacteroides_sp004562445	s__Parabacteroides_sp011038785	s__Parabacteroides_sp014287585	s__Parabacteroides_sp900540715	s__Parabacteroides_sp900541965	s__Parabacteroides_sp900547435	s__Parabacteroides_sp900548175	s__Parabacteroides_sp900549585	s__Parabacteroides_sp900552465	s__Parabacteroides_sp900760525	s__Parabacteroides_timonensis	s__Paramuribaculum_sp001689565	s__Paramuribaculum_sp900759835	s__Paraprevotella_clara	s__Paraprevotella_sp003477995	s__Paraprevotella_sp900546665	s__Paraprevotella_sp900548345	s__Paraprevotella_xylaniphila	s__Phil12_sp002633275	s__Phocaeicola_barnesiae	s__Phocaeicola_coprocola	s__Phocaeicola_coprophilus	s__Phocaeicola_dorei	s__Phocaeicola_ilei	s__Phocaeicola_massiliensis	s__Phocaeicola_mediterraneensis	s__Phocaeicola_paurosaccharolyticus	s__Phocaeicola_plebeius	s__Phocaeicola_plebeius_A	s__Phocaeicola_plebeius_B	s__Phocaeicola_salanitronis	s__Phocaeicola_sartorii	s__Phocaeicola_sp000432735	s__Phocaeicola_sp000434735	s__Phocaeicola_sp002161565	s__Phocaeicola_sp002161765	s__Phocaeicola_sp002493165	s__Phocaeicola_sp011959205	s__Phocaeicola_sp900066445	s__Phocaeicola_sp900066455	s__Phocaeicola_sp900540105	s__Phocaeicola_sp900541515	s__Phocaeicola_sp900542985	s__Phocaeicola_sp900544075	s__Phocaeicola_sp900544675	s__Phocaeicola_sp900546095	s__Phocaeicola_sp900546355	s__Phocaeicola_sp900546645	s__Phocaeicola_sp900551065	s__Phocaeicola_sp900551445	s__Phocaeicola_sp900551645	s__Phocaeicola_sp900552645	s__Phocaeicola_sp900553715	s__Phocaeicola_sp900554435	s__Phocaeicola_sp900556845	s__Phocaeicola_sp900557085	s__Phocaeicola_sp900751965	s__Phocaeicola_sp902388365	s__Phocaeicola_vulgatus	s__Porphyromonas_A_sp004555765	s__Porphyromonas_A_sp900541275	s__Prevotella_brunnea	s__Prevotella_buccalis	s__Prevotella_copri_A	s__Prevotella_dentasini	s__Prevotella_disiens	s__Prevotella_hominis	s__Prevotella_lascolaii	s__Prevotella_pectinovora	s__Prevotella_rara	s__Prevotella_sp000436595	s__Prevotella_sp000479005	s__Prevotella_sp000688375	s__Prevotella_sp002251365	s__Prevotella_sp002251385	s__Prevotella_sp002251435	s__Prevotella_sp002298815	s__Prevotella_sp002342415	s__Prevotella_sp002439605	s__Prevotella_sp002933775	s__Prevotella_sp003043945	s__Prevotella_sp003932845	s__Prevotella_sp004792655	s__Prevotella_sp013166515	s__Prevotella_sp013166545	s__Prevotella_sp013166605	s__Prevotella_sp900313215	s__Prevotella_sp900315765	s__Prevotella_sp900316015	s__Prevotella_sp900316295	s__Prevotella_sp900546535	s__Prevotella_sp900548745	s__Prevotella_sp900549175	s__Prevotella_sp900551275	s__Prevotella_sp900553965	s__Prevotella_sp900554045	s__Prevotella_sp900554545	s__Prevotella_sp900554695	s__Prevotella_sp900765465	s__Prevotella_sp900767615	s__Prevotella_sp900770395	s__Prevotella_stercorea	s__Prevotellamassilia_sp000437675	s__Prevotellamassilia_sp002933955	s__Prevotellamassilia_sp900539625	s__Prevotellamassilia_sp900540885	s__Prevotellamassilia_sp900543155	s__Prevotellamassilia_sp900752815	s__Proteiniphilum_acetatigenes	s__Pseudoflavonifractor_capillosus	s__Pygmaiobacter_sp014287275	s__QAMI01_sp900551915	s__QANG01_sp003150145	s__RC9_sp001915575	s__RC9_sp002298075	s__RC9_sp009774765	s__RC9_sp900544195	s__RC9_sp900546445	s__Robinsoniella_sp900539655	s__Roseburia_inulinivorans	s__Roseburia_sp003470905	s__Ruminococcus_A_sp004556655	s__Ruminococcus_B_gnavus	s__Ruminococcus_C_sp900765125	s__Ruminococcus_E_bromii_B	s__Ruthenibacterium_lactatiformans	s__Ruthenibacterium_sp003149955	s__Ruthenibacterium_sp900546885	s__Ruthenibacterium_sp900759375	s__Schaedlerella_glycyrrhizinilytica	s__Schaedlerella_sp004556565	s__Sellimonas_intestinalis	s__Seonamhaeicola_sp001971785	s__SFDP01_sp004558185	s__Streptococcus_sp900550895	s__Streptomyces_griseoloalbus	s__Streptomyces_tendae	s__Succinivibrio_hippei_A	s__Tannerella_sp003033925	s__Tidjanibacter_inops_A	s__Tolumonas_sp008015085	s__Turicibacter_sp002311155	s__UBA11358_sp903872345	s__UBA11471_sp900547555	s__UBA11517_sp900555365	s__UBA1232_sp900544815	s__UBA1234_sp900753135	s__UBA1390_sp002305315	s__UBA1390_sp900764045	s__UBA1394_sp900554975	s__UBA1409_sp900760125	s__UBA1417_sp003531055	s__UBA1777_sp003150355	s__UBA3263_sp001689615	s__UBA3402_sp003478355	s__UBA5416_sp900539175	s__UBA5446_sp004553625	s__UBA5508_sp002409745	s__UBA6382_sp900557555	s__UBA7160_sp004557975	s__UBA7160_sp902363665	s__UBA7173_sp001915385	s__UBA7173_sp002491305	s__UBA8389_sp012718945	s__UBA945_sp900755905	s__UBA9475_sp900549885	s__UBA9502_sp003611875	s__UBA9502_sp900538475	s__UCG_010_sp003150115	s__UMGS1071_sp900541905	s__UMGS1071_sp900542375	s__UMGS1384_sp900551265	s__UMGS1387_sp900551295	s__UMGS1477_sp900552205	s__UMGS1590_sp900759105	s__UMGS1840_sp900555525	s__UMGS1851_sp900555605	s__UMGS1975_sp900546685	s__UMGS2037_sp900557385	s__UMGS263_sp900540535	s__UMGS687_sp900545735	s__UMGS775_sp003343995	s__Veillonella_sp900757715	s__VFJJ01_sp009886115	s__Zag111_sp900555325
CM20_HKfB1_C1_5798_CC1_plate6_5ngDNA_B2_HiSeq3000	-15.3484654922221	-14.8078994828412	-16.7991278213186	-14.2843372998988	-14.2843372998988	-14.8078994828412	-13.4859703442814	-13.0265389154026	-13.0530110143143	-12.6180744235702	-18.8072871996267	-11.1858471600909	-7.69806822880482	-6.89052679356596	-13.415581314582	-11.8653844259676	-18.8055916613504	-13.3816341213527	-18.783653423696	-15.8078994828412	-14.8078994828412	-12.6379739015807	-14.5599705961445	-13.9499179478829	-13.3484673898072	-11.648027525698	-13.8078994828412	-12.9750088278248	-16.0005438153032	-14.0005438153032	-11.8537026674514	-15.485972431627	-10.2380432702787	-15.3484654922221	-13.7635042565574	-19.8071233179304	-19.8041136883024	-15.3484654922221	-8.45254777295994	-11.2304699717736	-11.0799783390602	-10.6329732405853	-7.7532945539861	-1.96513114570778	-12.8537023307829	-9.7526164588028	-10.4328594856476	-11.5887302969502	-12.0936532196947	-8.27554294093279	-7.04344190573739	-11.5694941560183	-11.6082263925244	-12.1640426668629	-12.3649554471618	-15.6379750612172	-11.4155815630754	-14.164043501801	-14.6379727419452	-7.09022245241186	-5.55065837573146	-13.3816341213527	-13.5224971301747	-13.9010085393418	-12.3321656414417	-7.42581529246037	-4.44109857497108	-13.0265389154026	-13.2533096319027	-12.4503470963916	-10.3649553271994	-9.55287032371467	-13.3816341213527	-11.2380431604185	-14.5599705961445	-16.0005438153032	-10.9375340942369	-6.32710867190167	-9.69676321810941	-8.51327813566589	-7.94293896611785	-15.0005438153032	-14.3484673898072	-14.7204369485535	-14.6379727419452	-14.4859703442814	-11.0530114008596	-9.30010421185135	-9.39638788946834	-11.6180744235702	-5.89875583035569	-14.0005438153032	-9.68895777190061	-6.04323458412094	-9.47027699206891	-6.03023259406794	-4.78978565116447	-3.41722608515907	-7.87199720122102	-7.44814931092987	-8.2399427955228	-15.2229352426664	-7.75533083256405	-12.1074589618751	-7.49671820874195	-8.33724000199422	-3.61726395432652	-5.9724405570212	-13.2533096319027	-8.95303050223052	-6.32206957006098	-12.8537023307829	-14.2843372998988	-7.52018649378692	-15.3484654922221	-11.3402932546658	-17.4790804991817	-15.2229352426664	-13.2229361123929	-18.8026312861291	-15.485972431627	-13.6379739015807	-14.1074585604627	-15.8078994828412	-8.48034624179544	-19.806510462201	-19.7847770356915	-14.1074585604627	-11.6786157204158	-15.0005438153032	-16.6334547976913	-13.2533096319027	-14.22293698212	-12.7204363346283	-18.8055916613504	-12.1354736292654	-13.5599716947469	-15.1074585604627	-12.5599711454456	-15.2229352426664	-18.2191581349882	-18.8071233179304	-15.6379750612172	-15.0005438153032	-12.7635048890861	-11.1496874317528	-19.805737952663	-11.8653844259676	-18.801354237951	-19.8044965370474	-18.2050027727193	-15.485972431627	-12.7635048890861	-15.3484654922221	-15.485972431627	-8.87273380959246	-17.8055916613504	-13.1074593632875	-14.5599705961445	-13.4503465872831	-19.8041136883024	-14.1074585604627	-14.3484673898072	-13.6786157204158	-18.205476175151	-15.2229352426664	-18.2089024445001	-14.0005438153032	-13.9499179478829	-18.7981509543519	-19.8071233179304	-15.0005438153032	-15.0005438153032	-10.7151417493599	-13.6379739015807	-8.3556576203785	-14.1074585604627	-14.4859703442814	-15.3484654922221	-19.8047910507864	-15.2229352426664	-13.8078994828412	-19.7862737530012	-15.2229352426664	-19.806510462201	-15.3484654922221	-12.415581314582	-7.59175931881345	-18.8043861097979	-13.3816341213527	-14.2843372998988	-13.5224971301747	-15.485972431627	-15.2229352426664	-6.38425767797481	-7.80087161246304	-18.7899652734405	-8.54345626319913	-10.4859707356584	-3.98458139762739	-9.44814929504445	-12.3985078713859	-13.3160460386206	-15.1074585604627	-15.485972431627	-12.1074589618751	-12.8306188138609	-13.5224971301747	-15.3484654922221	-19.7947265698743	-12.6180744235702	-15.2229352426664	-11.4241946591565	-18.2221608172092	-8.49501590397885	-11.2843368461281	-11.0463476972983	-19.8013803507874	-15.2229352426664	-14.9010085393418	-14.2843372998988	-15.1074585604627	-14.7204369485535	-18.2223189880098	-14.7204369485535	-12.1931888932456	-18.8055916613504	-13.5224971301747	-8.81921417972692	-6.90816433547586	-15.2229352426664	-14.3484673898072	-14.5599705961445	-17.8055916613504	-18.7981509543519	-19.7963524832326	-15.2229352426664	-15.485972431627	-15.6379750612172	-15.6379750612172	-14.4859703442814	-15.3484654922221	-11.5505111285443	-13.9010085393418	-15.485972431627	-15.3484654922221	-19.7883433944914	-12.6581517018539	-18.8033850999966	-19.792544881979	-14.6379727419452	-15.0005438153032	-14.164043501801	-14.0530110143143	-14.9010085393418	-15.1074585604627	-15.6379750612172	-11.9252559912452	-14.3484673898072	-15.3484654922221	-14.22293698212	-15.6379750612172	-14.8078994828412	-14.415581314582	-7.99251559047781	-14.5599705961445	-9.41988155883072	-12.1496874317528	-14.7204369485535	-19.8013803507874	-15.3484654922221	-12.5411121966659	-15.0005438153032	-14.0530110143143	-12.1496874317528	-16.0005438153032	-18.805737952663	-14.5599705961445	-15.3484654922221	-14.415581314582	-13.0005438153032	-10.3080529326511	-14.7204369485535	-14.4859703442814	-15.1074585604627	-15.1074585604627	-11.200568607114	-13.9499179478829	-11.7744759634509	-14.0530110143143	-15.6379750612172	-15.3484654922221	-14.9010085393418	-11.3816341213527	-14.415581314582	-15.0005438153032	-13.9010085393418	-18.7963524832326	-15.485972431627	-12.5984456941017	-18.6071851692028	-18.022207328903	-13.1931888932456	-14.415581314582	-10.5694941560183	-10.1284187978608	-15.485972431627	-14.8078994828412	-9.93753418343965	-10.836355325972	-9.2629344562623	-5.74804746278264	-15.485972431627	-18.2089024445001	-10.5411123322077	-15.1074585604627	-19.8033755584573	-11.4769821185436	-17.7904463745365	-15.8078994828412	-14.164043501801	-12.5411121966659	-14.8078994828412	-12.6581517018539	-13.4859703442814	-9.02653915260088	-18.805737952663	-15.2229352426664	-9.14968738008585	-13.6379739015807	-15.485972431627	-14.3484673898072	-10.6033277548429	-11.292198931666	-13.1354736292654	-10.8595317230821	-13.2843372998988	-6.9659414795999	-12.5599711454456	-9.69937442103541	-12.522496594958	-18.7938617303342	-11.9375342726424	-11.0397146314404	-15.8078994828412	-14.22293698212	-9.4636029487218	-15.8078994828412	-14.6379727419452	-11.0530114008596	-18.792544881979	-12.8078988305458	-10.4904861983776	-19.799135839476	-14.9010085393418	-13.2843372998988	-12.415581314582	-13.6379739015807	-19.7883433944914	-13.9499179478829	-18.2132660186777	-12.4859708661175	-13.4859703442814	-12.9252559912452	-18.7883322706964	-15.3484654922221	-19.7847770356915	-10.7689798387733	-10.0867996758445	-19.8026312861291	-13.6379739015807	-7.14924108543017	-13.2229361123929	-3.95766319313819	-14.9010085393418	-13.9499179478829	-18.1998222049431	-14.164043501801	-14.2843372998988	-15.6379750612172	-15.1074585604627	-19.7904232786669	-14.9010085393418	-9.7580503229406	-15.1074585604627	-15.485972431627	-18.7928229843639	-14.6379727419452	-18.3925903401552	-18.2215560813566	-15.6379750612172	-15.1074585604627	-14.2843372998988	-18.8043861097979	-19.4409633636325	-18.6071851692028	-19.792544881979	-13.3160460386206	-13.415581314582	-14.8078994828412	-14.4859703442814	-14.3484673898072	-15.3484654922221	-13.7635042565574	-15.2229352426664	-13.2533096319027	-10.836355325972	-13.0799787328989	-13.1074593632875	-15.2229352426664	-15.0005438153032	-15.3484654922221	-14.7204369485535	-12.415581314582	-13.7635042565574	-19.8026312861291	-13.2533096319027	-15.1074585604627	-14.2843372998988	-13.3816341213527	-14.415581314582	-15.6379750612172	-14.6379727419452	-18.806510462201	-15.3484654922221	-12.9010085393418	-15.3484654922221	-15.8078994828412	-13.3484673898072	-14.4859703442814	-13.0530110143143	-17.7858380278242	-19.8072700670074	-18.8041241094253	-18.7944494428761	-14.6379727419452	-17.805737952663	-15.0005438153032	-18.7981509543519	-19.8063982860361	-7.76418800396944	-12.2079858336907	-15.3484654922221	-9.34846727120807	-18.2160431819561	-13.3484673898072	-19.8042027753059	-14.5599705961445	-12.9010085393418	-18.2223189880098	-18.205476175151	-12.6180744235702	-13.85370300412	-13.7635042565574	-15.2229352426664	-6.92029744821507	-10.504118140167	-15.485972431627	-16.2229352426664	-18.2206291606292	-13.5599716947469	-19.7971044538102	-17.4674611808339	-15.485972431627	-18.805737952663	-13.3484673898072	-13.9499179478829	-13.9499179478829	-18.8010020434459	-13.8078994828412	-17.205476175151	-15.0005438153032	-15.3484654922221	-15.485972431627	-14.7204369485535	-12.5984456941017	-13.5224971301747	-13.9499179478829	-18.7893874717763	-12.6993741941501	-14.1074585604627	-15.1074585604627	-18.7982328782378	-19.8041136883024	-15.3484654922221	-14.5599705961445	-18.805737952663	-19.792544881979	-13.8078994828412	-13.0530110143143	-13.5984456941017	-14.1074585604627	-13.3484673898072	-13.4503465872831	-15.2229352426664	-19.8036007121585	-13.2229361123929	-10.7526164588028	-15.0005438153032	-15.2229352426664
