feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz257.18612393159_rt670.393	Metabolomics_Round	R3	1.13326638649963	0.0996377802520736	45	45	2.09660807391785e-14	3.61484150675491e-12
mz179.064150126759_rt923.772	Metabolomics_Round	R3	-2.25617874408006	0.199324739440599	45	45	2.44551049294276e-14	4.14493303888603e-12
mz479.010873034868_rt294.824	Metabolomics_Round	R3	-1.15991024819162	0.102938038398556	45	45	2.82406775711816e-14	4.70677959519694e-12
mz436.048705243187_rt310.6995	Metabolomics_Round	R3	1.35034489525317	0.120888363508427	45	45	3.72448846602668e-14	6.10571879676505e-12
mz238.188627730762_rt1595.9065	Metabolomics_Round	R3	-1.70655333029031	0.154177070448733	45	45	4.96779179761667e-14	8.01256741551076e-12
mz114.95624279429_rt1745.9545	Metabolomics_Round	R3	-1.77281701304166	0.161586240585848	45	45	6.56060204256239e-14	1.04136540358133e-11
mz379.361506018564_rt1574.663	Metabolomics_Round	R3	1.85938253757808	0.169741281852543	45	45	6.88999314975427e-14	1.0765614296491e-11
mz141.051401000455_rt239.543	Metabolomics_Round	R3	0.966997615730197	0.0891783327612893	45	45	9.46893774956051e-14	1.45675965377854e-11
mz275.126023945156_rt1454.469	Metabolomics_Round	R3	-1.56713300821075	0.144637542136951	45	45	9.7038320163831e-14	1.47027757823986e-11
mz758.569769634523_rt1303.311	Metabolomics_Round	R3	4.07363756923579	0.377010241255213	45	45	1.05729587931049e-13	1.57805355120968e-11
mz398.135472527464_rt306.341	Metabolomics_Round	R3	-1.2229276423247	0.113874395012957	45	45	1.27856187642427e-13	1.88023805356511e-11
mz438.996640815057_rt313.647	Metabolomics_Round	R3	1.67583850502036	0.156487862218262	45	45	1.39527598799698e-13	2.0221391130391e-11
mz276.144467298107_rt338.913	Metabolomics_Round	R3	0.934967504435137	0.0874379071000558	45	45	1.46199237239104e-13	2.0885605319872e-11
mz151.123330730618_rt1751.4805	Metabolomics_Round	R3	-0.774182413779058	0.0725246319355879	45	45	1.54106574026043e-13	2.17051512712736e-11
mz285.05570833417_rt303.27	Metabolomics_Round	R3	1.50327629563268	0.141100287811294	45	45	1.63685880840504e-13	2.27341501167366e-11
mz176.040874906128_rt291.594	Metabolomics_Round	R3	1.138469063968	0.107981137608735	45	45	2.25883257827424e-13	3.05247645712735e-11
mz121.523991007017_rt1736.324	Metabolomics_Round	R3	-1.03266576077054	0.0979330730360564	45	45	2.24972761737582e-13	3.05247645712735e-11
mz235.132268007754_rt1735.702	Metabolomics_Round	R3	-2.4664885070042	0.236462821167209	45	45	3.13787245478486e-13	4.12877954576955e-11
mz244.263790551158_rt1076.437	Metabolomics_Round	R3	-3.0028428032936	0.287832156953158	45	45	3.12090120678053e-13	4.12877954576955e-11
mz261.011473096998_rt315.056	Metabolomics_Round	R3	1.38685784896712	0.133271629967186	45	45	3.37172105355002e-13	4.37885851110392e-11
mz499.033455365813_rt317.1035	Metabolomics_Round	R3	1.53271263851929	0.149747519474559	45	45	5.57742119873844e-13	7.15053999838262e-11
mz771.967351123356_rt1756.014	Metabolomics_Round	R3	1.57965334373159	0.1546834803209	45	45	5.9725134603409e-13	7.56014362068469e-11
mz181.033501630325_rt324.2625	Metabolomics_Round	R3	0.760842199372671	0.0745821408681374	45	45	6.1658519492974e-13	7.70731493662174e-11
mz206.893934972511_rt298.109	Metabolomics_Round	R3	1.6898679273995	0.166029635125858	45	45	6.60608080996257e-13	8.15565532094144e-11
mz263.008849355664_rt315.727	Metabolomics_Round	R3	1.284499415158	0.127028552621496	45	45	8.04015394548513e-13	9.80506578717699e-11
mz342.113651516788_rt310.388	Metabolomics_Round	R3	1.73304654735319	0.171679687202554	45	45	8.46299441309989e-13	1.01963788109637e-10
mz593.52467744965_rt1465.592	Metabolomics_Round	R3	-1.76477905622389	0.174986287603429	45	45	8.70315802456632e-13	1.0360902410198e-10
mz358.18859543631_rt1672.4465	Metabolomics_Round	R3	2.42792470475713	0.241377030912584	45	45	9.42024721956849e-13	1.10826437877276e-10
mz200.201049987483_rt1503.9315	Metabolomics_Round	R3	-2.56829137877287	0.256130445618922	45	45	1.03430928414167e-12	1.20268521411822e-10
mz131.010631152139_rt291.0055	Metabolomics_Round	R3	1.10507447566455	0.110293372017514	45	45	1.05887143133686e-12	1.21709359923777e-10
mz270.958514436834_rt308.609	Metabolomics_Round	R3	1.97188563390167	0.197206886927355	45	45	1.12513284531861e-12	1.27856005149842e-10
mz383.313457136936_rt1592.8915	Metabolomics_Round	R3	-1.34310870804675	0.135890831981956	45	45	1.58899404197564e-12	1.78538656401757e-10
mz144.982411789868_rt9.055	Metabolomics_Round	R3	1.21147492763096	0.123856277949816	45	45	2.16214977241653e-12	2.40238863601837e-10
mz416.285567282802_rt764.6865	Metabolomics_Round	R3	0.919002075460449	0.0942658242419049	45	45	2.38294654855595e-12	2.59893589699604e-10
mz381.038121077418_rt313.7415	Metabolomics_Round	R3	1.80955558234657	0.185634908836921	45	45	2.39102102523635e-12	2.59893589699604e-10
mz251.237152250079_rt1584.3	Metabolomics_Round	R3	-1.51712595629265	0.157054720203555	45	45	3.12037945955607e-12	3.35524673070545e-10
mz201.20435877415_rt1503.97	Metabolomics_Round	R3	-2.52238629339366	0.26209064272386	45	45	3.4775301209335e-12	3.69950012865266e-10
mz147.076642882391_rt1733.153	Metabolomics_Round	R3	1.32627531997222	0.137921971467183	45	45	3.56264022170309e-12	3.75014760179272e-10
mz447.122668287546_rt312.3425	Metabolomics_Round	R3	-1.25492940557918	0.13105037435809	45	45	4.02512044286813e-12	4.19283379465431e-10
mz261.131273787671_rt727.09	Metabolomics_Round	R3	0.696134945956842	0.0728966854530484	45	45	4.36049370245805e-12	4.49535433243098e-10
mz306.16053453518_rt740.365	Metabolomics_Round	R3	0.624153377731823	0.0654376671179876	45	45	4.51542909844865e-12	4.6075807127027e-10
mz222.046238204972_rt291.1675	Metabolomics_Round	R3	1.35807021548408	0.143128849793054	45	45	5.2534927278985e-12	5.30655831100859e-10
mz262.134569384659_rt727.108	Metabolomics_Round	R3	0.735198618420646	0.077749530596249	45	45	5.80049955388467e-12	5.80049955388467e-10
mz305.157205477464_rt740.3135	Metabolomics_Round	R3	0.609523876602534	0.0645249940493679	45	45	5.97429832629042e-12	5.91514685771329e-10
mz101.010926326909_rt1736.208	Metabolomics_Round	R3	-0.949552762108841	0.101094401845244	45	45	7.03820474771486e-12	6.90020073305378e-10
mz400.072434403484_rt309.452	Metabolomics_Round	R3	1.29177034606	0.138752198946236	45	45	9.07333393172893e-12	8.80906206963973e-10
mz202.118550498386_rt308.8345	Metabolomics_Round	R3	-1.11449735595807	0.12043574357078	45	45	1.07794746027774e-11	1.03648794257475e-09
