feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz483.36407296001_rt1226.42	Metabolomics_Round	R3	0.311882818382257	0.605942577253085	45	45	0.631078529371041	0.761069138170576
mz270.118488129137_rt323.985	Metabolomics_Round	R3	0.173708159377797	0.337012314890024	45	45	0.631178785203004	0.761098257811412
mz209.063907014236_rt810.87	Metabolomics_Round	R3	0.161739368742553	0.312666348202497	45	45	0.631295463352531	0.761147170668593
mz491.34554349653_rt1589.37	Category	Plus	0.0738632056985183	0.152835755854431	45	45	0.631403459761058	0.761185605498563
mz245.135728706621_rt291.783	Category	Plus	-0.106829551317656	0.22129116344977	45	45	0.631776093437387	0.761538343295197
mz376.254147379125_rt1660.42	Category	Plus	-0.0680539610356642	0.140999771953021	45	45	0.631848363432025	0.761538343295197
mz125.986363134148_rt1801.195	Category	Plus	-0.159585504516283	0.331275582320944	45	45	0.632498245256707	0.762141035789648
mz530.416795464642_rt1580.124	Category	Plus	-0.113485867818244	0.235581452730493	45	45	0.632500845601829	0.762141035789648
mz262.165250410583_rt346.9095	Metabolomics_Round	R3	0.104827028318352	0.202870237691064	45	45	0.632676373933422	0.76226069148605
mz158.117880804315_rt775.793	Category	Plus	-0.0748562778382605	0.155472910104956	45	45	0.632890388593647	0.76233484533082
mz152.057406125417_rt662.4655	Metabolomics_Round	R3	-0.195276449034938	0.378113819337619	45	45	0.632836209872769	0.76233484533082
mz147.076812170778_rt321.135	Category	Plus	-0.0551247578087813	0.114648779829311	45	45	0.633143880737457	0.762406016417916
mz224.146662551703_rt1201.839	Category	Plus	-0.0821345094973051	0.170810697572334	45	45	0.633253977994067	0.762406016417916
mz818.586336586826_rt1091.518	Metabolomics_Round	R3	-0.424567768997227	0.802189898390054	45	45	0.633254437236721	0.762406016417916
mz385.118219639228_rt707.931	Category	Plus	-0.0587371509388586	0.122097586970629	45	45	0.63313667341335	0.762406016417916
mz237.221582299235_rt1324.651	Metabolomics_Round	R3	-0.313477791044871	0.615780660516701	45	45	0.633545096900806	0.762657064379408
mz688.520875694802_rt1682.524	Category	Plus	-0.131710240364241	0.274313357865423	45	45	0.633615489086412	0.762657064379408
mz130.086414802039_rt332.4515	Metabolomics_Round	R3	-0.201450975139758	0.390143480372787	45	45	0.633952617041996	0.762879202216602
mz352.853526772264_rt253.7475	Metabolomics_Round	R3	0.112108790944276	0.233687990402406	45	45	0.633903282988119	0.762879202216602
