m.z,r.t,p.value,t.score
240.036140068444,691.063,0.925245566399536,3.83239164456608
265.129823652256,763.142,0.925245566399536,3.48930902014411
270.977906993051,1726.579,0.925245566399536,3.4134869258111
364.342320404032,1705.9085,0.925245566399536,3.37936418287136
382.143687163617,760.567,0.925245566399536,3.21297535958189
105.069663852312,718.032,0.925245566399536,3.19757562110592
145.084366985048,763.6365,0.925245566399536,3.17763307350006
613.277133292716,762.144,0.925245566399536,3.13144318243746
131.089466476453,250.206,0.925245566399536,3.05393880169468
408.368472501321,1704.254,0.925245566399536,3.05466367287837
144.080972368101,763.6195,0.925245566399536,2.95274565097942
142.065290150192,763.6255,0.925245566399536,2.90880716660822
271.972266309489,292.3085,0.925245566399536,-2.89511859741309
324.32565775477,1717.252,0.925245566399536,2.86838344675794
119.068654578775,763.144,0.925245566399536,2.84894478319795
112.087006332715,239.603,0.925245566399536,-2.84898560748169
215.138955899747,681.805,0.925245566399536,2.8299325769862
271.040248077632,1723.117,0.925245566399536,2.81666327783654
174.957076926253,1736.19,0.925245566399536,2.8124436194141
425.251209588465,795.2295,0.925245566399536,2.81488294979834
206.060547526953,278.086,0.925245566399536,2.74721746316326
206.100413600229,763.6085,0.925245566399536,2.75466743765952
176.037862956728,861.19,0.925245566399536,2.75225388633342
135.002942809251,1722.562,0.925245566399536,2.73578257682467
504.307115645156,1745.078,0.925245566399536,-2.72460806134745
394.972441682071,250.173,0.925245566399536,2.68972645521003
217.104784468588,1721.5555,0.925245566399536,2.68685060480626
786.600317371162,1743.564,0.925245566399536,2.69474109401311
213.113215222967,1728.257,0.925245566399536,2.68058119783408
202.856340488688,270.077,0.925245566399536,2.68009210444225
257.160947208116,674.9645,0.925245566399536,2.67884209942175
355.28197325638,1699.764,0.925245566399536,-2.66468742718833
229.154829029072,728.653,0.925245566399536,2.66927539478031
386.957350756964,285.0615,0.925245566399536,2.65884851264261
412.195625160769,763.103,0.925245566399536,2.65936915092095
146.060345574104,763.6065,0.925245566399536,2.6479241797099
162.985696536244,303.069,0.925245566399536,2.63746017599857
257.18612393159,670.393,0.925245566399536,2.62704035586495
176.027713102297,531.149,0.925245566399536,2.6034275049099
133.105293744085,586.341,0.925245566399536,2.60233015915318
118.065212567262,763.596,0.925245566399536,2.57224369787459
130.065228384786,763.635,0.925245566399536,2.55350158697061
188.070743554273,763.603,0.925245566399536,2.55245930297146
287.66266050477,736.609,0.925245566399536,2.54106958241133
412.253165745939,1687.864,0.925245566399536,2.53095804902584
219.133099033652,723.5905,0.925245566399536,2.53823144439958
159.091887298951,763.608,0.925245566399536,2.5302371131594
189.074027289093,763.585,0.925245566399536,2.52766354802032
162.076142480648,350.247,0.925245566399536,-2.51276631794918
190.076434664292,763.6295,0.925245566399536,2.51605380812935
115.054281293051,763.634,0.925245566399536,2.5074638193256
816.84470457724,259.789,0.925245566399536,2.50290370971197
288.074936516853,325.334,0.925245566399536,2.49913846217677
132.080862751264,763.608,0.925245566399536,2.50376081120429
268.104434268427,308.817,0.925245566399536,2.48670344715805
147.063654153613,763.6095,0.925245566399536,2.48607072373231
144.044736250821,763.6385,0.925245566399536,2.48292803581195
224.041008305303,860.689,0.925245566399536,2.4777678649254
173.173177969337,1296.386,0.925245566399536,2.46109963847823
170.060067260944,763.6045,0.925245566399536,2.45092697696843
140.006450504744,339.224,0.925245566399536,2.44834644848626
288.163890531424,736.2575,0.925245566399536,2.45566687512533
442.716013050655,777.846,0.925245566399536,2.45486368655632
104.052934376171,332.2095,0.925245566399536,2.43694815625958
818.370329948748,762.632,0.925245566399536,2.44267596594302
236.171749335343,1503.97,0.925245566399536,-2.44052130372598
300.204350375206,1277.479,0.925245566399536,-2.43633001231361
120.003330254732,269.774,0.925245566399536,2.4105181574202
410.190279651108,763.098,0.925245566399536,2.41325323992701
207.102903589718,763.625,0.925245566399536,2.41161185852767
