m.z,r.t,p.value,t.score
635.879685102379,260.3175,0.106555667014993,-3.42041882542275
222.123349600445,717.525,0.107475337659776,-3.41449226366482
273.254093143458,1176.11,0.107475337659776,-3.40605855040013
736.856851914179,260.317,0.107475337659776,-3.38628933468959
787.604035413842,1743.39,0.109322459608264,-3.37318422011131
123.09183053105,1710.683,0.109322459608264,-3.39168542838911
600.882189200279,260.316,0.110689234947317,-3.36163567810826
718.621649505504,268.0975,0.113221859697612,-3.36887867281124
244.924483412928,260.82,0.128265657314321,-3.30035624056995
227.079338726488,761.085,0.136581814526701,-3.27347728175185
214.836159138672,270.1055,0.138565282634651,-3.26381276555393
176.936766227661,260.831,0.143928575356023,-3.24394598480428
509.866652345453,259.3075,0.143928575356023,-3.25909307778613
543.859403327788,259.3075,0.149909280322139,-3.23915259704288
137.107459927655,1743.437,0.150364501219826,-3.22636133494214
286.907512852909,265.306,0.150364501219826,-3.21176078627612
133.974539397033,1736.879,0.150364501219826,-3.20842011727267
363.929838711197,260.7505,0.152028368342935,-3.19884124081115
207.124177653781,1714.9585,0.152028368342935,-3.18997697539941
568.893205460245,260.3145,0.152028368342935,-3.18691159291052
807.821121184711,259.814,0.152028368342935,-3.18355526180382
479.445901168866,1265.5365,0.152028368342935,3.19491395695406
150.932776268452,1724.183,0.152028368342935,-3.17939905057426
533.3967016863,260.317,0.152028368342935,-3.18550545544926
243.941794686857,11.0435,0.152028368342935,-3.17130717968491
499.402975413781,260.3165,0.152028368342935,-3.16821925779894
310.912935948203,260.3855,0.154816064641354,-3.15782697593445
140.97535078694,1736.6625,0.158495601287533,-3.1455312672952
872.831463666055,260.315,0.170219764075069,-3.11584597017029
518.652633385903,269.4155,0.17044493985109,-3.125194116155
360.840422973028,266.825,0.17044493985109,-3.10726453066881
880.818659506293,260.313,0.17044493985109,-3.11931564623325
420.884968133689,263.9915,0.174781867760758,-3.09145894645049
406.9526538568,8.6275,0.175980364103738,-3.09207485240102
279.134139400632,820.844,0.175980364103738,-3.09578576964309
844.795653628771,259.3135,0.17687003205357,-3.09382533963053
270.977888094373,9.1285,0.178643964524945,-3.06813098378295
635.377722135824,260.3155,0.178643964524945,-3.06576066106297
678.902088840723,6.953,0.18314530802222,-3.06530161543964
127.073465407541,821.159,0.187706900221974,-3.05806117208632
165.112923560748,1725.01,0.187706900221974,-3.03729460448743
371.227701769138,764.6755,0.188738750273111,-3.03190459180094
328.75633242749,270.3245,0.191388909431029,-3.01534988340379
147.076642882391,1733.153,0.191388909431029,-3.0146720837953
122.022317709366,1736.266,0.191388909431029,-3.01629680851221
669.371327834521,260.3165,0.191388909431029,-3.00514797915821
261.011519444604,277.357,0.191388909431029,-3.01646858066355
940.818959154082,260.314,0.191388909431029,-3.0006542178745
773.827541917788,259.814,0.191388909431029,-2.99829255235077
174.93823120056,260.8355,0.191388909431029,-2.99258760092651
488.872240405247,263.7405,0.191388909431029,-2.98680984554523
348.070767866109,306.5855,0.191388909431029,-2.98507122573805
127.047747059345,299.934,0.191388909431029,-2.99930048441804
542.927353180145,8.0705,0.191388909431029,-2.98398535533638
142.12294938163,1439.649,0.191388909431029,2.9832091030416
272.79492921481,270.328,0.191388909431029,-2.97947253959399
610.914691163524,7.634,0.191388909431029,-2.97936525534737
744.843927890861,260.317,0.197011163924377,-2.96440973083752
640.833664179483,258.8705,0.197011163924377,-2.97373050059153
242.100162220984,717.026,0.197011163924377,-2.97235144976433
274.792022179509,270.328,0.197011163924377,-2.95682184728229
536.395109245032,1265.527,0.197655710492037,2.96342840705319
378.1002940912,324.9905,0.197655710492037,-2.94725872504111
388.712016273723,270.41,0.197655710492037,-2.94700357693261
992.676514778378,997.562,0.200992554616308,2.93790625047745
257.099874637024,805.1,0.201384901699742,-2.93436629392677
621.138085158814,321.522,0.206748684600452,-2.92170442963892
632.572943096331,269.636,0.207698486546133,-2.91389835301952
514.658396561057,269.4645,0.207698486546133,-2.92285647501193
390.709130863739,270.415,0.207698486546133,-2.90849161871682
137.10749733152,1684.321,0.207698486546133,-2.90261490365663
216.134159574412,763.5455,0.207698486546133,-2.90128251679595
465.31871145611,1718.824,0.207698486546133,-2.91759017409745
258.11034838953,275.454,0.207698486546133,-2.89451483386239
712.674889502808,267.0625,0.207698486546133,-2.89453312768119
330.753468438887,270.383,0.207698486546133,-2.89244389586002
270.152316595452,1275.4,0.207698486546133,-2.90280680904465
145.084366985048,763.6365,0.207698486546133,-2.8999892036462
338.049910051157,272.114,0.207698486546133,-2.8934314581865
198.03741104878,325.404,0.207698486546133,-2.89046124019786
452.844424633937,256.774,0.207698486546133,-2.89133229420047
504.629170471368,270.434,0.207698486546133,-2.87695008226185
265.056817906034,811.715,0.207698486546133,-2.88918818485056
245.259046661246,1264.4915,0.207698486546133,2.8727367200394
176.055639720734,332.0065,0.207698486546133,-2.88777943697577
297.14440359738,820.277,0.208022181191485,-2.87970140787084
386.714992759778,270.4195,0.208022181191485,-2.86456802279914
392.706273106204,270.3995,0.208022181191485,-2.86294822325925
358.843405008734,267.251,0.208022181191485,-2.87184945423736
506.626257221349,270.434,0.208910708852624,-2.85537768759109
281.080613963952,811.73,0.208910708852624,-2.86756191902034
705.84023265969,259.809,0.208910708852624,-2.86506616389065
182.985357365136,423.0635,0.208910708852624,-2.85114843246668
129.127578109898,824.8385,0.209727494905039,-2.85840748162287
558.37672157518,1265.56,0.209727494905039,2.85903621441183
160.968225517756,260.968,0.210756565691914,-2.84076256546968
284.910268694572,265.3125,0.213346321704866,-2.83378208696069
621.303765708499,1129.164,0.214401508343477,2.8371538107203
212.839069590633,270.0975,0.214401508343477,-2.82695037932623
334.747654542514,270.3275,0.214401508343477,-2.82243927510737
267.077995802955,817.796,0.214401508343477,-2.82193002913695
431.169014123153,761.6155,0.214401508343477,-2.82048235479557
446.670649846567,270.434,0.217404336215677,-2.81146626302311
480.308603814834,1789.0675,0.217404336215677,-2.81067228289797
564.584842221815,270.5075,0.217477348925896,-2.80831988150801
228.082486588738,761.0945,0.220068478986781,-2.81353131776535
90.5068617422303,1746.349,0.22022446800537,-2.81013112562101
172.956467371123,1785.809,0.220412119187287,-2.80473289607688
505.472317219983,1552.515,0.220412119187287,2.80494591284588
704.868100511919,260.3185,0.220412119187287,-2.79186523300933
354.89492916072,264.6415,0.220412119187287,-2.79006579494819
156.077143933068,274.636,0.221110964810517,-2.79541105310516
296.943390693988,260.802,0.221110964810517,-2.78456686523606
625.527957511167,1600.948,0.221598063081956,2.77629710239705
90.5257577904071,1770.5905,0.221598063081956,-2.77461199613295
634.309530959845,1349.8645,0.221598063081956,-2.78583442852148
319.127174189872,820.813,0.221598063081956,-2.78028700275446
210.050421994784,717.03,0.221598063081956,-2.77916008299702
622.895377396612,3.868,0.221598063081956,-2.76701619640659
671.846387683633,259.81,0.221598063081956,-2.76655512661943
508.85676902533,9.732,0.221598063081956,-2.77273996572008
138.906610063717,269.501,0.221598063081956,-2.76025377221639
192.19601070275,824.828,0.221598063081956,-2.77112454561148
111.116994748126,824.84,0.221598063081956,-2.76826354101524
124.087017421015,1323.2985,0.221598063081956,-2.75691734623747
532.435401198158,1460.528,0.221598063081956,2.76829805770476
220.118207156533,717.525,0.224841586721323,-2.76179096047533
112.120385856367,824.841,0.224841586721323,-2.75380252754216
658.920729210797,259.341,0.224841586721323,-2.75035972588787
129.065939677386,1711.0225,0.224841586721323,-2.74061460235563
303.177701483373,825.382,0.224841586721323,-2.75014499234398
277.202992664824,1010.2375,0.224841586721323,-2.74836847965729
176.974832480115,1724.012,0.224841586721323,-2.73752034268452
708.821202343091,259.2895,0.225798220881562,-2.74519291390231
154.880748218516,269.994,0.227679546314003,-2.72651481426355
576.332216260629,1707.181,0.227679546314003,-2.72626816613891
264.053892758946,811.6365,0.227679546314003,-2.73761742165333
185.128586985064,824.836,0.228824929575127,-2.72771961472797
293.268909291676,824.8385,0.228824929575127,-2.72932264602234
474.940011389225,8.169,0.233090014038828,-2.71012693711112
147.138306806751,824.842,0.236448710382161,-2.71319788992321
115.96412503505,1746.349,0.236704123643508,-2.70945495820788
831.776775523353,772.26,0.236704123643508,-2.70990421801368
739.833751629772,259.8125,0.236974374421079,-2.69525495378685
279.914409452132,246.274,0.236974374421079,-2.69336982082293
796.419801460041,270.9325,0.236974374421079,-2.69251853913569
607.517637976543,1592.617,0.237104344628095,2.69047420691437
403.818085215554,271.691,0.239190289854596,-2.69346446432521
169.119996645986,824.7815,0.239190289854596,-2.69040655916131
566.581920911827,270.434,0.239190289854596,-2.68033277649497
368.129412223139,1115.58,0.239190289854596,-2.68742869285122
616.938307702633,260.292,0.239190289854596,-2.6887624679995
229.104404852473,819.65,0.239190289854596,-2.68336194771189
198.938913522377,287.018,0.239190289854596,-2.67225771657736
96.9216994287973,269.6365,0.239190289854596,-2.67047969308981
574.613912188779,269.5435,0.239190289854596,-2.68197566621627
467.886147417746,259.3175,0.239190289854596,-2.67949047659278
332.750560796033,270.248,0.240097644388205,-2.66454104099541
156.877846033189,270.017,0.240097644388205,-2.66101612591549
241.106002089341,709.9785,0.240097644388205,-2.67142188434992
167.146771521125,816.628,0.240097644388205,-2.67142402910567
276.789274075345,270.359,0.240097644388205,-2.65610260175957
132.065671411145,276.479,0.240097644388205,-2.66702149787824
630.577243086775,269.8895,0.240097644388205,-2.65570504563325
363.92972532478,1727.7265,0.241678621691264,-2.66078249328218
684.925636790002,259.863,0.241721360303161,-2.64889891953194
309.28397963747,1611.765,0.241721360303161,-2.64729536949327
508.623418654707,270.422,0.241721360303161,-2.6461364985325
530.112057663422,322.0885,0.24334894092228,-2.64158922444396
336.311600220165,1477.579,0.24334894092228,2.63904966265879
432.918205791558,260.331,0.24334894092228,-2.63746051070499
189.159929465112,263.296,0.24334894092228,-2.6454120190721
746.889604331206,6.0945,0.24334894092228,-2.63516583379063
360.213503519924,819.328,0.246360098804727,-2.63744356131474
300.112228620071,438.295,0.246360098804727,-2.63589408224089
567.486161713269,1669.552,0.246360098804727,2.63240095859948
702.557095262501,269.018,0.246578264677311,-2.63264698706722
156.102578639171,777.437,0.246578264677311,-2.62176680332596
111.020320790304,1746.146,0.248738360915818,-2.62536173696645
372.231170818703,764.67,0.248738360915818,-2.61428907651713
402.735249780467,269.3755,0.248738360915818,-2.61344093936632
501.879357397457,259.423,0.248738360915818,-2.61186733610622
288.768835676606,270.579,0.24887911216724,-2.60759624009346
121.023365694358,1746.1095,0.24887911216724,-2.61443396843074
338.785278349175,269.289,0.24887911216724,-2.60146304996732
776.808363385899,259.3085,0.24887911216724,-2.61083757083836
229.128787752351,291.47,0.24887911216724,-2.59924228734903
198.862182581434,269.647,0.24887911216724,-2.59711843375405
280.672965719321,1753.8095,0.24887911216724,-2.60583144627182
236.1031441533,1766.341,0.24887911216724,-2.60589031410404
500.905971466293,260.332,0.24887911216724,-2.59743088263613
666.891145711098,247.177,0.24887911216724,-2.59493702087008
147.076766397891,275.969,0.24887911216724,-2.59857320637955
450.664866675603,270.41,0.24887911216724,-2.58155391828357
226.951578825651,1726.598,0.24887911216724,-2.58718809569276
312.91222633053,260.6555,0.24887911216724,-2.58876729804914
304.894477709097,11.0735,0.24887911216724,-2.58853278645069
734.975830986192,259.8165,0.24887911216724,-2.58751058132245
351.337008265508,1543.3755,0.24887911216724,2.57861479519931
464.731837527256,268.8405,0.24887911216724,-2.57615024927574
478.293083268627,1340.1685,0.24887911216724,-2.58427133011483
748.188553556955,4.717,0.24887911216724,-2.58134611527204
588.819259488536,257.277,0.24887911216724,-2.58238749519416
273.290379068115,1267.532,0.24887911216724,2.57020979296591
402.82450912793,266.988,0.24887911216724,-2.57710123213462
535.871793590122,259.7945,0.24887911216724,-2.56705614737388
171.112910296762,314.8855,0.24887911216724,-2.56605624287117
467.152658686325,1035.955,0.24887911216724,-2.57416019975258
199.10752266301,763.6305,0.24887911216724,-2.56461971387194
216.833408901621,270.08,0.24887911216724,-2.56314852331857
122.096543969878,1727.329,0.24887911216724,-2.57035068270185
652.411663678176,806.42,0.24887911216724,-2.56843014839662
520.738875084104,267.8545,0.24887911216724,-2.57191282342303
506.475698229381,1551.4965,0.24887911216724,2.57171093189201
190.070726851966,819.288,0.24887911216724,-2.56981460021985
575.413033251198,1540.3665,0.24887911216724,-2.56002435383712
355.087449118345,335.7145,0.24887911216724,-2.55768562507433
227.955022135523,1726.604,0.24887911216724,-2.55178262942153
634.5695221322,269.6085,0.24887911216724,-2.55930586462921
197.090414717453,303.783,0.24887911216724,-2.55959047989096
808.445737979018,269.762,0.24887911216724,-2.54996519321625
576.610936447726,269.501,0.24887911216724,-2.5574290773139
286.77172317631,270.586,0.24887911216724,-2.54820905062162
244.079420949045,277.919,0.24887911216724,-2.55540245887192
784.583771029782,1743.0005,0.24887911216724,-2.54578808878988
262.888289775818,247.5815,0.24887911216724,-2.54457254720001
290.196252791075,813.266,0.24887911216724,-2.54705317357922
755.499337633401,997.086,0.24887911216724,2.54836702617885
690.532124060631,269.63,0.24887911216724,-2.53920324314625
704.664367584712,1265.56,0.24887911216724,2.53880614090558
407.178987808346,718.035,0.24887911216724,-2.54818742934498
576.844309714953,9.6295,0.24887911216724,-2.54642135377602
243.251470652776,1465.115,0.24887911216724,2.54403345050823
432.172086891934,761.585,0.24887911216724,-2.53568381944782
792.863906770086,5.611,0.249148394063266,-2.54018224068324
754.997585773527,997.074,0.249447205475985,2.53075153881726
467.457314708664,1551.337,0.249447205475985,2.53937209094115
263.008799564403,277.386,0.251277022356168,-2.53526095068117
396.821615255106,253.72,0.251614203659114,-2.52458700463092
398.741009902833,269.392,0.252365735183468,-2.52093468708156
250.214396798364,1266.4565,0.252365735183468,2.51891947206425
444.673594527484,270.423,0.252365735183468,-2.51887797008053
446.970465720347,260.295,0.252365735183468,-2.52530904407804
356.909466113974,8.229,0.252365735183468,-2.51545594000276
192.032292091462,312.338,0.252365735183468,-2.52422358008609
280.263749820763,1440.31,0.252365735183468,2.52181412890792
140.107282386463,798.5,0.252548935308718,-2.52084905547818
261.090642822586,738.175,0.252548935308718,-2.52179950871541
514.957621898038,260.306,0.252772712185741,-2.51883530419865
385.122034446203,321.445,0.253356434499846,-2.50648383384436
590.933240150246,259.32,0.253356434499846,-2.50617128645877
145.954718499783,1735.815,0.253928415837188,-2.51206507983695
108.517620194561,1746.022,0.255080148883107,-2.50822487891186
608.385611048136,801.5055,0.255080148883107,-2.50768374073911
142.900790730291,269.4795,0.255080148883107,-2.49831666070754
714.671621214219,267.292,0.255165969070359,-2.49667089545871
359.217874404246,818.2645,0.255165969070359,-2.4933512893928
806.016147279606,1153.1715,0.255165969070359,2.49287837584296
385.760795851812,783.5775,0.255165969070359,-2.49238566387297
152.098170368695,774.9105,0.255165969070359,-2.49980076029283
526.993372475647,531.4585,0.255165969070359,-2.49859645589531
165.013280779169,306.5855,0.255165969070359,-2.48833525025699
197.078968367822,816.7,0.255165969070359,-2.48817195083951
349.228206694103,1111.435,0.255772536421364,-2.48354307359163
256.820963544161,269.8925,0.255772536421364,-2.48222403413222
84.0805864543385,13.1565,0.255772536421364,-2.48206540101877
394.792854170179,268.0025,0.255772536421364,-2.48881952735278
281.267117098358,1439.799,0.255772536421364,2.48564525123683
231.124570460893,1727.212,0.255772536421364,-2.47715320242205
462.197363103735,1035.959,0.255772536421364,-2.48473530832909
477.439326450002,1265.77,0.255772536421364,2.48243577607188
336.83433674046,267.8425,0.255772536421364,-2.48215663073131
278.150223213554,943.513,0.255772536421364,-2.48509504073288
254.248181901689,1422.996,0.256142724989975,2.48136227344891
178.123114235175,1728.7245,0.256380413623664,-2.47138486059566
468.81480435067,266.307,0.256380413623664,-2.46998868136122
347.277669717992,1302.816,0.256380413623664,2.46770317724986
644.831960169427,9.153,0.256380413623664,-2.47471236312948
503.296421336123,1335.481,0.256380413623664,-2.47456871458136
294.939030403545,1726.597,0.256380413623664,-2.47075992198681
338.965223896799,9.098,0.256380413623664,-2.46412005259438
196.865155835754,269.641,0.256380413623664,-2.46330378946709
303.155170270408,819.762,0.25801288047391,-2.46811938121799
386.262287992045,783.482,0.258013223314737,-2.45834070785921
301.21266337184,813.2925,0.258586174274444,-2.45619286558422
280.476891031792,1441.2715,0.258586174274444,2.46447198412936
581.501980093436,1503.324,0.258741339495676,2.4579532758352
245.226698874647,1440.297,0.258741339495676,2.45765750784076
269.009276593264,811.7,0.258741339495676,-2.45811915067426
448.667711129285,270.434,0.258741339495676,-2.44818778625668
264.24066606427,1440.358,0.258741339495676,2.4516943779615
609.388868779419,801.524,0.258741339495676,-2.45178259191971
155.081788877159,739.5265,0.258741339495676,-2.44955897196101
524.274990460103,1337.5755,0.258741339495676,-2.44722488814104
315.241046858455,1611.624,0.258741339495676,-2.44088261084629
147.053209356052,1729.405,0.258741339495676,-2.44045318152614
422.882527555323,263.845,0.258741339495676,-2.43996098507684
407.298091306365,1691.733,0.258741339495676,-2.44289405032308
464.808836120312,254.256,0.258741339495676,-2.44342111813343
280.17185139343,1753.989,0.258741339495676,-2.44339288664748
216.922750656561,266.2245,0.258741339495676,-2.43291141269565
175.119266080672,273.922,0.258741339495676,-2.44191013960595
148.097156450786,332.761,0.258741339495676,-2.44157930297619
94.0449935056531,1747.1605,0.258741339495676,-2.44097156020567
143.959205298331,1745.7045,0.258741339495676,-2.44055886244699
354.311622313453,1465.65,0.258741339495676,-2.43094192356073
165.111883214565,716.519,0.258741339495676,-2.4291514048911
263.23725231627,1440.346,0.258741339495676,2.43529604238177
167.070312099257,1004.1995,0.258741339495676,-2.42827084857056
646.481134539068,1494.938,0.258741339495676,2.4354468935859
376.199128646253,1466.123,0.259110154535484,-2.4254774085137
257.074642607505,297.3235,0.259110154535484,-2.42448317055994
242.248140490822,1465.254,0.259110154535484,2.4305772140073
164.117358116355,283.0125,0.259117435808815,-2.43073741982119
151.035633244964,1746.349,0.259271036205242,-2.43033972690901
157.170287021792,272.04,0.262548678002119,-2.41796128154232
414.264262474616,1568.5575,0.262548678002119,-2.41797821334753
164.909256383052,268.388,0.262548678002119,-2.40974886853225
577.33568797495,1707.91,0.262548678002119,-2.41479736584546
303.248981623622,1505.6075,0.262548678002119,2.41536063600831
228.196095018762,1174.7575,0.262548678002119,-2.40789609963157
140.068440250314,10.489,0.262548678002119,-2.41435528525578
151.144553443856,285.6205,0.262548678002119,-2.41650376330839
170.123206982458,824.8365,0.263608597137698,-2.41020610034664
210.1854174962,1440.726,0.263608597137698,2.40964010938818
120.025592969609,1746.172,0.263608597137698,-2.40845895588109
814.876880651083,4.591,0.263608597137698,-2.40106270035665
279.206721225616,1200.337,0.263608597137698,-2.40620164805879
534.507835951492,1432.2945,0.263608597137698,2.40682529175046
557.501907449353,1582.328,0.264332388974739,2.40270577771502
560.523285979115,1440.852,0.26568066418038,2.3998561496141
558.505243562667,1582.292,0.26568066418038,2.39849823241403
559.519940060468,1441.206,0.266164242772878,2.39727027297906
241.178203739186,1454.5145,0.266455355201713,-2.39605599438329
328.261307622211,1589.361,0.266853173122749,2.38712052271368
572.846356118973,258.797,0.266853173122749,-2.39492462352202
125.021075643973,513.402,0.267695453620149,-2.38472192897515
401.820921596074,271.534,0.268138640814733,-2.38292289838023
269.267098531859,1584.606,0.268138640814733,2.38091651659844
302.245687494967,1505.608,0.268138640814733,2.38463935254125
407.014435082399,286.607,0.268138640814733,-2.38401516768294
246.230025826338,1440.441,0.268138640814733,2.38421926649885
212.112638526394,331.752,0.268138640814733,-2.38181997632766
581.501851353681,1441.44,0.268138640814733,2.37708872327353
541.369598964017,1082.2835,0.268138640814733,2.37081681814809
582.505247841348,1441.366,0.268138640814733,2.37501937474972
324.309046768123,1674.0585,0.268138640814733,-2.36901297928507
389.031177494803,286.4355,0.268138640814733,-2.37541435083148
690.434470743144,1319.017,0.268138640814733,2.37357315971966
125.089819899106,1722.564,0.268138640814733,-2.36726385203662
187.094283200289,716.024,0.268138640814733,-2.36603820460666
237.169788689866,819.263,0.268138640814733,-2.37324730883646
270.012407571318,811.7085,0.268138640814733,-2.37388210830328
171.026801465136,738.176,0.268138640814733,-2.3640938452687
90.9764976405267,1726.396,0.268138640814733,-2.36508476842299
529.847980476669,254.239,0.268138640814733,-2.36381106296612
113.017141566058,1746.12,0.268138640814733,-2.36178137137084
271.188234056067,1713.5255,0.268138640814733,-2.35550798498045
114.893186286865,269.93,0.268138640814733,-2.35647867372161
298.183393339787,980.372,0.268138640814733,-2.35605978191155
262.129495948452,310.48,0.268138640814733,-2.35996001444923
275.126023945156,1454.469,0.268138640814733,-2.35306524065408
569.501909783761,1575.726,0.268138640814733,2.35654275785896
390.798621363994,267.9435,0.268138640814733,-2.35874200108045
167.033554511104,822.5345,0.268138640814733,-2.34992172170345
230.238853585807,1264.318,0.268138640814733,2.34775911641121
599.512444527541,1600.444,0.268138640814733,2.34723825844355
184.115235689383,1011.785,0.268138640814733,-2.3480281869471
456.460733401586,1265.37,0.268138640814733,2.3508882100008
475.873325496189,259.317,0.268138640814733,-2.35243459514459
389.25757578571,764.6645,0.268138640814733,-2.35081419490552
262.164946425344,973.7365,0.268138640814733,-2.34446730043889
582.505294544941,1503.499,0.268138640814733,2.34662146999417
385.292719679428,1465.982,0.268138640814733,2.3484797912294
267.268491119672,1280.683,0.268138640814733,2.34069781810752
170.033450876791,291.998,0.268138640814733,-2.33914857736659
302.245643421049,1439.852,0.268138640814733,2.34386090513724
516.655327928025,269.4175,0.268138640814733,-2.34559092577333
290.245670478895,1582.294,0.268138640814733,2.33557809711665
138.110602102998,1743.564,0.268138640814733,-2.34285757921495
274.293605795571,1267.021,0.268138640814733,2.34113697463679
275.106359442391,819.8195,0.268138640814733,-2.34065305780563
798.41653278472,270.9215,0.268138640814733,-2.33368488357486
186.981097819506,1745.6805,0.268138640814733,-2.33914705099363
280.389268928657,1440.665,0.268138640814733,2.34011541631474
292.100528778095,275.927,0.268138640814733,-2.33938849016723
259.151941730529,819.2715,0.268138640814733,-2.3349373043706
306.16053453518,740.365,0.268138640814733,-2.32907739555681
364.342487773823,1477.043,0.268138640814733,2.32676184459906
424.26371097867,1685.469,0.268138640814733,-2.32608163458447
229.235758401149,1263.9915,0.268138640814733,2.33007124965759
521.504362387509,1458.749,0.268138640814733,2.33003609204618
184.985663989829,1745.584,0.268138640814733,-2.33079824428954
287.900295822496,271.943,0.268138640814733,-2.32453038370315
458.088827635433,280.5295,0.268138640814733,-2.33022616911916
250.178141557155,1177.967,0.268138640814733,-2.32176892374861
343.861954866901,271.819,0.268138640814733,-2.32005062508098
303.249028777153,1439.844,0.268138640814733,2.32358655376631
624.925141903214,260.0835,0.268138640814733,-2.32312169491269
352.233140161485,1302.69,0.268138640814733,2.32088546746791
337.314578308728,1610.809,0.268138640814733,-2.31525439774711
559.396987437049,1569.281,0.268138640814733,2.31550606488972
280.09232231741,272.898,0.268138640814733,-2.31807499803131
171.063542091334,763.525,0.268138640814733,-2.31169347695274
244.254509499628,1465.524,0.268138640814733,2.31669927605778
254.118130937084,734.7165,0.268138640814733,-2.31093195601585
544.33761761111,1154.592,0.268138640814733,2.31540779741387
535.519980555412,1583.239,0.268138640814733,2.30992644555001
328.834236064535,252.729,0.268138640814733,-2.30992381258861
544.83948222934,1153.711,0.268138640814733,2.30923079384624
396.743879671254,269.3915,0.268138640814733,-2.31434668481866
314.156067998661,813.6825,0.268138640814733,-2.30855367414717
207.02646568252,827.762,0.268138640814733,-2.31461591992933
522.338660320955,789.7875,0.268138640814733,-2.31351580819261
624.846890727107,1726.266,0.268138640814733,-2.31250521133825
188.0740910435,819.27,0.268138640814733,-2.3110932853746
354.908971111126,294.7745,0.268138640814733,-2.30507272966453
227.05527027661,818.767,0.268138640814733,-2.31099200144182
268.263781577656,1584.342,0.268138640814733,2.30182452542689
99.5122287630366,1746.146,0.268138640814733,-2.30832876021702
