MouseID	Deriv	S_2MetButyrate	Acetate	Butyrate	Caproate	Isobutyrate	Isovalerate	Propionate	Valerate	weight_CC_g	Extraction_round	Total_SCFA	Total_BCFA
6297	D11	0.471218069164265	39.4973436551393	4.06603425072046	0.0449151200768492	1.03464700288184	0.592350547550432	8.58334042747358	0.15035376560999	0.1041	E2	52.3419872190202	2.09821561959654
6299	D3	0.689076906103286	34.0004738262911	3.2642913943662	0.089118441314554	1.30099330985916	0.964171305164319	9.6674826056338	0.174778384976526	0.1065	E1	47.1961446525822	2.95424152112676
6300	D8	0.839229287099903	30.9599396702231	3.82313142095053	0.0249759553831232	1.44062472841901	1.07862725024248	10.499072114452	0.122505567410281	0.1031	E2	45.429624728419	3.3584812657614
6303	D11	0.375512886100386	29.1115822876448	2.82135188706564	0.0476548938223938	0.880995632239382	0.448908175675676	8.56467774131274	0.156044247104247	0.1036	E2	40.7013110569498	1.70541669401544
6304	D2	0.614989404418828	38.8824675360231	3.87545794428434	0.0672914313160423	1.09248302113353	0.688968477425552	9.76986784341979	0.178513996157541	0.1041	E1	52.7735987512008	2.39644090297791
6306	D13	0.771035666023166	37.1644361920849	3.78996248069498	0.0476232625482625	1.22678544401544	0.875934107142857	8.92029783301158	0.167968523166023	0.1036	E2	50.0902882915058	2.87375521718147
6307	D3	0.759452639442231	47.3508787051793	4.96843955677291	0.0490604083665339	1.39340661354582	0.886831439243028	11.7734561005976	0.169241987051793	0.1004	E1	64.3110767579681	3.03969069223108
6308	D15	0.659861608187135	25.7087757602339	3.26067942495127	0.0557636062378168	1.02574532651072	0.81490660331384	7.31660914717349	0.176946666666667	0.1026	E3	36.5187746052632	2.5005135380117
6309	D15	0.594678626104024	28.765394313052	2.85019546614328	0.0514767713444553	1.01155550049068	0.663694828263003	8.16705014229637	0.166029411187439	0.1019	E3	40.0001461040235	2.2699289548577
6310	D5	0.51812	32.1876007876371	3.17753648055833	0.0514982452642074	1.0483163110668	0.623785937188435	8.1326480109671	0.112770967098704	0.1003	E2	43.6620544915254	2.19022224825523
6312	D12	0.272334387855044	29.8120773555338	2.91440667972576	0.044494652301665	0.745386753183154	0.421489647404505	7.28377126346719	0.172364348677767	0.1021	E2	40.2271142997062	1.4392107884427
6313	D2	0.541562876318313	47.1928750814957	3.79023699904123	0.0596860786193672	1.33528826462128	0.644751001917546	14.0600058005753	0.125322674976031	0.1043	E1	65.2281266347076	2.52160214285714
6315	D4	0.461334666039511	49.2783194496707	4.77310492003763	0.130171063029163	1.21077373471308	0.710341293508937	12.2675565145814	0.145627798682973	0.1063	E1	66.5947797460019	2.38244969426152
