feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz143.95922002393_rt1736.072	Metabolomics_Round	R3	-1.02978812206479	0.131429756094934	45	45	0.00107160383838641	0.0102742458138677
mz351.227400631688_rt1686.135	Metabolomics_Round	R3	-0.862233792143008	0.244588143414375	45	45	0.00107681196443042	0.0103142908470346
mz498.901143634059_rt5.6025	Metabolomics_Round	R3	-0.262538631578344	0.0744984139494263	45	45	0.00108041976083101	0.0103389450797226
mz276.12364673192_rt1735.125	EE_average_per_hour_residual	EE_average_per_hour_residual	0.197750121589022	0.056156100720938	45	45	0.00108866703610934	0.010407906654965
mz565.830762757051_rt1744.301	EE_average_per_hour_residual	EE_average_per_hour_residual	0.31205355498537	0.0879483636908899	45	45	0.00109409588692909	0.0104498174491795
mz184.985663989829_rt1745.584	Metabolomics_Round	R3	-0.854350172074697	0.0975204888405913	45	45	0.00109995472279684	0.0104957511717255
mz113.017068976431_rt1736.198	Metabolomics_Round	R3	-0.915977545393229	0.118983656538147	45	45	0.00111251241986227	0.0106054568147023
mz316.203791530614_rt1729.207	Metabolomics_Round	R3	-1.34134937399631	0.134876450092443	45	45	0.00112227477377563	0.0106883311788155
mz146.060274092381_rt1003.171	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.630366488913174	0.179657850462822	45	45	0.00112917692374277	0.0107336209481252
mz426.348829940983_rt1261.095	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.200987477507061	0.05681353264946	45	45	0.0011283058712297	0.0107336209481252
mz425.214877684561_rt5.1005	Metabolomics_Round	R3	0.755684236163999	0.107298715139347	45	45	0.00113491574390959	0.0107779272925887
mz289.632395913472_rt1736.0455	Metabolomics_Round	R3	-1.90081367255404	0.226572264450562	45	45	0.00113697711744964	0.0107872591788391
mz216.19601559998_rt1005.306	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.418699637984371	0.119431640323569	45	45	0.00113872709770544	0.0107936217791985
mz518.321968089164_rt1004.653	EE_average_per_hour_residual	EE_average_per_hour_residual	1.38352988568706	0.392505070065139	45	45	0.00115163059770745	0.010819539486905
mz838.837972227559_rt260.3155	Metabolomics_Round	R3	0.263819104465544	0.0753419610665943	45	45	0.00115233755203534	0.010819539486905
mz372.259370747473_rt753.405	Metabolomics_Round	R3	0.878932840653636	0.102165640440886	45	45	0.00114883802196563	0.010819539486905
mz297.144664473761_rt703.0175	Metabolomics_Round	R3	1.05596753501943	0.138939712302872	45	45	0.0011475461916136	0.010819539486905
mz100.012881012267_rt1736.198	Metabolomics_Round	R3	-0.898906029114525	0.120432392920875	45	45	0.00115336290930407	0.010819539486905
mz166.206907254382_rt718.0315	Metabolomics_Round	R3	0.595706300876155	0.0822003145503771	45	45	0.00114873597416177	0.010819539486905
mz354.151002551876_rt718.0355	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.113475774243828	0.0324058446777704	45	45	0.00115205840033757	0.010819539486905
mz117.522871342249_rt1736.199	Metabolomics_Round	R3	-1.0152042358365	0.128762712702282	45	45	0.00114412229022175	0.010819539486905
mz624.846890727107_rt1726.266	Metabolomics_Round	R3	-0.967477684052863	0.0976604162365969	45	45	0.00114601053409126	0.010819539486905
mz257.161089495692_rt300.128	Metabolomics_Round	R3	-2.08581614689395	0.220250028968912	45	45	0.00114673260908176	0.010819539486905
mz580.890710611612_rt286.1645	Metabolomics_Round	R3	0.510022150729341	0.145662717489754	45	45	0.00115310157836811	0.010819539486905
mz202.143913603239_rt1021.964	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.997301292218856	0.285059921690053	45	45	0.00116246792950878	0.0108947322353213
mz245.194334410478_rt1051.1395	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.484646115940943	0.138553101181535	45	45	0.00116466204293258	0.0109050753083575
mz246.139460034241_rt777.8285	Metabolomics_Round	R3	0.388325322396947	0.111036074664499	45	45	0.00116672893377323	0.0109142089221069
mz479.296407718602_rt1340.1645	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.152989976207216	0.0434032594104764	45	45	0.0011726846662651	0.0109290276445956
mz338.049910051157_rt272.114	Metabolomics_Round	R3	0.750241230357782	0.110937304336014	45	45	0.00117143490933669	0.0109290276445956
mz212.999601615459_rt308.239	Metabolomics_Round	R3	1.80491375244301	0.157724920010732	45	45	0.00116951475623459	0.0109290276445956
mz867.496026614921_rt1131.448	Metabolomics_Round	R3	2.46898464822008	0.343714138997945	45	45	0.00117265006020688	0.0109290276445956
mz111.010411592551_rt238.8935	Metabolomics_Round	R3	1.23415812647236	0.158831983142034	45	45	0.00117431606071037	0.0109340415336161
mz194.117158187097_rt664.9715	Metabolomics_Round	R3	-0.282404794007486	0.0808402539384082	45	45	0.00117990187509389	0.0109758313962223
mz280.17185139343_rt1753.989	Metabolomics_Round	R3	0.854808580805292	0.106707180024944	45	45	0.00118221075427279	0.0109870887943568
mz237.148728860236_rt1492.837	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.231634575026611	0.0663414740777178	45	45	0.00118605899305013	0.0110126183198712
mz129.020377103078_rt238.6145	Metabolomics_Round	R3	1.29684672264203	0.162928817032917	45	45	0.00118805899116479	0.011020955391139
mz480.157343856457_rt1681.7165	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.421804615288687	0.120865465009621	45	45	0.00119177884620977	0.0110452163689506
