feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz906.825495996428_rt260.315	Metabolomics_Round	R3	0.190629678716435	0.087047732406694	45	45	0.0870508805242905	0.192718354049791
mz196.169742464146_rt1440.8845	Metabolomics_Round	R3	-0.765057627744679	0.335206848905846	45	45	0.0871000364399974	0.192784498539171
mz329.24779174819_rt1302.708	EE_average_per_hour_residual	EE_average_per_hour_residual	0.531363028511974	0.302426956355133	45	45	0.0871916209026739	0.192901816156358
mz473.281599235311_rt757.0505	EE_average_per_hour_residual	EE_average_per_hour_residual	0.103616721209029	0.0589330513724138	45	45	0.0871899303950657	0.192901816156358
mz170.154086025376_rt1439.4665	Metabolomics_Round	R3	-1.13949764794795	0.517411796196722	45	45	0.0872189870402513	0.192912391789082
mz161.136506500526_rt811.204	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.154877406029649	0.0881283160486317	45	45	0.0872358472828182	0.192912391789082
mz298.646695187984_rt1752.0825	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.159893475773002	0.0909735485312338	45	45	0.0872542748062016	0.192912391789082
mz170.041721886347_rt308.787	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.22766584955108	0.129634455737153	45	45	0.0873074561007235	0.192987303494084
mz761.848182365283_rt5.102	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0648952082943592	0.0370275449927101	45	45	0.0873299500792321	0.192994364815983
mz197.115200629666_rt1196.805	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.209620249025313	0.119615883089171	45	45	0.0873603775126788	0.193018951640917
mz203.015221577429_rt293.3925	Metabolomics_Round	R3	0.271871678181435	0.108709647979988	45	45	0.0876045025390621	0.193515578836011
mz173.128814443199_rt731.592	Metabolomics_Round	R3	0.325634467169377	0.186054441321044	45	45	0.0877499581371537	0.193787653781467
mz598.788621603715_rt772.247	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.10263671165214	0.058492035753504	45	45	0.0877664283976265	0.193787653781467
mz510.813706843191_rt254.7605	Metabolomics_Round	R3	-0.295638021540374	0.131982677675595	45	45	0.0879344797391405	0.194115849313776
mz359.267241524613_rt1606.8605	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.186881674652242	0.106622016704912	45	45	0.0880137785893959	0.194248021605376
mz269.209092319684_rt1615.987	Metabolomics_Round	R3	-0.656247412648296	0.375347024472394	45	45	0.0880710942396944	0.194278037343043
mz350.811328952548_rt268.059	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0614958141191605	0.0350745021479744	45	45	0.0880856621313355	0.194278037343043
mz383.219038758193_rt1692.489	EE_average_per_hour_residual	EE_average_per_hour_residual	0.112169337834642	0.0640283859970931	45	45	0.0880584717502293	0.194278037343043
mz512.415846061287_rt1704.774	Metabolomics_Round	R3	-0.437910760803761	0.250561037181947	45	45	0.0881857993783216	0.194413137959263
mz534.507835951492_rt1432.2945	EE_average_per_hour_residual	EE_average_per_hour_residual	0.428755636210906	0.244726664727627	45	45	0.0881804976112575	0.194413137959263
mz703.867115180954_rt260.316	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0635417901089302	0.0363620491431348	45	45	0.0882288543909894	0.194465184904098
mz167.083074731837_rt927.251	Metabolomics_Round	R3	-0.488087783761765	0.279540673069541	45	45	0.0884819579438171	0.194851261712876
mz258.131443343803_rt636.217	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.122621269955308	0.0700687463275646	45	45	0.0884594755122715	0.194851261712876
mz107.517361801332_rt1801.277	Metabolomics_Round	R3	1.26623456210743	0.56402928036487	45	45	0.0884471610734487	0.194851261712876
mz340.160307398071_rt971.084	Metabolomics_Round	R3	0.542726737976028	0.310830096274595	45	45	0.0884782636649865	0.194851261712876
mz508.712860404464_rt268.413	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0488809225554848	0.0279331373413355	45	45	0.0886459336018593	0.195166837393947
mz356.183076055706_rt970.261	Metabolomics_Round	R3	0.475505999148862	0.216744543200549	45	45	0.08866429422807	0.195166837393947
mz474.939061490261_rt254.788	Metabolomics_Round	R3	-0.19165040167835	0.0869815830914191	45	45	0.0887863779245967	0.195392557052369
mz588.43210620296_rt1306.639	Metabolomics_Round	R3	1.13994955956039	0.519184712225749	45	45	0.0890577487132986	0.19594664183344
mz241.103392135919_rt325.426	Metabolomics_Round	R3	0.604186313185217	0.273757678416782	45	45	0.089084141076108	0.19596159497604
mz318.191405490327_rt775.677	Metabolomics_Round	R3	-0.422373275496452	0.188909242972165	45	45	0.0891059060487429	0.195966364743222
mz249.061195568702_rt757.973	Metabolomics_Round	R3	-0.222766531733972	0.102749499061765	45	45	0.0892853850013923	0.196317908974038
mz176.121813733116_rt272.298	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0636498734645074	0.0365576020370985	45	45	0.089356380544235	0.196387976505821
mz452.844424633937_rt256.774	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0628934208185843	0.0360234240630071	45	45	0.0893565293101487	0.196387976505821
mz330.251355775813_rt1302.96	EE_average_per_hour_residual	EE_average_per_hour_residual	0.423249141856626	0.243132886564368	45	45	0.0894043570283597	0.196449916564183
mz522.945962851346_rt259.3225	Metabolomics_Round	R3	0.174509579739048	0.100274268959749	45	45	0.0894915878189586	0.196598391517923
mz478.442648141222_rt1265.508	EE_average_per_hour_residual	EE_average_per_hour_residual	0.522680754920519	0.299752502010315	45	45	0.0895495539151154	0.196682525620723
mz776.808363385899_rt259.3085	Metabolomics_Round	R3	0.172058543355924	0.0759932047969326	45	45	0.0896342394254379	0.196765364945721
mz520.831804655626_rt256.873	Metabolomics_Round	R3	0.227785135864447	0.0999170049062169	45	45	0.0896463002692705	0.196765364945721
mz541.829095927595_rt255.758	Metabolomics_Round	R3	0.156583951404262	0.0900080185337016	45	45	0.0896081376141821	0.196765364945721
mz109.516238463984_rt1745.037	EE_average_per_hour_residual	EE_average_per_hour_residual	0.111371400357665	0.063882761954911	45	45	0.0896661272997504	0.196765695193659
mz591.510014271925_rt1466.039	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.143497621197979	0.0825069411628118	45	45	0.0896877962767871	0.196770066425597
mz161.096196050092_rt1459.5055	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.149174077359996	0.0857907825356458	45	45	0.0897601174158716	0.196885539407483
mz444.673594527484_rt270.423	Metabolomics_Round	R3	0.154198455156723	0.0886904157465405	45	45	0.0897953325259126	0.196919588872615
mz229.081892225253_rt660.764	EE_average_per_hour_residual	EE_average_per_hour_residual	0.107835887644307	0.0618615968477378	45	45	0.0898335302751531	0.196960162848395
mz467.249946945169_rt730.044	Metabolomics_Round	R3	0.460396108516234	0.203963418769594	45	45	0.0898633503734216	0.196982355049149
mz336.83433674046_rt267.8425	Metabolomics_Round	R3	0.14521064295243	0.0661283676036957	45	45	0.0899130547992957	0.197048114835187
mz227.125623854881_rt1217.137	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.207416598063284	0.119171690599101	45	45	0.0900782878338865	0.197298904119295
mz189.159929465112_rt263.296	Metabolomics_Round	R3	0.189288890898738	0.085568863089201	45	45	0.0900598413900337	0.197298904119295
mz386.140392429488_rt648.709	Metabolomics_Round	R3	0.394958180924196	0.180355642827085	45	45	0.0900866796208701	0.197298904119295
mz276.789274075345_rt270.359	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0595032862609545	0.0342602127071824	45	45	0.090118209908343	0.197324742518815
mz493.907829834207_rt733.207	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.159228691103445	0.0914484675614535	45	45	0.0901776649564202	0.19741170086782
mz113.963754514306_rt1801.405	Metabolomics_Round	R3	0.63551985546029	0.366214472854752	45	41	0.0903736241415599	0.197797382669205
mz243.103320309344_rt717.525	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0965934916983207	0.0555322271782206	45	45	0.0904215466111025	0.19785896413808
mz260.97379157151_rt293.041	Metabolomics_Round	R3	0.360265042761586	0.158967324250058	45	45	0.0906419916338896	0.198297947131677
mz521.504362387509_rt1458.749	Metabolomics_Round	R3	-1.534450394978	0.712390308905633	45	45	0.0907361199892455	0.19838041449886
mz605.423895800234_rt1704.2425	EE_average_per_hour_residual	EE_average_per_hour_residual	0.201232451878588	0.116089737127385	45	45	0.0907241514496624	0.19838041449886
mz279.964518767324_rt308.682	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.120838798413084	0.0695022583657488	45	45	0.0907392015917786	0.19838041449886
mz83.0213863560072_rt286.8835	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0624802085494499	0.0359638979994022	45	45	0.0907642097870648	0.198391715381562
mz592.675365079628_rt268.2915	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0592740613124945	0.0341310304132961	45	45	0.0908511907487888	0.198528438866583
mz506.382090833107_rt1242.678	Metabolomics_Round	R3	0.429496761937863	0.200499802200083	45	45	0.0908664664692351	0.198528438866583
mz344.279815723683_rt1101.1855	Metabolomics_Round	R3	-0.724034344182201	0.4179653688282	45	45	0.0909288390070036	0.198621317184368
mz242.248140490822_rt1465.254	Metabolomics_Round	R3	-1.86544668251523	0.861845683755619	45	45	0.0909661715151492	0.19865947044147
mz468.389576420466_rt1704.181	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.277471312208531	0.160243601488591	45	45	0.0910591591329347	0.198676050972767
mz208.096990423291_rt900.927	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.389783617087033	0.225077069856204	45	45	0.0910196971402241	0.198676050972767
mz269.115319187576_rt1423.9915	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.242217080669117	0.139531838906973	45	45	0.0910072506933532	0.198676050972767
mz901.6057389216_rt1209.163	Metabolomics_Round	R3	-0.500140868255909	0.288815800712806	45	45	0.0910347331242896	0.198676050972767
mz250.045308350124_rt933.808	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.341973278286033	0.197503223546015	45	45	0.0910731017659165	0.198676050972767
mz172.040481477092_rt313.883	Metabolomics_Round	R3	0.459117684401222	0.211685679549629	45	45	0.0911917464299687	0.198891486215853
mz168.138385777011_rt1440.326	EE_average_per_hour_residual	EE_average_per_hour_residual	0.23019153317299	0.133069939131668	45	45	0.0913669125243414	0.199230075282035
mz191.121850258166_rt296.9355	Metabolomics_Round	R3	-0.601086517349638	0.280567396997864	45	45	0.0914428617798339	0.199308765867118
mz483.372342065773_rt1662.9865	Metabolomics_Round	R3	0.378004134117651	0.218558628956578	45	45	0.0914250710674455	0.199308765867118
mz248.12757294714_rt1118.106	Metabolomics_Round	R3	0.418560905135326	0.182389325479248	45	45	0.0915366973491222	0.199469813356117
mz135.028116080875_rt332.717	Metabolomics_Round	R3	-0.468131994026346	0.270811828644476	45	45	0.0915892260462966	0.199540797486485
