	Killed_fB1_C1_5798_CC1	Killed_fB1_C1_5809_CC1	Killed_fB1_C1_5846_CC1	Killed_fB1_C1_5847_CC1	Killed_fB1_C2_5800_CC1	Killed_fB1_C2_5814_CC1	Killed_fB1_C2_5851_CC1	Killed_fB1_C2_5852_CC1	Killed_fB2_C1_5886_CC1	Killed_fB2_C1_5887_CC1	Killed_fB2_C1_5888_CC1	Killed_fB2_C1_5949_CC1	Killed_fB2_C2_5889_CC1	Killed_fB2_C2_5890_CC1	Killed_fB2_C2_5916_CC1	Killed_fB2_C2_5950_CC1	Killed_fB3_C1_6297_CC1	Killed_fB3_C1_6307_CC1	Killed_fB3_C1_6309_CC1	Killed_fB3_C2_6295_CC1	Killed_fB3_C2_6299_CC1	Killed_fB3_C2_6304_CC1	Killed_fB3_C2_6306_CC1	Killed_fB4_C1_6391_CC1	Killed_fB4_C1_6399_CC1	Killed_fB4_C1_6405_CC1	Killed_fB4_C1_6409_CC1	Killed_fB4_C2_6396_CC1	Killed_fB4_C2_6402_CC1	Killed_fB4_C2_6403_CC1	Killed_fB4_C2_6408_CC1	Killed_fB5_C1_6438_CC1	Killed_fB5_C1_6439_CC1	Killed_fB5_C1_6441_CC1	Killed_fB5_C1_6443_CC1	Killed_fB5_C2_6433_CC1	Killed_fB5_C2_6435_CC1	Killed_fB5_C2_6442_CC1	Killed_fB5_C2_6448_CC1	Killed_fB6_C1_6471_CC1	Killed_fB6_C1_6472_CC1	Killed_fB6_C1_6489_CC1	Killed_fB6_C1_6490_CC1	Killed_fB6_C2_6476_CC1	Killed_fB6_C2_6478_CC1	Killed_fB6_C2_6483_CC1	Killed_fB6_C2_6484_CC1	Killed_mB1_6178_CC1	Killed_mB1_6180_CC1	Killed_mB1_6181_CC1	Killed_mB1_6189_CC1	Killed_mB1_6190_CC1	Killed_mB1_6191_CC1	Killed_mB1_6291_CC1	Killed_mB1_6294_CC1	Killed_mB2_6322_CC1	Killed_mB2_6323_CC1	Killed_mB2_6326_CC1	Killed_mB2_6329_CC1	Killed_mB2_6330_CC1	Killed_mB2_6332_CC1	Killed_mB2_6333_CC1	Killed_mB3_6340_CC1	Killed_mB3_6342_CC1	Killed_mB3_6343_CC1	Killed_mB3_6344_CC1	Killed_mB3_6345_CC1	Killed_mB3_6347_CC1	Killed_mB3_6351_CC1	Killed_mB3_6356_CC1	Killed_mB4_6370_CC1	Killed_mB4_6371_CC1	Killed_mB4_6383_CC1	Killed_mB4_6386_CC1	Killed_mB4_6388_CC1	Killed_mB4_6389_CC1	Killed_mB5_6411_CC1	Killed_mB5_6412_CC1	Killed_mB5_6416_CC1	Killed_mB5_6418_CC2	Killed_mB5_6421_CC1	Killed_mB5_6428_CC1	Killed_mB5_6430_CC1	Killed_mB6_6453_CC1	Killed_mB6_6456_CC1	Killed_mB6_6457_CC1	Killed_mB6_6460_CC1	Killed_mB6_6465_CC1	Killed_mB6_6467_CC1	Killed_mB6_6468_CC1	Live_fB1_C1_5810_CC1	Live_fB1_C1_5811_CC1	Live_fB1_C1_5848_CC1	Live_fB1_C1_5849_CC1	Live_fB1_C2_5799_CC1	Live_fB1_C2_5812_CC1	Live_fB1_C2_5813_CC1	Live_fB1_C2_5850_CC1	Live_fB2_C1_5891_CC1	Live_fB2_C1_5917_CC1	Live_fB2_C1_5951_CC1	Live_fB2_C1_5952_CC1	Live_fB2_C2_5892_CC1	Live_fB2_C2_5893_CC1	Live_fB2_C2_5953_CC1	Live_fB2_C2_5954_CC1	Live_fB3_C1_6303_CC1	Live_fB3_C1_6310_CC1	Live_fB3_C1_6312_CC1	Live_fB3_C1_6315_CC1	Live_fB3_C2_6300_CC1	Live_fB3_C2_6308_CC1	Live_fB3_C2_6313_CC1	Live_fB4_C1_6395_CC1	Live_fB4_C1_6400_CC1	Live_fB4_C1_6404_CC1	Live_fB4_C1_6410_CC1	Live_fB4_C2_6392_CC1	Live_fB4_C2_6397_CC1	Live_fB4_C2_6398_CC1	Live_fB4_C2_6406_CC1	Live_fB5_C1_6436_CC1	Live_fB5_C1_6437_CC1	Live_fB5_C1_6445_CC1	Live_fB5_C2_6432_CC1	Live_fB5_C2_6444_CC1	Live_fB5_C2_6446_CC1	Live_fB5_C2_6450_CC1	Live_fB6_C1_6473_CC1	Live_fB6_C1_6477_CC1	Live_fB6_C1_6485_CC1	Live_fB6_C1_6486_CC1	Live_fB6_C2_6475_CC1	Live_fB6_C2_6479_CC1	Live_fB6_C2_6481_CC1	Live_fB6_C2_6487_CC1	Live_mB1_6179_CC1	Live_mB1_6182_CC1	Live_mB1_6183_CC1	Live_mB1_6188_CC1	Live_mB1_6192_CC1	Live_mB1_6193_CC1	Live_mB1_6292_CC1	Live_mB1_6293_CC1	Live_mB2_6317_CC1	Live_mB2_6318_CC1	Live_mB2_6320_CC1	Live_mB2_6324_CC1	Live_mB2_6325_CC1	Live_mB2_6327_CC1	Live_mB2_6328_CC1	Live_mB2_6334_CC1	Live_mB2_6335_CC1	Live_mB3_6341_CC1	Live_mB3_6346_CC1	Live_mB3_6348_CC1	Live_mB3_6349_CC1	Live_mB3_6355_CC1	Live_mB3_6357_CC1	Live_mB3_6359_CC1	Live_mB4_6375_CC1	Live_mB4_6376_CC1	Live_mB4_6378_CC1	Live_mB4_6380_CC1	Live_mB4_6381_CC1	Live_mB4_6382_CC1	Live_mB4_6385_CC1	Live_mB4_6387_CC1	Live_mB5_6415_CC1	Live_mB5_6417_CC1	Live_mB5_6419_CC1	Live_mB5_6423_CC1	Live_mB5_6425_CC1	Live_mB5_6427_CC1	Live_mB5_6429_CC1	Live_mB6_6458_CC1	Live_mB6_6459_CC1	Live_mB6_6461_CC1	Live_mB6_6462_CC1	Live_mB6_6463_CC1	Live_mB6_6466_CC1	Live_mB6_6470_CC1
Killed_fB1_C1_5798_CC1	0	0.2951673972054883	0.1982549062722863	0.4307844265396341	0.4256034204205728	0.5185163258137827	0.2711366805125111	0.2405865998209072	0.2402876833089116	0.478646175872399	0.2827745505100602	0.5577304365765673	0.2946722631915683	0.3019372590364202	0.3042074398492341	0.5056017302537644	0.3411335887395759	0.3444608363791845	0.3431671190358567	0.2367931225594566	0.5744251704955102	0.4889528006159903	0.2896503024435295	0.7100572211084287	0.7234569401042991	0.6598446073629101	0.7207961406896959	0.5474156899987519	0.7203903075317061	0.6352777939265228	0.6484351150297204	0.4798894366433248	0.2864709888159647	0.4170807697848533	0.3854177148307514	0.5087723453800561	0.4419771219259431	0.3961448188694326	0.5117900478691459	0.3695857727217789	0.4545762663526251	0.4722929518659826	0.4570742119048513	0.4615957066395716	0.3628414117108734	0.4335890849623072	0.4255626758298717	0.3124038981564692	0.2330421095055012	0.464613466803786	0.2662273206405139	0.2870622425868459	0.2340102053994211	0.4424870629853667	0.3140976888896883	0.5396182089889185	0.5941039135100279	0.2786450867393567	0.5195500304791564	0.2530071998817033	0.2902236363843483	0.4691206597214628	0.2265098454254419	0.4930446435150522	0.5074018290477523	0.3508691164325848	0.4500601515845612	0.4481118751209989	0.6410484846555493	0.5295765711337631	0.5177587806642433	0.4954494582523077	0.5192784847955462	0.747252538638795	0.6637230813695595	0.3188462616189404	0.6415146386695881	0.5785528434698703	0.6222416548299866	0.5017340260988589	0.6388046779049165	0.6252131926361801	0.4847558466064633	0.4530379843739444	0.4756037912671636	0.3616778155116206	0.4865502633909368	0.4338209939786071	0.5551004830366741	0.5139008499660466	0.3287253063049003	0.3395671397149277	0.2699185506632493	0.4079923890758385	0.3816369828766385	0.2458717242331206	0.5440253053413988	0.3446604101611699	0.4912669787690174	0.3022295497596649	0.2975400301968716	0.5526735310975225	0.5141460664467096	0.351156259292176	0.3841741860548618	0.2691173985040042	0.2746062473360155	0.2787728024245716	0.4925784563710859	0.3250150537620202	0.273929436657332	0.2592085659512279	0.2851927625369352	0.7514911715801921	0.6411835946560258	0.6281987572604574	0.5254875436482723	0.4904598589180858	0.6979374684804102	0.7035620078232588	0.6816041453366533	0.3811490299257798	0.413241400104843	0.4307989649465978	0.4880008766150291	0.4187009472319311	0.4736408333722329	0.3283674763285455	0.3417875822214111	0.3029084284897773	0.4597431615861767	0.4526052714720648	0.4770423271646242	0.4215338129429624	0.4473272656103416	0.4037998794676737	0.5502273719066318	0.2813199734952514	0.3422253690326207	0.3032739624632896	0.3314389144469573	0.2823553170797338	0.4103819948487807	0.304725372293946	0.520962290156595	0.2783003616083398	0.5308874300957822	0.2664716999748635	0.2911508493242099	0.2687058908810245	0.4425642562744276	0.2983754059296099	0.3689796392134989	0.5112168541347107	0.3301251808206711	0.4734823477531254	0.4632867478071341	0.3325526035465799	0.5556598255734658	0.2825151032885623	0.5052983914081001	0.3399115148643174	0.4459910485530668	0.4941762431804059	0.3026790989770894	0.4504988816613033	0.3040456652381315	0.4314181450170826	0.5114099854007657	0.5299845877887487	0.4963066585030569	0.3881952457892406	0.3980474238219385	0.4887181744759397	0.4963764520292303	0.4831771077553083	0.4285456067784206	0.444724085600358	0.4140996870291886	0.3808312156414431	0.5292561060845971	0.4226994549238993
Killed_fB1_C1_5809_CC1	0.2951673972054883	0	0.2915418095560836	0.2855597671390001	0.2758668356180406	0.3529260489898252	0.322381623065149	0.4143723257022064	0.315611002735729	0.3227467652835161	0.4193549105755383	0.4059966922736607	0.3506820043163944	0.316735519715729	0.3638664922080471	0.3375124071312252	0.3850703946334815	0.3831906480341072	0.4019198420738253	0.3801848030913828	0.4308895491849541	0.3363557333591902	0.4087863628401857	0.6561534383074608	0.6647654542999293	0.614607636265186	0.6757935500296348	0.5199852495616749	0.6542897802046901	0.5900023565110136	0.5949359802230447	0.3391544326808777	0.2723123578822532	0.2707574174083074	0.2456396879435186	0.3543180491354087	0.3745312945475648	0.3464645842495617	0.4338231403318727	0.2707954433549944	0.3110964424224499	0.4196924258361477	0.3706354054117337	0.3039291577664751	0.2672802107760917	0.2967417269844391	0.3038248761360356	0.4103560211207147	0.3620475803062864	0.3360283361076246	0.3593505823307274	0.3910984198255668	0.3381059774288246	0.2977838047441678	0.351914700641188	0.3862486146810319	0.4546740900923258	0.3574490522109495	0.3459167897409317	0.3683006440914433	0.3498765916889917	0.3161070187735717	0.3776727057794229	0.3531970320455796	0.577733125726788	0.4617881223883872	0.3042585096938916	0.3064525429395311	0.6240960960966585	0.3672652038331354	0.3719905340725592	0.5138226439334987	0.4377963524457734	0.7088056391678691	0.6243522418653445	0.3134647989359847	0.5714379472293557	0.4633974064122498	0.5795539672833855	0.3712729897108521	0.5525981946700461	0.5313424084521412	0.4430128638749576	0.3117853430043973	0.3221352428429444	0.4109424891764523	0.3279307194728437	0.2942002020218771	0.4438000327232764	0.349498488703272	0.3785783114687872	0.4264616568839835	0.3460807558215342	0.2595337447049834	0.2293867692574172	0.320608977216213	0.3895599062059824	0.2801347433863136	0.3428218279314062	0.3838830162138374	0.3141506510451744	0.4066595477625629	0.3628747991663321	0.4766964476205146	0.3115466599409914	0.3861878284463617	0.376181580279766	0.3812089727876303	0.3403961172067207	0.3273648220149932	0.3703531939397312	0.369386783498631	0.3729518462642665	0.7218641742764794	0.5952196245990224	0.5577323014057558	0.5223476077098649	0.4902094283587738	0.6237562252121518	0.6528901879548508	0.6267073050925934	0.2506835860558667	0.2661585534367075	0.2859241182568824	0.3282074773497466	0.2835042586114379	0.3228756955038756	0.3040952356123348	0.2637126049951464	0.2876185536009876	0.3103000960818018	0.299085288698502	0.3094864601937239	0.276239228044405	0.2923061877226345	0.2498857728083198	0.4144495231511285	0.3833158418596654	0.2738547878945958	0.4155121460112768	0.4292247549582072	0.3728032506634205	0.3071171682371051	0.3725775687839333	0.3761351420846217	0.3520090908328238	0.4798340305729353	0.4032019421516052	0.3233209702875488	0.3580673170047539	0.3192435644910418	0.3832877820107291	0.4571760332084701	0.3693780959277174	0.4137914527520371	0.4804119810643976	0.3060209479417086	0.3625851837813606	0.4094351512036588	0.3284383385759709	0.3589881437153959	0.3216299263305509	0.3049199584158419	0.3457329112186969	0.2584747676754399	0.3493237894385832	0.2832140398025208	0.3913227681172629	0.3771163934018851	0.3965960124095586	0.3814860467795519	0.3197808361365694	0.269058228640854	0.3425324939799501	0.3520854638913952	0.3294216454413263	0.3055860008619738	0.3216366090711473	0.2795869711395671	0.2546067263014732	0.4032295698017753	0.2741880012556953
Killed_fB1_C1_5846_CC1	0.1982549062722863	0.2915418095560836	0	0.4216630918511398	0.4255576173608854	0.5117516309699667	0.2837231232288849	0.2631347370451605	0.2824941365594041	0.4751197319648651	0.3068476473831888	0.5529758533449529	0.3411770842603415	0.311143884321857	0.2920832071325408	0.4963969628487876	0.3113654248255065	0.3007484442582243	0.2912721920742781	0.248111894461705	0.5668439320548521	0.4850248285480773	0.2817091381840058	0.6956401560582903	0.7168046889041892	0.6431009167024656	0.709319426245003	0.5367213558247378	0.7081400686606403	0.6278329693772435	0.6399234023977382	0.4686679047341982	0.2763429935727546	0.4056619576124736	0.378824362340527	0.5016945949253095	0.4281965992498383	0.3639833759863993	0.4823469838891295	0.3678115793096641	0.449161404896631	0.4427919500240324	0.4496363193537012	0.4595426968603722	0.3654843403367736	0.4264532745463346	0.4411571529458574	0.3432053033203872	0.2621421418597126	0.4659415929897692	0.3035842287409419	0.2654295945230333	0.2443973732565624	0.4463621438925544	0.2914751562762943	0.5370595801785724	0.592724588954057	0.3036616964867987	0.5092746068524756	0.2709728723589582	0.3034901597798706	0.4697491444332514	0.2601485763252809	0.4939642138595897	0.5043068299521974	0.366246564443161	0.4564900588385611	0.4449050345582432	0.6246591475503941	0.5266584060097655	0.5164141542585047	0.4788337196462382	0.5249398745936131	0.739908798863925	0.6484077737220167	0.3370126968287614	0.6408397047730851	0.5817890353314368	0.6072197422633265	0.5089311831721403	0.6362449573100826	0.6236516707240188	0.478719271072437	0.456526740810343	0.4662492682501927	0.3384127309180294	0.4785115977639666	0.4395175639136089	0.5636139098633053	0.5016458306093794	0.2956765538383534	0.3258714553858026	0.2327820277182716	0.3995220553882634	0.3733465916214311	0.2643494981584991	0.5377379233409595	0.3512740578261851	0.487215094729918	0.2908470249632934	0.3298686728081044	0.5484303181913679	0.5170890803680468	0.3726183644756966	0.3926440870036026	0.3222879721496565	0.2736017928444968	0.319244063060532	0.4842850553171613	0.2938830189381985	0.299262214136479	0.2674578453852926	0.2472761617780615	0.7470516863052828	0.6371305277265774	0.6219273094490394	0.5143405118179832	0.4770657014343191	0.697987568183794	0.7009789696861572	0.6740804044710649	0.3668617152178688	0.408816306931119	0.4315565677075073	0.4811502312874334	0.4029064369830672	0.4705817590332364	0.3553235379474458	0.3183362468767138	0.2875853491319444	0.4515176544300517	0.443042090129157	0.4708826412656468	0.4122892496517034	0.4444854747335281	0.3994076610182766	0.5484118403515719	0.2886193058564697	0.3528031171722503	0.339982378138405	0.3474526378802772	0.2988789949970183	0.4127374218561227	0.3301245240366098	0.5180531217911385	0.3061937362817276	0.504740506447797	0.3053564317686081	0.3392254197702794	0.3074952039332773	0.4462791535602187	0.3083733458002483	0.3626930346008517	0.5124817345298394	0.3570387879572298	0.4665449276191868	0.4679528578005836	0.3632499292807673	0.5555359158847903	0.2953413293539589	0.4989481918420748	0.3477989346314025	0.4402030911253006	0.483999791020155	0.2839743985241225	0.4479343953622394	0.3076863013061066	0.4426897343074692	0.5264817666924844	0.526785959774294	0.5032069031120959	0.4088876663808776	0.3977353513136533	0.4806076210953731	0.4927834180698877	0.4779974202874464	0.4284824564778952	0.4312335942770045	0.4209448596219144	0.3874182981101471	0.5251978994821928	0.4184000764670635
Killed_fB1_C1_5847_CC1	0.4307844265396341	0.2855597671390001	0.4216630918511398	0	0.2398061482696935	0.2905033715132045	0.4528044152938945	0.5250846060654495	0.395727372516923	0.2462482486892367	0.5016041654305903	0.3192375030276081	0.4406085990816149	0.4364810296785432	0.4758325688353058	0.2832012388808806	0.477279192611988	0.484418643607829	0.5125145855662848	0.4704704293013497	0.3310262474847265	0.2591242274478233	0.4914420244761479	0.6148314996804815	0.6099253961126677	0.5774082599467136	0.6263973262789937	0.5150605819167573	0.5974652503551918	0.536605666810702	0.5599056758414613	0.3433977734497334	0.3858849865456537	0.2923742949822903	0.2845512467111525	0.2844348978635055	0.3441960053354566	0.3465478029458522	0.3863108110612345	0.3283355349381893	0.3232656037103503	0.3643312219700113	0.3346611511371126	0.2912901120772229	0.3251207131114223	0.3098257805029308	0.317346344307482	0.5243063826180815	0.4821063513536494	0.3017317069618845	0.4693289298371702	0.4999560364029053	0.4357505079068985	0.3037386037463882	0.4272387969685132	0.3144755678472993	0.3728565389405861	0.4733320519764947	0.3095109279002418	0.4812529188137417	0.4579894584532097	0.2435243242534044	0.5016110844259353	0.2667193053819116	0.6314703254905326	0.5631491709012988	0.3107708682591406	0.3312071059790602	0.5970000205824413	0.3062347015526168	0.3279095234419979	0.5271465918249509	0.4200449805254474	0.6685316493090964	0.5793597689894571	0.3934200234078785	0.5285884902159009	0.4186783813354603	0.544382606017856	0.3689607216931309	0.5043198467590796	0.4565802853940834	0.426243941818378	0.324187566528172	0.265361113404519	0.4957771302045299	0.3405460838893671	0.3128296697325301	0.3951132881126131	0.2996929479417557	0.4598550102055431	0.4957391435401737	0.4437596131146964	0.2596076855614276	0.2327672533496057	0.4238696303135703	0.2919088988147963	0.2813854081332103	0.2762867392259216	0.4717490170344459	0.4012013129430798	0.331530328831869	0.3271616108835461	0.5743856171958441	0.3196555510180056	0.4873253215782338	0.4799663403973877	0.4956808040360216	0.260641741908536	0.396582017734891	0.4630321687629245	0.4478130330481008	0.4897528557418843	0.6805600463308258	0.5595533104964465	0.4968338994752359	0.5178594869667453	0.5064716946129425	0.5611627617394762	0.6107633028111354	0.5869320028765428	0.2906583018860222	0.2808742790899508	0.2674762438198618	0.3039654355234498	0.3066239522191957	0.3345759436272602	0.3794389081494153	0.3406456615669859	0.3653840474140946	0.2652187925931684	0.2952843615412392	0.2771247187479515	0.2879726274071288	0.3101389667004139	0.2913071826671992	0.323880065193909	0.4662732963592229	0.3148373942411876	0.5044025931833133	0.5415433878373962	0.4856090995919887	0.2871890348098634	0.4455521272058852	0.3151887214004044	0.4408325034882222	0.4326680391852649	0.5136432969661049	0.4486195271282046	0.4627811094391855	0.2843962953133691	0.4866737440331663	0.5415998064502479	0.3063086147241018	0.5174367038524537	0.493790427428616	0.2399613122658405	0.4370459778774607	0.3937721789701286	0.4275922331875569	0.3067157246452538	0.3889036513173684	0.2912082967685771	0.3477115080888941	0.3489414558372767	0.3418828032471403	0.3754720391734868	0.4129300969559712	0.3720405000457735	0.3658930650662992	0.3816271984804299	0.3775405147501588	0.307434209789351	0.323353820394189	0.3289957354059267	0.3276322733928382	0.3262982078121381	0.3247927035053318	0.3136211233970024	0.2964695367079495	0.3675377965033088	0.2868345170754522
Killed_fB1_C2_5800_CC1	0.4256034204205728	0.2758668356180406	0.4255576173608854	0.2398061482696935	0	0.2551017371781463	0.4134527261616082	0.4967042719686294	0.3814379871914003	0.2520789250069567	0.483780144984722	0.3252125490593677	0.4261231093072815	0.4251818778897911	0.4675822049427444	0.2647040896414258	0.445313295128984	0.4686560915395743	0.490874712199344	0.4483316861808608	0.3327162818403548	0.288998565749004	0.4766592646364043	0.6243391455594377	0.6290747598097808	0.5976028026331863	0.6456733593044175	0.5166688564265532	0.6163290595707839	0.5496954334681317	0.571006930730481	0.3382119928555817	0.3570152807126032	0.2726095776230542	0.2961617398244888	0.2990920312553336	0.3726673175576566	0.3710475561412824	0.4090984846806109	0.3107869612081898	0.29595187543252	0.4039595693877601	0.3401571091567316	0.2894640355829728	0.3203645890424811	0.3145962382161323	0.32025775137017	0.501727896233337	0.4627502660240098	0.2861841686914813	0.4485203997502394	0.4777350614504984	0.4086670571864315	0.2850861805112305	0.4315451035092832	0.3036525109845075	0.3692607852636472	0.4512543601918672	0.2817065447306913	0.4709317176370496	0.4331375540053544	0.2596115002527322	0.4868003095687658	0.276663486796048	0.6178712939271934	0.5425550614590938	0.2828403822472949	0.2857850796376832	0.6170938729821526	0.3108140014703818	0.3447716394742983	0.5287462338212956	0.4195282176781919	0.6856300845456389	0.6065764301875358	0.3647703510137248	0.532717866526757	0.4113438920364661	0.5326536402722543	0.3540955865572151	0.5152549230140465	0.4761249947808903	0.4442775308755605	0.2849069814273035	0.27423316052685	0.4788302394184689	0.3124720333857093	0.3054001855967287	0.3747738948728533	0.2877780106572935	0.4474678550961749	0.4719513274502228	0.4351670674991663	0.2951773569414561	0.2442484898166884	0.393594024056474	0.3070690684523944	0.3071192395943079	0.2888959924329561	0.4734424538982876	0.3919415850748607	0.3425648684331171	0.2879234244392495	0.5530051133078175	0.2864588899251945	0.4575270704309445	0.4509045349766129	0.4661234169432211	0.2969201969513862	0.3731654725577657	0.4491261781238693	0.4218140087772337	0.4696058430118802	0.6857084507215462	0.581739229668596	0.5192104594703615	0.5242814459507779	0.4937759289052432	0.5728477568446743	0.6201391242956608	0.5941424406459488	0.2709629467326605	0.288455248797226	0.2480648150654749	0.2799415654955814	0.2755582832615583	0.327129294767423	0.3278444469980628	0.3225407959490992	0.3397986930316417	0.2727488298272231	0.2879458088896238	0.2700212089803874	0.3015938215334097	0.3000387946862258	0.2723855186851942	0.3248488550054708	0.438192680493706	0.2961987316436642	0.466509491953889	0.5125722657079764	0.4674671951018295	0.2645323479399506	0.4335736898139115	0.3309524052771554	0.4210388333553644	0.4392823573173655	0.4909021681965735	0.4292015846512612	0.434870830854298	0.3037548761105237	0.4764233103673078	0.5216101209062962	0.3007117291257448	0.5015193759039945	0.4845509732937944	0.2354828048008796	0.409090749830061	0.3630686229046683	0.4098679232525223	0.3345837030268154	0.373781437967054	0.2925520590632654	0.3028200247376998	0.3354795409988274	0.2818771867364122	0.3435990396862955	0.4170455245027718	0.3740271784489488	0.3680045375605148	0.3535732816616605	0.3605148589148774	0.3034793377529617	0.3054247455753525	0.3179517384229735	0.3133110794183571	0.305394268681928	0.332711474038045	0.2977886529359421	0.2749903475535896	0.3589689712677301	0.2869440310510929
Killed_fB1_C2_5814_CC1	0.5185163258137827	0.3529260489898252	0.5117516309699667	0.2905033715132045	0.2551017371781463	0	0.4879275430057872	0.5657441260175274	0.469864869411142	0.2316468536815314	0.5487637948186934	0.2477456620778786	0.511193155738035	0.4792763218769923	0.5303727712203308	0.2126406840025447	0.5247189357558617	0.536013511635652	0.5548990146262417	0.5159185549095229	0.2582272227763423	0.2181967775711475	0.5525153717532902	0.6148236579707391	0.6147777598115693	0.591123117104701	0.6291029389702096	0.5342819677140671	0.5891558887049499	0.5376358951671052	0.5535283269357278	0.3071907958687531	0.4223160047234226	0.2913718350911302	0.3045756648928268	0.286244246633533	0.397619288090019	0.430236662524012	0.4326753955706131	0.3766469107594204	0.2987525112444672	0.4432575315273891	0.359326047132259	0.2799765638052099	0.3596107158398923	0.2952720467611419	0.3074907687062724	0.5734690842095064	0.5398895754665923	0.3119963678932809	0.5365386962294056	0.5509066501346533	0.5032645264104245	0.2740465660973928	0.4850911336493163	0.2432586840369668	0.3260823688214629	0.5402699366614482	0.2471103495249193	0.5473561729235087	0.5160650712033392	0.2448414873020255	0.5695955039660471	0.2746096941234862	0.6535294241964457	0.6067638947347745	0.3015157149909189	0.3179212333655677	0.6325768119467982	0.2582663164708778	0.304379650604279	0.5616488027045329	0.4312564160899774	0.6740851156157792	0.5930586723892968	0.4535548665141411	0.5203946187306925	0.3719989425689494	0.5251736112479439	0.3629706902271858	0.5081391833747845	0.4431046346663968	0.4780080930936909	0.2704603707887978	0.2795812249674985	0.5424268555496842	0.2903213267193134	0.3071323267302306	0.3413169069071354	0.2445177118988451	0.5205428099123042	0.5473281321739741	0.5177892561511547	0.316863234266776	0.2781856620314531	0.4783528704461892	0.2688283623815917	0.3738322329487648	0.2476731820714083	0.5359040711454235	0.4614978978250358	0.2793507991250003	0.2713876309794098	0.630747762987801	0.3824406472300181	0.5509438432416818	0.5247476570310237	0.5369032142386474	0.2830710925748722	0.4449348118571044	0.5104091642368124	0.5111393979488377	0.5403548113401533	0.6734912009893141	0.5710633539870654	0.5088383048647753	0.5579045478398572	0.5339243876795603	0.5429801975075559	0.601419893399074	0.5822197596344977	0.3027090356465748	0.3067774325993705	0.2801942575071796	0.2530907977326859	0.3105322270047308	0.3064385251486645	0.410361944498295	0.3673652282548701	0.4252722754234181	0.2532944419139744	0.2575600466484151	0.2236929435488598	0.2702435990984748	0.2527128199788757	0.2790492338753302	0.2865401338436396	0.5337720045090333	0.3673892337469676	0.5601822193298761	0.5828919351325282	0.533846169748766	0.3099513209643348	0.5136569478405377	0.2988408897027007	0.5134356650582204	0.4519744853793694	0.5676853164814818	0.4835235704350491	0.5249982000515158	0.3178799122857079	0.5517672856219961	0.5967528528688342	0.3094289103883088	0.5590822646988324	0.5301055730868323	0.2142024287278962	0.4712124240868302	0.3076352581545804	0.4932094351603613	0.317046766480518	0.4247822629647378	0.3191276175632667	0.2968801001863464	0.4202639050020488	0.3300131559676566	0.4409837372523946	0.4659216850661279	0.3242381816145142	0.3236004305841624	0.3519929663118396	0.3966453070383832	0.3567582768585401	0.3170786167190481	0.290414517918271	0.2678589366374358	0.3376904573904901	0.3425328668829292	0.3280536353718979	0.3261668031341566	0.3304018565323763	0.2739146960608957
